ABA_Col_rna	ABA_g7g8_rna	Mock_Col_rna	Mock_g7g8_rna	ABA_Col_ribo	ABA_g7g8_ribo	Mock_Col_ribo	Mock_g7g8_ribo
AT1G79820	2.47604464544523	3.09759935713768	3.358206012608	2.38985416281713	2.43795821062454	2.83744793422037	3.06868745177237	3.17823061211707
AT1G59910	10.575018535687	10.2743032659202	8.83463011814661	8.63718329429875	4.8264332828216	5.11867248554488	4.33669558725667	4.68072575120595
AT1G13990	12.4029556902263	15.6686717751524	3.52954277288722	3.01703529473853	14.8514456403099	23.3951837897256	4.49977942841403	6.74825443015719
AT1G01210	4.97130976354627	6.1539039420529	10.1038117563225	7.93616052126152	1.46228502937885	1.9281206457749	3.57699261934565	2.51509325776898
AT1G77770	17.3489669196063	15.2427653594545	13.4999914988667	13.0415764004034	15.4279042326925	18.5723828113547	16.2898920599569	18.5729267303998
AT1G49360	6.02323441446992	6.93014957275313	5.67588471918943	4.72871237631957	1.28781424981445	1.55909447192061	1.26630318232981	1.91328539219224
AT1G78490	6.11109991665684	4.90538625757628	4.60118508336695	4.53707800362761	3.89771858290884	3.06586817400395	4.19117149978577	3.42495609593307
AT1G77450	33.8959172668675	34.8255633332	6.90627155522741	7.79387682391266	37.3151960634755	34.5267657917206	6.58120186086428	5.57077752256352
AT1G09160	11.3839166788887	9.67726493016627	13.9244948254865	14.5482148254046	5.02127833197181	4.55829726423464	8.93924922977978	6.50673329722561
AT1G56045	9.71709840620182	11.1839801899535	16.0082030585869	15.3261009907765	216.931905040287	292.694325087839	473.498050178396	832.032925473039
AT1G07750	15.249743712608	16.4008734287028	17.4806599447376	15.3687929473785	52.5391553149358	49.0404376575131	38.1303607692129	37.1636427983125
AT1G18210	41.3131987704667	40.0534359708633	49.7816396549937	51.2302889866535	55.9395162885703	53.5450970131334	58.7936212792159	58.8725052331851
AT1G71020	18.8646623580763	18.7647437746149	18.8011491591338	21.8883250646184	6.76960997203882	5.9872593906087	6.90358072697135	7.62885864213472
AT1G60010	46.4114844132207	48.1326531815208	41.4963240509529	42.8343935498606	18.4193978442973	32.0196902777023	22.7555719728481	34.9528337550575
AT1G74060	73.5432485178797	86.1244358580816	138.153831345547	108.788007969638	51.1805361370642	51.7529622595836	87.4877912294303	84.0313463016834
AT1G25390	5.85497863381286	6.51433961491292	7.89777032715902	8.26024456307907	1.86095055640775	2.42905719201715	2.7375729546414	2.65962209277201
AT1G14410	14.5633512889287	10.4249794453662	21.3467956096788	17.8144806314268	5.78320291371959	8.1963299181646	15.6638343973585	12.3473571472018
AT1G49600	35.3426031675346	32.2942861736074	51.0629354831739	47.3720899311951	34.0326027380653	33.1780851215724	65.3717419406881	62.3316108477064
AT1G17760	4.35881700904143	4.6511317138869	5.19888065042158	4.54978258394167	2.86190306066114	3.34055075203576	2.80085952255309	2.93037481218172
AT1G15430	5.47997339011607	6.88371744055659	5.86770045747836	4.95141484427163	4.46462365107327	6.26916419336944	5.06814825342952	4.54654926538251
AT1G21380	28.75296072369	25.5839613295809	22.7633335285241	21.4063898949839	13.089930754843	18.5270636940017	16.5298287609182	15.4527044000094
AT1G77000	5.56278723102975	6.20915202991437	2.17509789805306	2.37605065958883	3.62002398079467	4.58896289048421	1.82690629236436	1.35499793252728
AT1G77220	9.55519024797682	8.58719838102602	7.38416289952976	7.43359991146607	2.01764508479875	1.85576624322924	2.98633809540511	2.91536645546329
AT1G03475	156.245837467808	116.722751856584	180.249209375056	154.805173579431	177.500675667584	145.695941888873	230.584319755446	213.327248076362
AT1G71180	18.736427823127	15.1927454359953	17.1831267148036	13.0008298993754	8.75206110889516	8.94899886898656	10.381465305947	11.133290366692
AT1G70500	2.4033478520192	1.87300758039726	1.40535425365152	1.85573902551877	3.50669181075164	3.34673930553938	1.51864593405254	2.62025693998531
AT1G17550	20.5144799316159	18.9569231139096	12.6574030709871	9.93972865775085	3.33466733414616	4.53001459770928	3.02366812580399	3.22658359156578
AT1G03370	4.85227920104579	4.73897507851733	5.51296773092325	5.50693960283066	2.26584429030561	2.46971946715068	2.49078356158605	2.65581829204192
AT1G52300	34.3831085970709	39.9464880665905	73.773204849361	63.1579156581355	340.947288960169	324.05651160192	531.000142926133	374.839292031444
AT1G10950	41.2030699198654	51.8101866474613	51.3692851686923	48.5391524930891	85.3006707627865	89.6725138152148	112.20055990043	108.086248107236
AT1G05360	5.69785406107881	6.11926310175206	6.81318151472553	5.6245896532485	1.78940534527276	1.22986196817814	2.09089670198587	1.18560000394259
AT1G23790	3.55534194993737	2.05803172225384	3.82352756807381	1.98548812650403	1.93375007790097	1.49553898122202	3.36297127896764	1.99477633620308
AT1G18590	32.0244322010322	30.6349975138977	25.6340534223261	27.1364075570459	44.2606719231311	35.3036674158048	37.6409559786475	45.1294456911768
AT1G57820	9.11915207962113	8.88181670750099	12.4440194807887	10.1279075056465	10.3106437345469	10.7750324526224	19.0335933291674	16.8616110021006
AT1G08570	51.3891194902588	40.5380116557998	32.2621822048515	26.7188085027262	36.3209612580993	30.0979796305774	25.499308679579	18.3364259244622
AT1G02330	23.3320919953122	19.8032894676341	24.380883197476	20.1144000271005	17.8641684757859	18.1532161763875	21.1284621833059	29.0054853231273
AT1G06200	12.8395243802281	14.0934633533487	16.7404869621688	12.5523314832476	19.9445029127363	18.5919853324991	24.9052988199677	15.9729152639109
AT1G65470	5.64219991888553	4.86062547675221	6.21061475433518	5.31093992565641	3.43491360979275	2.71738472424466	6.49234931843489	7.49265874130802
AT1G51100	34.5335635761332	24.646687995703	37.552150764742	33.3133848794651	39.278992275012	28.9365958518641	46.1965318580978	48.0423451798621
AT1G80200	3.38090400933615	2.73512888955116	3.0033277922312	1.17480276809182	1.21314753348517	1.77563805547637	2.06251649020666	2.27732381964011
AT1G30820	4.90423377169145	5.23183222005195	9.01702756936163	6.60725991251024	7.40024704683118	8.27350473340666	11.5972807996678	11.92766579421
AT1G65690	8.3722885691351	10.2503794789414	3.10185570852879	3.34710796500132	10.0459605184175	12.7819090491699	3.66648486830234	4.26039158274787
AT1G11950	2.68615757171442	3.14630240328754	3.02797433686511	2.629906466304	1.49325633750198	1.86912620924024	2.07847614673352	1.60512748967783
AT1G45233	6.00611859886052	5.92586602639143	7.75657242458611	6.88566855004181	10.1070181974232	10.5813171197734	9.59378383141792	7.91036361505915
AT1G73620	8.8311999103572	9.32513571567681	12.2233132103435	8.83475288799321	6.2269110949535	8.72109464011061	5.83831223195567	4.72113902184865
AT1G79090	26.8206948660287	25.7401783739439	27.5856923410393	24.4375159206865	15.5306705894383	14.2161222338733	15.5323607969738	13.5118172160266
AT1G06130	7.73524529366912	9.89782492448244	8.36475952707257	8.06610216425417	7.9329063120437	12.2798554174695	8.74664728254604	9.75812647008095
AT1G08770	11.9950595967008	12.0676189066976	10.1794746302419	12.3040482849149	9.00074731976359	10.5419520884441	7.7391872151025	9.76679294543911
AT1G60780	43.5531813253116	39.40102342959	40.033599739575	39.4016936963893	22.7794396441596	25.1982088795809	22.3372474261711	31.1402960321414
AT1G79040	3436.79533350115	4162.14417232032	3067.20454147504	4059.50419150865	5269.38169099933	7832.40869896857	5282.15897833873	8166.12665756401
AT1G16340	5.5218523630288	5.96454548923233	5.9236175339776	5.97194204298717	3.02626195747134	4.64106726378267	5.16080947702734	5.68466756836914
AT1G08920	20.958832981364	26.0462394202761	12.3908100363059	12.1226335116217	35.8633231482887	47.5448252399229	18.4958925781968	18.9813034584162
AT1G27740	4.92175627121764	4.56294221625035	5.16625101803244	5.60592510689527	4.87381056901834	3.50284239899809	4.99369425138144	4.42903098079089
AT1G04290	20.5521558722312	15.2258445848275	15.8442791008609	15.8974361912456	7.02769840125106	7.10500675179136	7.56022475052835	11.5762287311814
AT1G05150	23.2920625982996	18.3734193968821	23.0566519670479	17.2867570172261	9.60043884982543	10.6161909384993	12.8664335054863	12.5893316288054
AT1G53570	18.6899138258212	18.2345110473106	16.1538940947896	15.0361609173798	12.0383208222416	11.3466514085799	9.87488683223325	9.27946896897353
AT1G60390	3.84531818323565	3.40532380624334	7.06228084307363	5.93086749335068	5.75338817014342	2.90472261924543	8.98789766487893	7.38811949541168
AT1G06475	3.84579979635359	5.97976769592434	6.95368519152202	5.17382446503851	4.73562625393996	4.6661801372119	5.87630203606789	8.21444480160796
AT1G17350	2.44650514238299	2.84567957137956	2.77240019052863	2.27572854931958	3.19062853410759	3.9066834277028	4.48426357808436	2.86973476311364
AT1G50420	14.8844427661305	12.4302577304498	10.5531944616617	10.1791041072605	6.28670227822472	7.41672220327859	5.51038458988658	7.4206747328408
AT1G79360	4.37082327634774	3.3937790747441	3.21620275136104	2.98038422048174	2.30890524744674	2.91628427110011	2.94015961844949	1.70402801631644
AT1G76710	4.98240509655745	7.21834968955266	6.69315652519338	5.51346021423176	2.25816876809475	2.61675932996481	3.47463448313101	3.75168972308203
AT1G11580	64.7128252620509	68.4720996715383	99.5332185764566	107.129384182679	92.9910807532562	87.7912027096933	149.469423604083	159.29254891211
AT1G12800	113.360247960905	89.4043321479514	115.822675679091	100.611293338642	24.2020349178687	29.0096080604632	37.6136307405059	36.3071500543838
AT1G54690	45.0292439843685	39.7348296774339	78.2372767637507	66.3628816758736	21.3349976769356	17.3763901979143	30.0402251610002	30.6683789005354
AT1G53470	25.1541921835611	22.1377322711276	8.05059056294426	5.30508090917863	19.1392289090204	15.768874424669	5.03269599759374	4.61214614044696
AT1G01390	20.6263503282766	12.9935397589329	12.4175919818886	9.98002718041926	11.6201059284479	12.6533255895214	10.0450123489092	8.00804156413855
AT1G07360	39.9405945978567	43.6004191281686	48.4212032712513	44.7248504423928	28.6351703019297	22.446418867886	31.4216625515364	21.4209014298017
AT1G60680	13.111489857674	10.6312551630857	20.3771170811265	18.3729316057203	8.45910825320505	8.65406568278388	12.4874919204445	16.7083001938139
AT1G43620	4.27736258419427	4.55687970444932	4.99065419913383	4.07660665322668	4.42650223671426	5.79493597929529	4.57865737844161	5.69633620790013
AT1G79390	6.43797466166939	7.51315297999393	11.2222036304033	9.78115879005377	5.95290318158467	10.7447242747878	18.9579097743705	21.552332509727
AT1G31860	7.47748318028934	6.69797547785317	15.3033660115771	11.6645249848341	6.51263366912391	4.98645991911503	14.1825566245151	16.2334581836063
AT1G30450	10.9271718084766	11.3705065992106	10.9810943546796	10.551530090542	8.59577417575196	8.89755508927501	11.2305910578626	12.964392637931
AT1G10500	38.2572045036818	39.9260985976687	28.0676188007232	30.085538379786	67.8421353809561	83.6670633695433	46.0819421491585	59.9477534856485
AT1G44446	104.885733491343	118.119352611501	93.5706928355444	116.094911289946	27.7690260817319	51.3838316446708	33.7192707480117	54.9614994161324
AT1G49730	12.0066985622804	13.837431527252	15.3365553828142	18.4983178660254	5.31185819471552	4.73795982027399	5.34459271473891	6.93947165503761
AT1G73885	300.50709074525	286.562563566037	334.37158670774	336.766418722973	101.999795144617	158.062455218456	173.616150002238	223.212678881411
AT1G50670	24.3003823642002	23.021135228949	21.1677480921545	18.1274107986857	28.6054821148979	24.2296994347099	27.0717254905356	30.2887014134812
AT1G80750	19.753054462455	17.8107273803496	32.5577393811978	28.3183003044403	39.0603221851168	26.7399273158351	68.7403313427544	72.0509833416793
AT1G76930	1327.45118966942	1507.6479737452	1682.11177206133	1907.11533526248	368.04701141627	450.116659067326	487.752465717104	578.603035051852
AT1G15740	24.2263300787618	26.5143570130806	15.2070647406664	17.5874628771096	9.04604146919523	13.3337906690454	6.43991027813356	6.28996980515986
AT1G52150	12.9370565337811	10.3428909665551	13.8944330399313	10.2237706904601	3.17221176417759	1.96257789543479	2.67466461841045	2.05237268161082
AT1G62970	7.87116945223988	9.36394793866019	7.8882956610211	8.43986413617041	2.74244411793742	2.37388507938342	2.20994741722898	1.93164273012737
AT1G68020	18.4403746080275	19.2938507089534	9.6786332060137	10.7594636654743	6.55472583355019	7.53250956540907	3.68643489966328	4.94203663449856
AT1G56700	39.8102004846939	45.4058566370759	33.7618868457216	34.4180314202238	40.8783945573808	46.1471785250293	33.5467706813703	29.6478358732967
AT1G03350	32.8916648861335	32.090364106589	31.566915213659	28.785556476618	54.7801545587719	46.8586846431164	50.3764289474121	64.536535228325
AT1G53750	86.7927109012441	96.273476289929	79.2517525964174	78.044160985556	116.91211606348	119.816924057233	103.177477220481	111.562497999551
AT1G02680	3.75653935345035	4.20511730065698	3.58201219726479	3.84861184625359	4.67172217742512	4.16123870919574	3.50433597514463	3.7700051151847
AT1G11680	76.8225016820456	85.396199692882	85.9164818876675	78.5829129462743	44.7310584351203	47.2064737117542	53.379320347919	52.9217027495112
AT1G66670	122.870179038539	73.7444141520842	93.4162743224293	85.4439909323692	77.9305615828814	74.4770682566939	84.432012571065	69.7318444497083
AT1G55620	7.69175954150163	7.91046574835847	8.80375258055427	7.55485585589498	3.14849157345761	3.10918931296995	3.65938690188375	4.12188572960421
AT1G72310	9.18913305328274	6.3267879378852	5.81913258467983	5.71400134542564	4.76632031671376	3.87021091275865	2.13652354119627	3.26612183128553
AT1G32190	7.11150213208191	4.85087418994076	8.55606813476901	6.54149432824435	2.06148838208459	1.82364272791585	1.6902136045705	3.10044555858797
AT1G61870	24.230868873631	20.2553650096387	37.2205939719744	29.5075862768574	15.9721880670812	12.7148053806749	24.5234963214812	25.8712991324355
AT1G66080	4.64987343629201	3.76183430303594	4.02494447850358	2.90270201434936	6.17809242112681	7.54945092463773	4.28241524810045	6.19911929863292
AT1G08490	22.5713059864769	20.0410883942657	23.9857925686884	22.2431641076931	13.9655211749892	15.7888182896129	15.2945664193354	13.6907505317163
AT1G30960	2.21920899878761	2.83497082727019	4.33187248770318	4.4792772642404	3.65094078814516	2.43974423138271	6.08088490964032	6.6553147224402
AT1G09430	23.9439036975947	28.0970584369942	20.9695206953851	20.6590413814487	34.9520690808189	36.2945033127612	33.5210138526091	39.7138650978006
AT1G69530	52.5905448372402	32.5235642078617	227.017476081543	170.77862037184	41.2048233941679	37.0921439777239	153.030227507394	131.495121229639
AT1G03250	15.090041787118	12.8122925921789	13.7810956717206	12.7587010757766	13.8078866467499	10.5609805619436	14.4851182088375	16.6496768647835
AT1G33400	3.75810820255933	4.10532926021568	4.04471764270334	3.40024174424424	1.38463491415792	1.87539683724276	1.42027966614629	1.32545976394752
AT1G64500	35.8881532345348	26.1764900537016	35.0776297838625	34.8682516153362	53.6720726359636	55.7554372226642	51.3349984252163	53.425318938521
AT1G13440	528.780222356922	416.379135782924	702.302200872092	587.000805077178	1178.01182619956	956.995831668367	1554.21458426688	1425.76152343513
AT1G50360	6.32882370042205	5.06243852329501	5.90919577040666	6.20319033731244	3.90642752379759	3.03303444236858	3.47898711616495	4.15037136440153
AT1G50660	23.8612199794875	21.2132527082016	24.0459730686732	19.6744715390975	3.97200374924723	3.75611978449222	4.2026635917611	4.5863255434249
AT1G22330	4.41766115401552	6.72478388838064	7.74606405533743	9.45349239945446	4.1194219645031	5.62365192201668	9.42188986083877	8.36683635435412
AT1G49910	1.49972001819033	1.01835554717528	2.00858262602528	1.50020313066742	1.62600777286783	1.04690145605333	3.15654156194167	1.99619369430857
AT1G29550	4.79929092151239	3.88935967062941	4.14543704394377	4.2163475469411	1.31644650060321	1.33148963810817	1.79176822015453	1.13894136094286
AT1G03600	282.671185559081	274.620741029986	272.987696625382	282.969366883975	171.810915243321	206.952068761752	210.712004535533	194.28914017761
AT1G73840	19.4058344547866	22.5222766278159	22.6775890017177	19.2254931496809	9.58565292772686	10.7792853197698	13.8118835112901	11.4905280184986
AT1G53280	40.1059259247166	41.6668022433482	38.2639661958957	36.0670906601626	85.527654529984	85.6046535068412	79.5497469126911	55.9008519059449
AT1G54290	4.64571382766702	6.65727604740752	5.98483233659364	3.22412622622521	10.3163077835152	14.7127012495958	7.2965865563789	12.0965183335402
AT1G08430	5.45961292133016	4.6040807455736	5.35229460893256	3.78161797223033	5.01909061458327	4.55161224128214	4.31308082913449	6.12436497139797
AT1G43580	16.3805205718826	14.7736626066682	17.6620406156126	16.7916319345093	5.34161743269043	5.56548863403775	7.27194357996675	6.74604660956094
AT1G07260	8.34189191228087	8.80481896323231	7.87318784649635	6.54867418138841	12.6322573111183	9.71633520846165	6.89762828397861	7.64321296817042
AT1G02270	7.79261544216538	8.61892118643196	7.18763620670436	6.5575127097985	11.7727766353132	8.56138962008501	7.37662727859494	11.135330310996
AT1G69360	6.55531705948895	7.47530370310799	4.0708497941004	4.78581497726397	2.89080400307077	1.50334692065704	1.52931858857813	1.34469221444344
AT1G17860	73.0027999037472	45.420773822318	57.4361441484106	69.2122889881078	24.624644086787	22.2533297656647	25.4164314636577	15.5326703016772
AT1G72175	1.99870457777046	2.91978316621953	1.78249772467525	1.88776951465108	6.23226932909465	5.62462779742824	4.09625312192351	5.13587599073811
AT1G76550	11.8032348372592	11.9205422844499	13.5665782041755	10.7810231889499	67.0884518004094	50.1571908256893	57.3201809100692	40.8163855003843
AT1G61260	3.43542081025392	2.94056348657008	6.844307989742	6.11262703367814	5.51353840645677	6.47726691793119	8.2307114280008	9.52463027559841
AT1G23280	16.1432125070826	12.4199060771718	27.4665861223583	23.3596010272667	16.1977054000957	12.9897178945222	34.3309262358948	36.7077667377036
AT1G30890	11.1258335153	13.6594351148177	13.6299925579914	16.0234357008183	21.1476318741312	28.0229279368398	23.3950832592533	21.2979388717557
AT1G80240	26.1639729956422	23.8316995660869	14.5902826791069	18.7305284022825	30.7999377524822	48.4073052490741	21.4311971212958	23.7939060042941
AT1G17190	26.43461171302	22.6476506574889	28.1752315692645	30.2566990237506	38.7308068903027	38.6907384569435	46.5320949854259	51.9923968562176
AT1G74840	41.4634422543344	38.9694545728057	37.1849566029011	37.9758677445281	22.9764491137555	21.2309256846907	25.243383841679	25.3688918657321
AT1G03760	3.5932145877181	4.16308052094158	6.36126238818113	6.3267662737589	4.48794602801568	4.49081210323228	7.32036806057339	7.28153249620672
AT1G74670	74.962449253785	50.7604955784926	144.611533513371	168.944677968269	29.2193904243705	25.1174165275885	74.1888877892137	50.7514870727767
AT1G14280	21.0057928180169	26.2236922566366	20.3068808643382	21.2523991688322	11.690580989404	21.722280776579	16.0999894796575	19.0974736785438
AT1G58370	3.0499044841383	2.8676706012768	8.95066290747877	8.36023599701447	3.24841897417713	2.74435165278259	8.47477138449266	10.1597449739084
AT1G75840	19.5305481929906	17.3577387786514	21.5068478834359	15.4444258732398	9.62990440397665	16.9870068396526	11.5236089319077	11.778166086391
AT1G29300	6.78396147450696	5.13553348475882	5.01351656382252	4.96293361688522	3.5311692932733	4.51849738656641	3.2692589597432	3.01826017240454
AT1G23130	61.4764964325145	51.3014555932495	63.4204060189462	48.27548152187	81.3339401814143	73.5061525840809	78.410382357648	90.3872438257928
AT1G62960	21.9866357555444	20.7884924379891	26.6274553874682	24.1699607116477	8.28589924883465	5.58147087155642	7.01203033390643	6.7991118697371
AT1G17180	11.5981174114031	10.6427716513505	12.1152274092247	15.321260765013	29.0919566405429	33.6873273183108	24.9803359125494	43.5283717092243
AT1G27385	5.02667512093075	6.5756148043243	7.2008278479234	7.92143597169955	22.634291489085	28.0042322793491	28.3560962259828	28.863126237598
AT1G17345	1.8563763976051	2.15444114711549	1.37318647791013	1.38652837140935	1.63326257892861	2.04568935842749	1.07386533593514	1.0395401981859
AT1G58080	69.9053817712806	60.6542895980584	73.9781287346629	65.8549726769726	160.898524444026	130.855795827419	148.86051410944	110.7428924339
AT1G51940	18.9250161628862	15.6503773078331	18.4658546790833	15.9167369723535	4.65153830917424	4.48462290684292	6.19713604494263	6.45136274874668
AT1G09320	3.88239138418399	4.84872215894213	4.90514878451167	3.89906330484592	2.88810537029993	3.03721754010183	3.92297640271169	6.04439929357012
AT1G54520	49.0846339377015	48.5722334089164	42.3996037255482	44.7964793593904	52.5747625333954	52.8590424847123	45.7471095254497	47.2762460642305
AT1G55180	4.13801243513266	3.84395018064929	2.46251431799908	2.89964544322599	3.96642000220612	2.69807435096463	1.79791726622047	2.54067720934092
AT1G28395	5.3937061042948	4.9658528957511	8.49203807014998	10.5043398914025	4.68811391446715	3.61639792298414	7.30021469871073	6.38323058092916
AT1G19720	24.6015082645626	20.2461030210473	23.9679674312925	23.7334511960306	8.99448760452555	9.76811852788056	13.6699235104625	14.7292222593936
AT1G33240	35.3968296293897	34.9678958686377	37.0559844794748	37.0396790319605	10.0256403743447	9.93603489838465	13.9335134098939	13.2539248893196
AT1G26340	7.16562805956457	9.41758099694545	14.3516017781123	10.1329305851003	14.8575691812489	13.8751356999613	24.3109392369801	21.5601273845938
AT1G09570	77.9764366722135	83.184254202208	69.2855613231555	64.6811702129139	36.8803858300151	32.4529616373006	34.6434907529241	32.954444099502
AT1G26960	7.23079848722475	6.5135750387518	5.27185476065584	7.25590973138963	2.6196180007189	3.78722300359957	4.08602302633153	5.12818679047329
AT1G25580	5.28156036808062	3.6907151872382	5.66708668472193	4.58161687673621	5.92927213455869	5.88898791981135	7.0717687496446	8.59777294891711
AT1G12530	12.4834703946536	8.10748632255281	7.90372412076188	8.16506165768271	17.2434316334147	16.4294947102773	20.9235012086354	26.2886553783914
AT1G50200	48.0680484268325	52.4764453983253	63.3662864142002	61.3199738511616	61.5216184480482	62.8121796953351	83.961569273592	84.8900032548321
AT1G50280	5.11007638753804	4.5231081432382	3.18927992164988	3.07707335254032	1.69131790399676	1.96214090071451	1.09622386474841	1.24313963535287
AT1G28310	6.82728057328943	5.23863289083191	6.25583566598035	5.90682524455498	2.42448834504871	2.08187171379099	2.66659573801343	1.43340574156185
AT1G01453	1.84121514656606	2.29274948677563	2.85106388055532	2.86246465939366	1.80850031894406	1.3134453763706	1.93787190979746	1.94323428301075
AT1G03110	6.89279879181527	6.41296342409337	10.9503143749129	9.36847075882983	12.8807190276714	10.8622974289091	18.7733147427309	18.1613579564023
AT1G15060	14.6571725789999	14.8809783059455	10.5676670621798	10.0351020335128	7.99320345609827	11.5399254074872	5.51163602863178	5.85285376227128
AT1G49660	120.589168584138	87.483596283419	103.250947199045	90.3920316629515	116.982896530045	87.1819914736606	110.704950620998	102.219317516744
AT1G01110	2.28370442498821	2.81330858157099	4.16794739730496	4.15374137659445	2.17490820152901	1.1924994814708	2.33357208756847	2.73317705292431
AT1G61800	25.6349386782254	17.0880196094648	26.8584186706601	16.2518856629377	31.0530230924669	14.177010073707	23.5790803190777	16.7463099218418
AT1G14320	378.651746619884	467.627254770026	676.838742563886	646.264156490099	205.285641681069	272.518523091096	394.848875825782	395.208045362041
AT1G52720	27.9908430946012	18.7694901005881	25.8445182929864	19.2682287035463	48.6554570140159	34.9107524650572	44.5725134652522	38.8174486758047
AT1G66470	6.47687629092887	4.54699353675336	3.94557053824247	3.11419906637766	3.34238688113074	2.22087853117272	2.10911836100288	1.59274445902901
AT1G16170	5.21745272503893	6.36135893569185	7.12725392721228	7.90711042855244	4.00124079961115	5.35236377487594	5.53748252913547	7.26859883249908
AT1G04160	2.45245178105032	2.5058006293641	2.60231840337029	2.46509959727818	1.77485793769891	1.76061226660645	2.1166450029353	1.94661807424878
AT1G71720	29.9546208483284	28.5395688885089	37.1867056316917	33.3362443229428	8.54751157865317	12.3492979049189	13.1362595231922	16.5689730914131
AT1G33980	12.5391949578242	13.5915902391025	13.0312667418022	11.5900627838437	6.67736190768356	5.08449960829275	6.85709740356287	7.14177734087191
AT1G32410	12.951848722468	12.2241027705315	11.0862518710216	10.2888456894518	24.9724474562051	20.0969798284567	13.939368823935	9.76859485065036
AT1G52280	11.1092468919933	11.6357023087712	13.9732036879748	13.5710366408577	26.4628622499578	25.3664425055145	28.4212978048269	37.4455830682819
AT1G29560	1.29693901439856	1.43094002518938	1.34202796073048	1.71987090634255	1408.33037957731	21.9626317069964	2.83994391131472	2.08911175674757
AT1G55150	9.89818211237724	10.5378674566353	13.7090123018076	12.3726268461188	11.1178198474365	9.75478979569858	14.6919655379377	14.0578322365235
AT1G63780	6.53768320608635	5.80102953797668	11.4401738833505	10.6075904344594	6.19559461897972	5.61170458436995	12.9149155132384	11.5051628241198
AT1G08680	10.3796319913128	12.3735814768532	10.6440521508463	9.8594524283873	11.4955765230345	11.4061413064083	10.3905535237474	8.85985510496285
AT1G68530	172.780324451533	214.875017214072	85.4803588206691	105.281562756626	124.926294277449	166.170859268232	69.0969670214235	84.4098759388514
AT1G43190	30.1129542378998	26.4282029395445	32.948369975676	29.7450773371756	36.9648931263346	31.0397521992628	43.8327406657977	35.7458593674143
AT1G06290	46.7052990290942	37.8276210274085	38.5342378267032	34.9052145619952	44.5316023236508	48.1952420349283	45.719351075852	41.5452429273288
AT1G19770	58.6119568881262	47.381246417518	77.5264846774387	91.4299024102747	52.9159854753682	57.2003194169771	52.2267772097555	70.3662232879109
AT1G50430	23.3254543797975	23.1859226321905	23.660310417697	28.0180781341449	22.745854983043	24.3124030904363	28.0304244881053	26.78423017103
AT1G16500	3.93537206824411	4.00105492933494	3.69783158206565	4.27827002139745	1.28604513254093	2.78473113459637	1.59203634657941	1.84275684171855
AT1G68910	9.61853409601826	10.1671853547046	7.51819091966057	7.30762922861359	5.06809005858159	7.16735206529115	5.06246158149826	8.96353961946041
AT1G03590	15.8292135259891	19.521494086493	17.1152304803767	19.9029320037809	10.7123400465101	13.5749983676378	13.8363993957185	15.9405928627748
AT1G14620	10.0044034951241	11.0018245743923	15.5133367448115	14.9007554811778	4.07353291418105	3.56748631560201	7.51798981601479	3.8523044101751
AT1G77710	16.8321959230344	10.6403866673249	12.3953161696913	11.5093279559166	50.8034762225796	50.8959819378141	51.2718659772806	46.5380237758352
AT1G75410	8.99045946620053	8.6523860759772	6.86827019174732	6.02133219831639	3.09485293993476	3.10103670762053	2.7225437697564	3.33172968924071
AT1G15690	454.229591954834	450.334578511843	516.937372201091	456.052639223737	746.086178209934	642.296479405739	833.104910245041	647.715338320298
AT1G30900	2.74700844043347	3.08099467030022	3.08143863831676	2.55504414523881	4.01101382132623	3.90699286383839	4.32869643688788	4.75251733800858
AT1G80950	17.4313553647345	18.393777350886	19.1943782266762	15.6845882659653	10.4832421646754	12.3886830856589	8.5051032018013	11.296664014061
AT1G26830	37.2719960313616	30.3286113420321	29.6994978591266	30.2338535696859	30.6696534473694	30.484404011666	30.7599055196141	38.5964338912869
AT1G27730	24.4513852634592	11.2836838121899	36.9773144408628	39.3750288637673	22.0223941223281	14.3672431969422	33.3000901425251	42.9875199875781
AT1G04830	6.343443188236	7.91433824094696	4.53063755624082	5.0540198831551	4.3596651933217	4.47059300805124	2.74967969655212	3.64232571844893
AT1G21720	34.0573324476071	29.9839681295803	28.7195093053156	32.0545106414657	91.2786565839313	97.8924672381746	89.4352659745493	87.6034181544881
AT1G62830	6.66634744909028	7.37875651758103	7.82828976124349	6.95936723667181	4.69828635359491	4.83936504657602	7.24805313932969	5.7240431477613
AT1G20510	6.31275636969281	6.9349129522719	7.33114619624164	9.03648948347959	11.1517421422727	7.12908414965939	8.19548364632869	9.62094090512438
AT1G61170	5.85966373178407	6.35181427742114	5.63822439741325	7.61086003506318	3.51069217081045	3.53608194880154	4.72644541593716	5.28127377944993
AT1G30970	10.9445123495757	11.2816691131904	10.2631400077303	9.41206009375792	6.27885115270791	4.05306086992504	6.32264846335492	4.81864198937542
AT1G44800	57.2744760520238	59.4765488743612	41.7720831606586	40.3827608964953	101.674731173242	95.7249860628074	64.4082346336747	65.3754739576052
AT1G23720	72.0604030910695	62.1948411732878	69.3210239221497	69.3235033886409	40.5274754686153	36.7634500783403	43.9732355785662	36.836206214435
AT1G15780	13.9028941003271	12.5032209309689	12.9294290576543	12.6251772624957	13.7662169473917	13.3626831004358	12.2204551206532	11.2458110103145
AT1G25510	8.03463439283965	6.58199541995705	6.38053137443094	5.78313978358935	10.0253951941735	8.22419407057472	9.40916484674293	8.02652022930877
