log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT5G49650	-0.334711127416746	0.00279389006233461	-0.334070958873683	0.000861652098940254	-0.334711127416746	0.00279389006233461	0.0302281471604643
AT5G05400	-0.32739882544522	0.620514010469241	-0.320281467175567	0.67283855158838	-0.320281467175567	0.67283855158838	0.882928590170579
AT5G42990	-0.0329333645655274	0.903834269442823	-0.030977583049183	0.903072135296357	-0.0329333645655274	0.903834269442823	0.975848339718738
AT5G01040	-0.461856388802006	0.00453100056128607	-0.461343460724788	0.017834507060837	-0.461343460724788	0.017834507060837	0.115660991165212
AT5G11730	0.318212050524505	0.233694140635697	0.321111763824996	0.348486630185247	0.321111763824996	0.348486630185247	0.669051323309638
AT5G02220	-0.949370356027329	0.254843936479866	-0.935537971280363	0.263749256777944	-0.935537971280363	0.263749256777944	0.588479912509627
AT5G03770	-0.252360782094193	0.862314252452196	-0.466636131634353	0.734577987851989	-0.252360782094193	0.862314252452196	0.96124897503049
AT5G59290	-0.0809638793234295	0.463330420062582	-0.0805000861018031	0.370638513058634	-0.0809638793234295	0.463330420062582	0.762124233069133
AT5G39080	-0.600367914383554	4.93204895951279e-06	-0.599809223212316	7.86681297204174e-05	-0.599809223212316	7.86681297204174e-05	0.00174722800020617
AT5G05370	-0.0354832394183537	0.896535984673376	-0.0349038374028086	0.841542080835608	-0.0354832394183537	0.896535984673376	0.973081822080519
AT5G57700	-0.0952721722961747	0.654351255243061	-0.0928257072191987	0.709711232571848	-0.0928257072191987	0.709711232571848	0.900631583063081
AT5G20040	-0.120744281705622	0.496047825477996	-0.11956820311034	0.522079669319492	-0.11956820311034	0.522079669319492	0.797764484617847
AT5G16150	-0.303757363055863	0.019331127057441	-0.30301889179147	6.38264525796446e-05	-0.303757363055863	0.019331127057441	0.122552401714059
AT5G55380	0.266019353971634	0.523487563047024	0.272820854583973	0.602494055658215	0.272820854583973	0.602494055658215	0.845889842296478
AT5G05730	-0.0693898125609538	0.523509263860263	-0.0689887974716208	0.510351132033745	-0.0693898125609538	0.523509263860263	0.798534425397471
AT5G19840	0.125745615631416	0.801028489373641	0.136302186107617	0.821792165422291	0.136302186107617	0.821792165422291	0.946432173303904
AT5G58140	-0.20278060579918	0.055386693312095	-0.202059820989077	0.0517450055795875	-0.20278060579918	0.055386693312095	0.245863185874732
AT5G35690	0.119525416449445	0.427094580480665	0.120521461421495	0.419890496572557	0.119525416449445	0.427094580480665	0.733800832017497
AT5G44070	-0.352374524193272	0.021812310296806	-0.3512042897245	0.0412904901112285	-0.3512042897245	0.0412904901112285	0.203945306853737
AT5G55730	-0.379800989484284	5.69880600884688e-05	-0.3795018595591	2.24003048526954e-07	-0.379800989484284	5.69880600884688e-05	0.0013331159571228
AT5G07110	-0.419418795881073	0.0291854716102477	-0.418033053683827	0.0390107803976434	-0.418033053683827	0.0390107803976434	0.196769454498954
AT5G01620	-0.0684915433066284	0.757252661520117	-0.0661483984872904	0.803477450033458	-0.0661483984872904	0.803477450033458	0.939873069209784
AT5G06720	0.242015129819181	0.585068871455848	0.259023488649371	0.652735236330144	0.259023488649371	0.652735236330144	0.873332707224717
AT5G01020	0.0260649904269532	0.876279144388313	0.0277025149012777	0.905892549051777	0.0277025149012777	0.905892549051777	0.976484786623757
AT5G55810	-0.472800254407062	0.641848111201988	-0.463499341573485	0.693578447317266	-0.463499341573485	0.693578447317266	0.893418967542761
AT5G64200	-0.147247260930803	0.266879764689246	-0.14669783118394	0.269623773435746	-0.14669783118394	0.269623773435746	0.593919781833529
AT5G10040	4.92187020958534	0.00199422037351657	0.433335183351815	0.770324271134653	0.433335183351815	0.770324271134653	0.926278330449444
AT5G55620	-0.873044792807131	0.00308484148044494	-0.86665657480349	0.000572436018245569	-0.873044792807131	0.00308484148044494	0.0326856382420943
AT5G47640	0.59258120991601	0.000740781427232676	0.593900089096659	0.00160250378066262	0.593900089096659	0.00160250378066262	0.0195776837035587
AT5G42200	0.67169279182793	0.214098089551331	0.576226835662659	0.429768287411389	0.576226835662659	0.429768287411389	0.73590001189024
AT5G26770	0.722428293591197	0.114551664372571	0.741870911104854	0.274417198654099	0.741870911104854	0.274417198654099	0.598257942626621
AT5G21150	-1.1541899904044	0.310132045963949	-1.40895258824375	0.304417972353772	-1.1541899904044	0.310132045963949	0.634560713560935
AT5G20400	-0.412497106823345	0.0638010126153547	-0.410636380076805	0.123189341147304	-0.410636380076805	0.123189341147304	0.395578695691674
AT5G58670	-1.68674537782509	0.00452621892164551	-1.67640007759754	0.00747408783073603	-1.67640007759754	0.00747408783073603	0.0625488120872816
AT5G61040	0.618954874169558	0.0421583627225204	0.623159122574955	0.117499433818057	0.623159122574955	0.117499433818057	0.386334633512798
AT5G19210	-0.0778790070170907	0.786227256815533	-0.0759378257098335	0.82806943058123	-0.0759378257098335	0.82806943058123	0.948510658532721
AT5G61350	-0.306423427876711	0.3553286759664	-0.302414339050613	0.356590762939451	-0.302414339050613	0.356590762939451	0.676247456176886
AT5G25460	0.0949413487781798	0.097540215013383	0.0951749231879268	0.0446841298097471	0.0949413487781798	0.097540215013383	0.346527216062103
AT5G15870	-0.055633467256422	0.719561488988308	-0.0544671716529361	0.745883076645143	-0.0544671716529361	0.745883076645143	0.916793357545364
AT5G56530	0.308993212606574	0.113043386920177	0.309855117232834	0.10310212277633	0.308993212606574	0.113043386920177	0.377901002748376
AT5G28540	0.0976299734632903	0.14589485334248	0.0977298068350267	0.0444256248681046	0.0976299734632903	0.14589485334248	0.433228701910252
AT5G25540	0.453874785510827	0.00584272523892596	0.454819951191992	0.00343504998596624	0.453874785510827	0.00584272523892596	0.0529299494948898
AT5G08535	0.0758415250884701	0.85414976096326	0.0837785451935886	0.834782647132478	0.0758415250884701	0.85414976096326	0.958881095238571
AT5G38150	0.647075807009096	0.0440684287785686	0.654269743764988	0.146800114982837	0.654269743764988	0.146800114982837	0.434661155312424
AT5G05540	0.378980878804613	0.211573056190499	0.383258464341101	0.347492525027406	0.383258464341101	0.347492525027406	0.668275326635387
AT5G20910	0.466293391382783	0.124410786987195	0.471640571618949	0.153636558902792	0.471640571618949	0.153636558902792	0.445624924406675
AT5G04310	-0.195890063504592	0.559136384951663	-0.192258160330946	0.579753761206103	-0.192258160330946	0.579753761206103	0.833015633958869
AT5G37020	0.0458403316144094	0.752374930210291	0.046941736298042	0.792191709021323	0.046941736298042	0.792191709021323	0.935082285116904
AT5G57010	-1.67704760584975	0.0339238579831956	-1.67928451285665	0.0632850068302568	-1.67928451285665	0.0632850068302568	0.267355146401728
AT5G58530	-0.512082805162605	0.059828470374694	-0.510342650736888	0.101340222200227	-0.510342650736888	0.101340222200227	0.354233805876548
AT5G03345	-0.372892047163896	0.107511511291026	-0.371280124537551	0.124319154728119	-0.371280124537551	0.124319154728119	0.397575915144917
AT5G57000	-0.763500232412097	0.0828391957450451	-0.759341430503772	0.0314035233910742	-0.763500232412097	0.0828391957450451	0.314054925641026
AT5G35400	0.0745886367835391	0.829807528512694	0.0786514748692451	0.837227004962535	0.0786514748692451	0.837227004962535	0.952408009083005
AT5G57340	1.20846229284957	0.0166823447146774	1.24125784505098	0.111863685899752	1.24125784505098	0.111863685899752	0.375353841313935
AT5G66700	-1.86676164049906	0.126008902346053	-1.82463578849154	0.0656064080938919	-1.86676164049906	0.126008902346053	0.400453050269202
AT5G14895	1.0538059854334	0.274996413513707	1.0595004007328	0.0228417949652769	1.0538059854334	0.274996413513707	0.598662346467561
AT5G10400	-0.00677774823012345	0.950053335103307	-0.00625769621805605	0.955429071625576	-0.00625769621805605	0.955429071625576	0.991129176532289
AT5G61880	0.193327108425185	0.543965461412294	0.195872157410077	0.576862541416896	0.195872157410077	0.576862541416896	0.831271884069448
AT5G51280	0.265526772748624	0.0809595664342077	0.266537176257255	0.0600040069762584	0.265526772748624	0.0809595664342077	0.309302613642417
AT5G63510	-0.530217885086013	2.27159511149394e-07	-0.529833753460648	2.02276478887311e-09	-0.530217885086013	2.27159511149394e-07	1.05402331953702e-05
AT5G05240	0.239119932348271	0.432589667958765	0.240598490058079	0.496395562933074	0.240598490058079	0.496395562933074	0.784352605315593
AT5G02080	-0.0467429431725446	0.985905851602198	-0.0096314661995045	0.996634617249002	-0.0096314661995045	0.996634617249002	0.999974773410323
AT5G47560	0.118238367827912	0.158273401766428	0.118569537592835	0.148004174471555	0.118238367827912	0.158273401766428	0.452893794545017
AT5G57460	-0.0767807978465924	0.485558030318875	-0.0762854376468189	0.506430372740772	-0.0762854376468189	0.506430372740772	0.789542485840117
AT5G22300	-0.202246235687239	0.659676944579527	-0.192727590226182	0.721830227916158	-0.192727590226182	0.721830227916158	0.906910196098564
AT5G64350	0.45924339319972	7.58831823852598e-05	0.459333808270952	1.34564539328554e-15	0.45924339319972	7.58831823852598e-05	0.00170259122157711
AT5G44060	-0.299368313496455	0.332074706667622	-0.295992694245925	0.472136388857617	-0.295992694245925	0.472136388857617	0.767726328940622
AT5G45940	0.41019026175208	0.100580746546024	0.413059287193506	0.11004435724344	0.413059287193506	0.11004435724344	0.371649691151705
AT5G20030	-0.995298072329465	0.0973146885593027	-0.980068783049603	0.163518730906339	-0.980068783049603	0.163518730906339	0.460831872515769
AT5G18200	0.104803991107281	0.701356928737984	0.108828443499722	0.761340995872155	0.108828443499722	0.761340995872155	0.923327692624512
AT5G26200	-0.396665641793398	0.0496458883298067	-0.39340490057108	0.085931702300827	-0.39340490057108	0.085931702300827	0.320734886589964
AT5G59990	-0.850833701959871	0.152891914362122	-0.849281167483012	1.03984128738985e-74	-0.850833701959871	0.152891914362122	0.444683307744371
AT5G19570	-0.00676852787229665	0.97524914832549	-0.00448528001895676	0.987540836896414	-0.00448528001895676	0.987540836896414	0.998413374717916
AT5G40090	3.33139656138788	2.63997907921086e-05	1.81886193947801	0.205431575226026	1.81886193947801	0.205431575226026	0.520316621144699
AT5G04780	-0.179857643829529	0.770472231850155	-0.180033393472193	0.810844490144789	-0.180033393472193	0.810844490144789	0.942732451228321
AT5G19550	-0.398167144394021	0.000580862725260846	-0.397830969558914	8.70292348140887e-07	-0.398167144394021	0.000580862725260846	0.00900542234527933
AT5G23250	-0.0333024952469831	0.822253285303073	-0.0324555830276837	0.825168210897207	-0.0324555830276837	0.825168210897207	0.947273362262912
AT5G43330	-0.117882564470155	0.309523630739207	-0.117326409102783	0.222081312175543	-0.117882564470155	0.309523630739207	0.633816569591717
AT5G58440	-0.204932191494726	0.132849848646286	-0.204151548179393	0.162553251667191	-0.204151548179393	0.162553251667191	0.459455043342787
AT5G17440	0.542913264103283	0.0165513964532801	0.545571349525465	0.0395386938765528	0.545571349525465	0.0395386938765528	0.198577202525002
AT5G49880	0.721723372759593	0.00800515974660999	0.719907040994929	0.0306331673691735	0.719907040994929	0.0306331673691735	0.168649740533869
AT5G14860	-0.110331317398483	0.942547532743688	-0.11238933143877	0.94738187917224	-0.11238933143877	0.94738187917224	0.987757666838845
AT5G01280	-1.32467638901802	0.0952235030333565	-1.31753530432943	0.14384227939142	-1.31753530432943	0.14384227939142	0.429895726750861
AT5G22730	0.72358357129818	0.0252699262404053	0.731051845092038	0.0973260364712724	0.731051845092038	0.0973260364712724	0.346146722069633
AT5G06760	-0.188955078814885	0.561401415196575	-0.187668850777349	0.562059958027023	-0.187668850777349	0.562059958027023	0.821822196305387
AT5G44210	0.511968333931062	0.140613910727909	0.516911582671518	0.160192575838837	0.516911582671518	0.160192575838837	0.456009021688694
AT5G42000	0.10502314347529	0.678855774639376	0.107399913663992	0.72352922791499	0.107399913663992	0.72352922791499	0.907429874258968
AT5G48010	0.0658689332908957	0.618714885037297	0.0666689611617752	0.586366500311323	0.0658689332908957	0.618714885037297	0.855553489509077
AT5G57050	0.190248775827459	0.612030101611309	0.196565595641267	0.686868285510871	0.196565595641267	0.686868285510871	0.89001709436653
AT5G60130	6.36722573697811	0.00844679224935197	3.30342852258141	0.0901504670863853	3.30342852258141	0.0901504670863853	0.330490408549069
AT5G47890	0.612064887715131	0.00032076620340038	0.61226854588392	5.91748069506492e-07	0.612064887715131	0.00032076620340038	0.00557961284377066
AT5G57710	0.462257607628446	1.83293106572873e-07	0.46273404787425	1.11610164498364e-06	0.46273404787425	1.11610164498364e-06	4.39481697537681e-05
AT5G64990	0.196097000064686	0.83640484518926	0.238759314016711	0.795304653526872	0.196097000064686	0.83640484518926	0.952218013481619
AT5G46800	-0.219150907612715	0.0427255785052947	-0.218425242543627	0.0468162412556642	-0.218425242543627	0.0468162412556642	0.220757786474407
AT5G47760	0.429430766935238	0.0717949332321816	0.431305628892962	0.0750100582991145	0.431305628892962	0.0750100582991145	0.296782190231905
AT5G16870	-0.503113821536687	0.115746753240891	-0.500604423967856	0.0851792896715653	-0.503113821536687	0.115746753240891	0.383315323148248
AT5G52280	0.228679231694372	0.153532886201955	0.230140189765822	0.133699321357904	0.228679231694372	0.153532886201955	0.445624924406675
AT5G43280	0.0552567586971071	0.77707534601697	0.0562995006769437	0.752027761863293	0.0552567586971071	0.77707534601697	0.928421807221232
AT5G66920	-0.0519813094316323	0.651311480558303	-0.0514481902135431	0.669488001858048	-0.0514481902135431	0.669488001858048	0.881959043335332
AT5G61360	0.133575274643135	0.842015105716753	0.178509930990437	0.884593112386063	0.178509930990437	0.884593112386063	0.96863239821268
AT5G01350	0.316222794846293	0.131356839355351	0.317403254731301	0.0757059254025641	0.316222794846293	0.131356839355351	0.408350417675878
AT5G19700	1.49040270676508	0.27878591962942	0.968705238223258	0.558516142574318	0.968705238223258	0.558516142574318	0.819090312091425
AT5G38340	0.511043586327692	0.209546855144196	0.518118930003125	0.307137383008459	0.518118930003125	0.307137383008459	0.632011882360432
AT5G64810	2.60582784732387	0.0172086011208403	1.88281449395774	0.19143523898198	1.88281449395774	0.19143523898198	0.502736863153553
AT5G27270	-0.275320487039792	0.118789520389194	-0.274328713891545	0.195229516375283	-0.274328713891545	0.195229516375283	0.508244679334941
AT5G21222	0.538453803217332	0.0113356860773252	0.541680476384349	0.0733794291197277	0.541680476384349	0.0733794291197277	0.292614721688452
AT5G04680	0.0784822007526245	0.851133122793598	0.0859592223024483	0.869604341432886	0.0859592223024483	0.869604341432886	0.964021592569338
AT5G53080	0.336022822528157	0.278247414856679	0.340841931971924	0.370227775791435	0.340841931971924	0.370227775791435	0.68818419107811
AT5G62610	-0.254411796611576	0.184725420743387	-0.253200333017644	0.249289938760274	-0.253200333017644	0.249289938760274	0.572884496824335
AT5G58450	-0.131331256785522	0.404076119464118	-0.130116817278493	0.481728546156814	-0.130116817278493	0.481728546156814	0.774676876983546
AT5G61440	0.089000301707598	0.665254833985242	0.0918875314562571	0.713230609176291	0.0918875314562571	0.713230609176291	0.902277671841162
AT5G63650	0.596625634314413	0.00403900448373813	0.598311235097751	0.00920602547693082	0.598311235097751	0.00920602547693082	0.0726449124161643
AT5G05960	-0.315731417742151	0.154070000712981	-0.315070970323971	0.151100258455496	-0.315731417742151	0.154070000712981	0.446423586058853
AT5G02060	1.41426793251614	0.0395266220068956	1.46277231154482	0.152124867892705	1.46277231154482	0.152124867892705	0.443518032984528
AT5G65170	0.0129717194879433	0.971286347333391	0.027521859141503	0.962068649496077	0.0129717194879433	0.971286347333391	0.994273289888096
AT5G41820	-1.00718520056157	0.513650438869277	-1.27310767441512	0.425433695407	-1.00718520056157	0.513650438869277	0.793104844956179
AT5G55060	0.441005145923901	0.142541055026356	0.445899036878057	0.251953189073366	0.445899036878057	0.251953189073366	0.575165572053726
AT5G02010	0.621937081506543	0.0218108363283959	0.626258515914273	0.0883409401669595	0.626258515914273	0.0883409401669595	0.326563735498604
AT5G24680	0.408648801339794	0.432602289083417	0.427417301879949	0.524247495739186	0.427417301879949	0.524247495739186	0.799228771269203
AT5G53820	-0.958064197467642	0.521135137296064	-0.643032543990806	0.646266766417968	-0.643032543990806	0.646266766417968	0.870551493590701
AT5G18810	0.279244338148938	0.690389791727465	0.176455933740638	0.82337047141596	0.176455933740638	0.82337047141596	0.946583930934005
AT5G36890	-0.0167846073618931	0.913659229024656	-0.0164342524935346	0.888328491059144	-0.0167846073618931	0.913659229024656	0.978761459675651
AT5G18590	-0.0659107194500093	0.608833464756937	-0.0649878974874309	0.656910520638606	-0.0649878974874309	0.656910520638606	0.875967631378058
AT5G41060	-0.401539974314036	0.0664346214011492	-0.399935325956714	0.116519499631108	-0.399935325956714	0.116519499631108	0.384642777088863
AT5G35180	-0.147678352244425	0.242272719183162	-0.14719525098442	0.144929402963108	-0.147678352244425	0.242272719183162	0.564741136803487
AT5G23050	-0.298637589135567	0.0623049650205133	-0.29797426299516	0.116741834843191	-0.29797426299516	0.116741834843191	0.385052179424109
AT5G66600	-0.450118383318396	0.228661252620604	-0.446213960041478	0.311574006894367	-0.446213960041478	0.311574006894367	0.6359835163463
AT5G58790	1.02239522794723	0.260357983084332	0.663885438764986	0.645008032380172	0.663885438764986	0.645008032380172	0.869931071029659
AT5G04530	-0.255269027322202	0.00071282668014756	-0.254890451448409	0.000155998641183573	-0.255269027322202	0.00071282668014756	0.0104606124621209
AT5G15930	1.23165734779914	5.77528628149098e-06	1.23711896316745	0.000482983889632978	1.23711896316745	0.000482983889632978	0.00775559914409023
AT5G53920	-0.391657642734621	0.416436013533338	-0.387113123520218	0.48096692491883	-0.387113123520218	0.48096692491883	0.774168658119698
AT5G26600	0.322978207594251	0.0187332084353986	0.323820706373452	0.0369121669577729	0.323820706373452	0.0369121669577729	0.189714717694825
AT5G27430	0.198394165878196	0.571120546918283	0.200375913506079	0.587462695777713	0.200375913506079	0.587462695777713	0.836989403585813
AT5G38880	0.578866653140382	0.00133312502415037	0.580243752797363	0.00376733571305822	0.580243752797363	0.00376733571305822	0.0379749745232135
AT5G05550	0.355642715596598	0.395016820553627	0.367644229194234	0.540604213582599	0.367644229194234	0.540604213582599	0.80898512539169
AT5G23980	-0.016958674870402	0.943129970368611	-0.0610817017719123	0.960824502617036	-0.0610817017719123	0.960824502617036	0.992235702689778
AT5G08305	0.0216259868604425	0.952647501338612	0.0321329901211467	0.956510868425836	0.0321329901211467	0.956510868425836	0.991409194882413
AT5G67100	0.215511570116396	0.1752345692179	0.216366401412886	0.196018759067048	0.216366401412886	0.196018759067048	0.50936016964353
AT5G59130	-0.116210470669469	0.632782070577688	-0.114036662635996	0.696356502027566	-0.114036662635996	0.696356502027566	0.894218547480529
AT5G43010	-0.24357868358795	0.0771701951219999	-0.242865133446175	0.0268107320956421	-0.24357868358795	0.0771701951219999	0.3020293515252
AT5G16910	0.173545827547371	0.113122252071549	0.17421523292212	0.145825759723277	0.17421523292212	0.145825759723277	0.433138661525171
AT5G15460	0.778126280470541	0.0810867835133802	0.788572329826122	0.163329042671725	0.788572329826122	0.163329042671725	0.460559941011697
AT5G47970	-0.391833648543739	0.149182553755485	-0.389028661064927	0.217770283573402	-0.389028661064927	0.217770283573402	0.534753051402875
AT5G41760	0.595615829781303	0.0522636868951284	0.60410089761101	0.155197772720206	0.60410089761101	0.155197772720206	0.448114866105801
AT5G43450	-0.20360777523539	0.573345461055498	-0.203084868376841	0.635155073431551	-0.203084868376841	0.635155073431551	0.864796138346981
AT5G52560	-0.119099028562938	0.370756694220357	-0.118551625527617	0.376508378801729	-0.118551625527617	0.376508378801729	0.694510629917023
AT5G24570	0.0224649854361891	0.890178137847627	0.0237382057352602	0.896475844163706	0.0237382057352602	0.896475844163706	0.973081822080519
AT5G64780	-0.475923500757343	0.292418188102748	-0.470307798326351	0.264517434232313	-0.475923500757343	0.292418188102748	0.618404870464001
AT5G17010	0.234646214357532	0.230893656280963	0.236083550642424	0.172910462823516	0.234646214357532	0.230893656280963	0.550884116319347
AT5G42190	0.21065302782383	0.130884882018735	0.211239141778784	0.0619862430519405	0.21065302782383	0.130884882018735	0.407433301238479
AT5G66150	0.794404306507825	0.398510583057924	0.768802318398841	0.415962520406904	0.768802318398841	0.415962520406904	0.726226032581104
AT5G01480	-1.47722790279098	0.256047263164424	-1.47360757576891	0.329964393592983	-1.47360757576891	0.329964393592983	0.653089633338589
AT5G61540	-0.98890886195888	0.0550471331415847	-0.97988417946424	0.0688645909607632	-0.97988417946424	0.0688645909607632	0.28200670592944
AT5G46160	0.183883521535107	0.237961106698255	0.184436792988833	0.166539736241373	0.183883521535107	0.237961106698255	0.559241136143669
AT5G26860	0.14646163474625	0.202173680901146	0.147248931931049	0.237147349651097	0.147248931931049	0.237147349651097	0.558596300402329
AT5G60930	-0.112283690509376	0.544543485075531	-0.111501226487353	0.550809673314706	-0.111501226487353	0.550809673314706	0.814933834159501
AT5G10620	-0.296306854041607	0.360150219411173	-0.293103842940015	0.37261638646074	-0.293103842940015	0.37261638646074	0.690461736177475
AT5G45660	1.56028438152235	4.26798103436743e-05	1.56459117067011	1.79720662529271e-06	1.56028438152235	4.26798103436743e-05	0.00103770210462904
AT5G16230	-0.359317767031591	0.722829412542148	-0.296144364238963	0.811306018334438	-0.296144364238963	0.811306018334438	0.942969722138933
AT5G02480	0.734776880523218	1.8260423429886e-11	0.735838830709066	3.39014668994599e-09	0.735838830709066	3.39014668994599e-09	2.31878995225475e-07
AT5G26731	0.320429321754609	0.463061546822758	0.325653316394371	0.499083569918374	0.325653316394371	0.499083569918374	0.785507634327627
AT5G09440	0.0350556350517373	0.774115560053694	0.0358463636705709	0.762993415881339	0.0350556350517373	0.774115560053694	0.927674548450662
AT5G64050	-0.0273974785410183	0.759937509406379	-0.0270144624403185	0.729952324400393	-0.0273974785410183	0.759937509406379	0.922905890291225
AT5G15530	-0.219199320571525	0.199096159693813	-0.21822211743244	0.230340874004076	-0.21822211743244	0.230340874004076	0.550339551067634
AT5G22860	-1.00393568575312	0.00502677478322133	-1.0022061454584	0.00968260432525209	-1.0022061454584	0.00968260432525209	0.0755189779740598
AT5G09260	-0.626543878023771	0.140310870123898	-0.622454622791173	0.212338350537303	-0.622454622791173	0.212338350537303	0.529054677408154
AT5G56150	-0.820004380227495	0.000340447475041494	-0.819062399889452	4.41179296071127e-06	-0.820004380227495	0.000340447475041494	0.00588253954470735
AT5G51590	0.422819507630248	0.0961083024558079	0.425099206958037	0.114904035462673	0.425099206958037	0.114904035462673	0.381796616068359
AT5G62570	0.414433573470148	0.150631501323487	0.421934961755612	0.283300249073033	0.421934961755612	0.283300249073033	0.608827573758061
AT5G55490	0.852624777488334	0.33773864722729	0.88944558067119	0.464369126022191	0.88944558067119	0.464369126022191	0.762687832225262
AT5G23280	-0.162425862034821	0.346577389709526	-0.160982800798302	0.35645209088339	-0.160982800798302	0.35645209088339	0.676247456176886
AT5G17760	0.259831856866859	0.142399126782794	0.261110743075815	0.140730422394555	0.259831856866859	0.142399126782794	0.427680202173634
AT5G23080	0.217033605281244	0.271944029139059	0.218103880946681	0.341497201922702	0.218103880946681	0.341497201922702	0.663574470778903
AT5G52420	-0.0886577397991986	0.598186519946961	-0.0874911918141679	0.643020428642898	-0.0874911918141679	0.643020428642898	0.868800784766125
AT5G38560	0.237886585876769	0.145319187209493	0.239366279232601	0.242311695309115	0.239366279232601	0.242311695309115	0.564765391012296
AT5G42120	-0.404558912927023	0.822306512538779	-1.42665608418556	0.448252764899324	-0.404558912927023	0.822306512538779	0.946432173303904
AT5G11450	-0.250418468395641	0.0683086398770743	-0.249614137994629	0.105350647449454	-0.249614137994629	0.105350647449454	0.361979184448698
AT5G07400	1.09997110625589	0.00388722358728257	1.11314674726784	0.02872702083012	1.11314674726784	0.02872702083012	0.161320176349143
AT5G12880	0.0543606532405745	0.90156481182219	0.060615708016714	0.889681217374446	0.0543606532405745	0.90156481182219	0.975169993723077
AT5G16780	0.553234837077335	7.66703328589285e-07	0.553825583791525	5.84803545227705e-07	0.553234837077335	7.66703328589285e-07	3.11680845368001e-05
AT5G19130	-0.177713320910367	0.373717057987974	-0.17626557133348	0.483931692836081	-0.17626557133348	0.483931692836081	0.775899711757653
AT5G09540	1.81607621737364	0.0595225040699357	1.51534849993891	0.199389730526462	1.51534849993891	0.199389730526462	0.512927746397264
AT5G16040	0.619529591722424	0.000615654584562274	0.620602935083902	0.000410342635455342	0.619529591722424	0.000615654584562274	0.00936510851919249
AT5G47580	0.485232279515202	0.152400621278869	0.492170188743637	0.272794340921827	0.492170188743637	0.272794340921827	0.596819509378362
AT5G02460	0.528571369739569	0.240269260259118	0.535603862294861	0.341179630577374	0.535603862294861	0.341179630577374	0.663460326008531
AT5G11610	0.896122432849207	0.351497535998248	0.925534622196551	0.448677227266896	0.925534622196551	0.448677227266896	0.749894542266402
AT5G23130	0.267642767287407	0.655319166722678	0.287921976262655	0.737596999151833	0.287921976262655	0.737596999151833	0.913250898166602
AT5G14920	0.101274524658334	0.402925080008727	0.101665693765134	0.133673828634102	0.101274524658334	0.402925080008727	0.715920903957979
AT5G41685	-0.33041761943405	0.173499187035545	-0.327798954909128	0.277233959376305	-0.327798954909128	0.277233959376305	0.600952261760217
AT5G08430	-0.182447254827713	0.450133525651133	-0.180652698542497	0.514774000545513	-0.180652698542497	0.514774000545513	0.793307331857544
AT5G06100	0.754791396296735	0.0735934435264918	0.772926319140652	0.235276029279755	0.772926319140652	0.235276029279755	0.555838564691397
AT5G26667	0.429928904651334	1.27100792863852e-05	0.430222682267293	7.11143539156624e-10	0.429928904651334	1.27100792863852e-05	0.00036892824853741
AT5G62600	-0.491181270032711	0.0122604767891552	-0.490712137026207	0.0185840115286157	-0.490712137026207	0.0185840115286157	0.119230819826727
AT5G43820	0.797114821363067	0.161579279953927	0.815298251879147	0.251622736228127	0.815298251879147	0.251622736228127	0.575127632022749
AT5G07780	-1.24439867785457	0.353980376312864	-1.16158137292149	0.411117322295326	-1.16158137292149	0.411117322295326	0.722039636589224
AT5G45580	-0.101088947620567	0.84022143921362	-0.0938784306750042	0.866465923924873	-0.0938784306750042	0.866465923924873	0.962756150546541
AT5G50175	0.676941198322414	0.528905010251889	0.674994270497635	0.544418190774324	0.674994270497635	0.544418190774324	0.811223122708408
AT5G16990	0.986881471757768	0.000165954230575958	0.991329519470662	0.0024825383497412	0.991329519470662	0.0024825383497412	0.0275687278423227
AT5G49320	-0.379501053244478	0.785652295010323	-0.652901536660263	0.669409139656065	-0.379501053244478	0.785652295010323	0.932228159881688
AT5G08620	-0.0441353426291862	0.807535851601861	-0.0426605089348779	0.839386742433208	-0.0426605089348779	0.839386742433208	0.953346107412179
AT5G03420	0.0357047585450316	0.845528524322438	0.0377776617207224	0.86578389087756	0.0377776617207224	0.86578389087756	0.962485246666483
AT5G46510	-0.386074434215142	0.400761304205612	-0.382717282374454	0.533235362670156	-0.382717282374454	0.533235362670156	0.804657038190718
AT5G11440	-0.774571839684949	0.122813582745802	-0.773481330080865	0.000110800726601178	-0.774571839684949	0.122813582745802	0.394997736761516
AT5G41920	0.0192001732752618	0.931459771972244	0.0222624875415427	0.942082133559894	0.0222624875415427	0.942082133559894	0.986188813962039
AT5G16280	-0.477262661581783	0.00386520622902781	-0.476465850077942	0.0145602071396109	-0.476465850077942	0.0145602071396109	0.099904525587793
AT5G18280	-0.0732477714773367	0.551265649432284	-0.0727137359598859	0.538486248546699	-0.0732477714773367	0.551265649432284	0.815025968417214
AT5G20810	1.06853386661174	0.282040474286395	1.10181797785418	0.389007160469555	1.10181797785418	0.389007160469555	0.704683334036079
AT5G46460	-1.00301497749135	0.0393367384697717	-0.997861429661814	0.0836542639041682	-0.997861429661814	0.0836542639041682	0.315812420663425
AT5G42130	-0.0051071596954313	0.972347433380997	-0.00396527250397982	0.980595464277661	-0.00396527250397982	0.980595464277661	0.996833661217615
AT5G14460	0.283496935323296	0.0181198622099281	0.284346393569129	0.0330342464706728	0.284346393569129	0.0330342464706728	0.177020764216633
