sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G72430	ABA-g7g8	ABA-Col0	NA	NA	396.20897643707	1.00314606361345	0.139385157767378	7.19693602734669	6.15806364840491e-13	1.68127453728751e-10
AT1G80440	ABA-g7g8	ABA-Col0	NA	NA	814.813167952446	0.718711369133869	0.100345054800888	7.16239948804641	7.92769923631862e-13	2.12198082892128e-10
AT1G55490	ABA-g7g8	ABA-Col0	NA	NA	4394.89977068814	-0.567508886838087	0.0800327586061385	-7.09095746194308	1.33187282912701e-12	3.49642230584863e-10
AT3G49580	ABA-g7g8	ABA-Col0	NA	NA	116.37432410506	1.56676599306192	0.221069995338053	7.08719421948723	1.36858255136135e-12	3.52500385068563e-10
AT1G60140	ABA-g7g8	ABA-Col0	NA	NA	662.997868483994	0.796862696822679	0.112760327351557	7.06687108435108	1.58466037672518e-12	4.00596274123619e-10
AT3G07430	ABA-g7g8	ABA-Col0	NA	NA	1077.4232976595	-0.6875637226252	0.0979301688415183	-7.02095922797697	2.20350155568293e-12	5.46909086120504e-10
AT4G16370	ABA-g7g8	ABA-Col0	NA	NA	4767.83912133631	0.652898273494826	0.093904421360178	6.95279587518656	3.58116692994436e-12	8.72973388583402e-10
AT5G61590	ABA-g7g8	ABA-Col0	NA	NA	238.40390237777	1.18719509701283	0.171673251146608	6.91543434450935	4.66432029697273e-12	1.11706379603464e-09
AT3G53980	ABA-g7g8	ABA-Col0	NA	NA	481.095796036703	-1.10533967406109	0.161105404478333	-6.86097203033149	6.83935550082498e-12	1.60972486106486e-09
AT3G13310	ABA-g7g8	ABA-Col0	NA	NA	447.720761882243	0.937318102296596	0.137386390178268	6.82249603530861	8.9472100040888e-12	2.07014175874265e-09
AT2G20670	ABA-g7g8	ABA-Col0	NA	NA	1091.84915305849	0.649074105712054	0.0956241886028096	6.78776066177238	1.13887373717437e-11	2.59112756436122e-09
