log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT1G49430	0.124399390908616	0.361878191884628	0.125113668955616	0.213266722836855	0.124399390908616	0.361878191884628	0.667152396568074
AT1G74240	-0.710294122110819	0.130014057301301	-0.708657806193023	0.101007487066093	-0.710294122110819	0.130014057301301	0.377154089107452
AT1G01760	-0.653917446295846	0.372159465339736	-0.673565285621024	0.421105004563916	-0.673565285621024	0.421105004563916	0.718902614294649
AT1G47480	-0.0716460793121914	0.758081600855708	-0.0700362943482848	0.73121485187477	-0.0716460793121914	0.758081600855708	0.915450315130824
AT1G65820	1.26432306994334	6.69250101880253e-12	1.26482678298382	2.81732189578824e-33	1.26432306994334	6.69250101880253e-12	6.60371608066364e-10
AT1G22900	0.715361249405196	0.0987652954820118	0.71774670749591	0.0639734691655875	0.715361249405196	0.0987652954820118	0.321991589255319
AT1G76820	0.67832545094214	0.451937162089269	0.675237877008978	0.60379617678725	0.675237877008978	0.60379617678725	0.836481818963838
AT1G52080	0.852636084697508	0.0224966650839294	0.860856852301686	0.0620136297501987	0.860856852301686	0.0620136297501987	0.241846997770586
AT1G35180	0.938879282938616	0.0128507607288296	0.939269508673665	0.00676506926203153	0.938879282938616	0.0128507607288296	0.0819011806787727
AT1G30070	-0.657489217265687	0.0113440867074325	-0.656308409554259	0.00583183432878332	-0.657489217265687	0.0113440867074325	0.0751273141946524
AT1G35210	0.623248898084679	0.48811249809774	0.585177786791572	0.542038012586818	0.585177786791572	0.542038012586818	0.80028894487061
AT1G10410	0.0879369285983618	0.622293000341192	0.0883658883739953	0.65968208550331	0.0883658883739953	0.65968208550331	0.867460074822214
AT1G73740	0.759699885712602	0.00306695222720266	0.763083046878402	0.0119843177195033	0.763083046878402	0.0119843177195033	0.0780142859035608
AT1G53350	-0.0144144714123984	0.966813126686252	-0.0168168836558724	0.965629995045247	-0.0144144714123984	0.966813126686252	0.993483324598872
AT1G34110	-0.794125998194694	0.0113696230659258	-0.797063594542188	0.0296346002401926	-0.797063594542188	0.0296346002401926	0.1481805475723
AT1G61730	-0.613211517193318	0.000386050160832764	-0.612783965261139	0.000274108800258342	-0.613211517193318	0.000386050160832764	0.00528703110425523
AT1G29260	0.673182293308083	0.000508393711438238	0.674664443265694	0.00192544994794326	0.674664443265694	0.00192544994794326	0.0193887872706738
AT1G08040	0.252780866757454	0.310576168853523	0.253911862022331	0.326513510868785	0.253911862022331	0.326513510868785	0.633977978781713
AT1G08810	-0.0936289032129656	0.771685762002078	-0.0945379230041956	0.783245680764725	-0.0945379230041956	0.783245680764725	0.927094479074578
AT1G09210	-0.272456049958957	0.00129856641758391	-0.272224696535801	2.09924012252672e-06	-0.272456049958957	0.00129856641758391	0.0142371022756435
AT1G10522	0.208136207646715	0.462511621471871	0.209252439958577	0.404728588117132	0.208136207646715	0.462511621471871	0.7492680636269
AT1G04570	0.0643566127902488	0.952452168629486	-0.189289462327253	0.884252023596099	0.0643566127902488	0.952452168629486	0.988802556111065
AT1G01830	-0.120388487559593	0.637566343830868	-0.118923800017842	0.696805285744347	-0.118923800017842	0.696805285744347	0.886402987035181
AT1G67590	-0.330382575299526	0.0559047502187265	-0.33038257825507	0.0680982615712271	-0.33038257825507	0.0680982615712271	0.25629021495017
AT1G69080	-2.28059303235972	0.00754468405981582	-2.28591985118313	0.00886747957666093	-2.28591985118313	0.00886747957666093	0.0627240017893782
AT1G30530	-0.261277512644175	0.0227770791435107	-0.260828595202112	0.0163804951239834	-0.261277512644175	0.0227770791435107	0.122702531155549
AT1G12480	-1.07773572341158	0.392577265195423	-1.23928496246983	0.400229709658229	-1.23928496246983	0.400229709658229	0.701939137089049
AT1G76850	0.113573350119447	0.476773174108071	0.113925231494814	0.537169857313788	0.113925231494814	0.537169857313788	0.797613438808036
AT1G73570	0.77584107564687	0.280265870192802	0.793951516900453	0.444447364846283	0.793951516900453	0.444447364846283	0.736707187845829
AT1G67340	0.119488084233517	0.623051899850612	0.119993175403546	0.663612207326441	0.119993175403546	0.663612207326441	0.8694805383736
AT1G08630	-0.996414003292474	0.0152038303526847	-0.985925651031251	0.0111054004231715	-0.996414003292474	0.0152038303526847	0.0928303522404595
AT1G66150	-0.472108009728439	6.63773015563522e-07	-0.471842407475198	2.43360537131681e-07	-0.472108009728439	6.63773015563522e-07	2.28263518977326e-05
AT1G04640	-0.151955744949095	0.535703008514329	-0.151955746630242	0.569012486461215	-0.151955746630242	0.569012486461215	0.816570136969408
AT1G56500	0.0435402864780234	0.683598504452913	0.0437485479935232	0.655075126654023	0.0435402864780234	0.683598504452913	0.879378624929573
AT1G77120	-0.21313231946359	0.0100547275599572	-0.212936068059943	0.000577396535481111	-0.21313231946359	0.0100547275599572	0.0686490369844644
AT1G50590	0.00600461118719409	0.989127666511174	0.00594460514871109	0.995769465818584	0.00594460514871109	0.995769465818584	0.999719899185005
AT1G17147	-0.14387721471919	0.782385557578059	-0.145643962540008	0.788436115987658	-0.145643962540008	0.788436115987658	0.92854996723102
AT1G44740	0.113050584149697	0.921341201484283	-0.100305383095304	0.929905950600031	-0.100305383095304	0.929905950600031	0.981480358178679
AT1G68500	-0.90979406831658	0.000150931899863916	-0.907531601451844	7.91406681467098e-05	-0.90979406831658	0.000150931899863916	0.00245136375990724
AT1G15500	-0.513254462872286	8.97717885505507e-08	-0.512850523487238	3.63821893546718e-08	-0.513254462872286	8.97717885505507e-08	3.85724035006261e-06
AT1G77760	0.368514158317132	2.63683876509798e-09	0.368630991424076	4.98554301398408e-26	0.368514158317132	2.63683876509798e-09	1.59805450590938e-07
AT1G53510	-0.275672046828623	0.236073207301389	-0.277007005098183	0.321982393334282	-0.277007005098183	0.321982393334282	0.62891139714632
AT1G50020	0.622379288593552	0.00152400148134003	0.623735110181528	0.00253307035625413	0.623735110181528	0.00253307035625413	0.0240519194948772
AT1G22370	0.501828286599646	0.0418280868024289	0.50692596756465	0.102354735442848	0.50692596756465	0.102354735442848	0.329135028721013
AT1G17270	0.61840958655861	0.150767266278249	0.619839803233491	0.241114069126141	0.619839803233491	0.241114069126141	0.539976717764702
AT1G74350	-0.229403301688485	0.911529582575516	-0.488701097741369	0.769702026150349	-0.229403301688485	0.911529582575516	0.974518960830846
AT1G75230	0.859124045781682	0.00105063624171105	0.861168088319158	0.00230940764233837	0.861168088319158	0.00230940764233837	0.0223496936742022
AT1G29150	0.199807673080653	0.0557755292996405	0.200027726663436	0.0383521357067176	0.199807673080653	0.0557755292996405	0.225928188645835
AT1G17140	-0.0945346702677519	0.513014802813917	-0.0940536770305509	0.503979520185477	-0.0945346702677519	0.513014802813917	0.782036148136362
AT1G08380	0.122858259203313	0.0694418783512499	0.122956660066222	9.53030354176752e-10	0.122858259203313	0.0694418783512499	0.259973445816043
AT1G43560	1.31595078602376	6.99628022908066e-11	1.31677097248696	5.47077325762797e-10	1.31677097248696	5.47077325762797e-10	3.70427943747527e-08
AT1G07700	0.633196199753728	0.0109256389555287	0.633832708787951	0.042647686445529	0.633832708787951	0.042647686445529	0.189807337045423
AT1G33750	0.201027018100398	0.444494532416418	0.202771288010485	0.508746895164709	0.202771288010485	0.508746895164709	0.779769754009053
AT1G14750	-0.0300104951480407	0.948774660207428	-0.0171267081719222	0.971850314278227	-0.0171267081719222	0.971850314278227	0.994592837398617
AT1G05900	0.544278457416629	0.115538805857852	0.546900398156145	0.171138754688702	0.546900398156145	0.171138754688702	0.444765611921627
AT1G52990	-0.675510757320392	0.554572125559586	-0.940835502907415	0.481801009006854	-0.675510757320392	0.554572125559586	0.808782423033252
AT1G37130	0.309466965440757	6.01231053498581e-06	0.309606933978164	3.27674096439163e-16	0.309466965440757	6.01231053498581e-06	0.000158254329309627
AT1G48175	0.445007197082187	0.325246785553584	0.443642136369391	0.392282923034628	0.443642136369391	0.392282923034628	0.694202187879231
AT1G72140	-0.276565400408944	0.147520608866011	-0.275886183540105	0.115254716927065	-0.276565400408944	0.147520608866011	0.408532108303253
AT1G01710	0.385184473045695	0.0496082507135756	0.386232715752855	0.0524107834305285	0.386232715752855	0.0524107834305285	0.217209401317403
AT1G44000	0.240489830580234	0.139232407158095	0.240489827856419	0.197016947242645	0.240489827856419	0.197016947242645	0.482642149820259
AT1G73960	0.370276873733273	0.0951010904642854	0.369991925393967	0.149791884516521	0.369991925393967	0.149791884516521	0.411890973864503
AT1G11360	-0.590641814813127	0.00162725423973341	-0.5901828866896	0.00181410924939561	-0.5901828866896	0.00181410924939561	0.0184856508672196
AT1G15310	-0.367510278839307	0.207611024304103	-0.363779776201356	0.249484346247204	-0.363779776201356	0.249484346247204	0.55037351116842
AT1G13300	-0.670944731323487	0.00956601498192163	-0.669978371595731	0.00487537765872593	-0.670944731323487	0.00956601498192163	0.0660936911277316
AT1G55530	-0.10171620851407	0.590608391470674	-0.100816065526114	0.613670195802522	-0.100816065526114	0.613670195802522	0.842378983539567
AT1G74458	0.117794312442336	0.787504781872288	0.122389917626653	0.785114933130261	0.117794312442336	0.787504781872288	0.92854996723102
AT1G32120	-0.361999523514029	0.415018465901479	-0.367982999052094	0.47775043435749	-0.367982999052094	0.47775043435749	0.759726881198872
AT1G31480	0.336016823909743	0.235679352017012	0.338011879829988	0.174531238722349	0.336016823909743	0.235679352017012	0.533833170631681
AT1G17500	0.00352429678305466	0.984143448385519	0.00352429674140842	0.987118591810591	0.00352429674140842	0.987118591810591	0.998201662792942
AT1G50780	-0.0267416217430068	0.837310065316033	4.8709816717732	0.00443395745293236	-0.0267416217430068	0.837310065316033	0.949054516424937
AT1G21150	1.9911465811259	0.00175224542886058	1.99918946625891	0.0135420866103192	1.99918946625891	0.0135420866103192	0.0852283373975089
AT1G78110	-0.817801463336746	0.0133463642828663	-0.816851397149496	0.0108275192974615	-0.817801463336746	0.0133463642828663	0.0843751477972834
AT1G80080	0.178660139779276	0.303428853329864	0.179376213316733	0.269231382649001	0.178660139779276	0.303428853329864	0.609934618725566
AT1G23260	-0.463362377427598	0.019512783524584	-0.46267293019469	0.00372013652762056	-0.463362377427598	0.019512783524584	0.110546167711694
AT1G60270	-0.204074334242723	0.764786618603793	-0.221455329319394	0.790997047089989	-0.221455329319394	0.790997047089989	0.929671276510386
AT1G25400	0.3176682860216	0.219998374163271	0.317056206929801	0.201370445316526	0.3176682860216	0.219998374163271	0.514639989882057
AT1G42470	0.177804121363921	0.412888761890151	0.178282088733251	0.418940497743899	0.178282088733251	0.418940497743899	0.717077720859415
AT1G56150	-0.633478877579868	0.20969232909056	-0.635750923269613	0.277471073504741	-0.635750923269613	0.277471073504741	0.582407482558962
AT1G75520	-0.980251033728347	0.173254187724947	-0.997769613339642	0.223058563883892	-0.997769613339642	0.223058563883892	0.517911547880347
AT1G73370	-0.605192654473361	0.00454219978535956	-0.604273482403464	0.00179468046954995	-0.605192654473361	0.00454219978535956	0.0375856026065404
AT1G01230	0.324849345892465	0.211842658260398	0.326627717677904	0.214405968360429	0.326627717677904	0.214405968360429	0.507849890799202
AT1G70700	-0.239812333235627	0.205170172027941	-0.239348481528491	0.237323217256177	-0.239348481528491	0.237323217256177	0.535579668318848
AT1G02380	0.0580325687586782	0.921494527286282	0.0597394083819509	0.923378742515587	0.0597394083819509	0.923378742515587	0.979018872033732
AT1G48870	-2.780742188111	0.00252936572713617	-2.77653311211912	0.00285250834819413	-2.77653311211912	0.00285250834819413	0.0263585194941835
AT1G12430	-0.145096081682274	0.4258094222506	-0.14509608236795	0.439698082892425	-0.14509608236795	0.439698082892425	0.734299498943937
AT1G56320	0.390978334723353	0.158784428335482	0.40048061752444	0.289639773305717	0.40048061752444	0.289639773305717	0.595463296871713
AT1G36310	-0.534464980206662	0.0107407478614125	-0.534868731283932	0.018610973716755	-0.534868731283932	0.018610973716755	0.10679283457107
AT1G44830	-0.61015646146009	0.252693156294078	-0.613756212356444	0.264246015141816	-0.613756212356444	0.264246015141816	0.568441581214363
AT1G01300	0.041712325965708	0.695108871598428	0.0421945828828081	0.608346973640093	0.041712325965708	0.695108871598428	0.885906263562455
AT1G48050	-0.247565202583221	0.176254404824972	-0.246715922699053	0.185258545901622	-0.246715922699053	0.185258545901622	0.464827090125767
AT1G22180	0.460647501498159	0.161216045842943	0.463721621588801	0.175553318039863	0.463721621588801	0.175553318039863	0.45084553400873
AT1G17450	0.385493202062476	0.0772965900889551	0.387049700459912	0.099833321500848	0.387049700459912	0.099833321500848	0.324019068366533
AT1G79670	-0.381377349129053	0.233718486775139	-0.383155462255625	0.300905921381099	-0.383155462255625	0.300905921381099	0.608004596855243
AT1G60080	0.449922180911911	0.199615303555689	0.446889577044238	0.186954014970194	0.449922180911911	0.199615303555689	0.486410592771171
AT1G64355	-0.147776154660863	0.401937024758442	-0.147194981427089	0.427338809808021	-0.147194981427089	0.427338809808021	0.723943134275757
AT1G04820	-0.41857709491924	8.81241463210997e-08	-0.418184073561023	2.33015354253183e-09	-0.41857709491924	8.81241463210997e-08	3.81146638141214e-06
AT1G33050	-0.390077914334583	0.165136304173208	-0.390916797501704	0.261491688442155	-0.390916797501704	0.261491688442155	0.564992384930695
AT1G77810	-0.124414831649892	0.728403201685248	-0.122090280961939	0.747629562122734	-0.122090280961939	0.747629562122734	0.910754642461815
AT1G16210	-0.0170075751411802	0.876592509054557	-0.0165352179116786	0.862386871677428	-0.0170075751411802	0.876592509054557	0.963425853707591
AT1G34580	-1.79030438037093	0.00636002013526991	-1.80752808113886	0.0171825136379005	-1.80752808113886	0.0171825136379005	0.1009044889952
AT1G66500	0.18278115161218	0.617345511007155	0.18205718904913	0.652412674205185	0.18205718904913	0.652412674205185	0.863649881527086
AT1G04030	-0.539234013227826	0.38655383716802	-0.554177954709115	0.438857085125549	-0.554177954709115	0.438857085125549	0.733545292839841
AT1G29370	1.18350179197091	0.00923069111770864	1.18542367558439	0.0670500386738376	1.18542367558439	0.0670500386738376	0.253679105857317
AT1G18880	0.238450826174338	0.301708256550884	0.239950229041346	0.254191867440547	0.238450826174338	0.301708256550884	0.608436204748192
AT1G50740	0.340700404203754	0.449739930067724	0.340700401480638	0.445160220648834	0.340700404203754	0.449739930067724	0.741050034976071
AT1G58220	-0.198391746638175	0.675512325043092	-0.193527395420161	0.684708584348534	-0.193527395420161	0.684708584348534	0.880046956857046
AT1G07350	0.576203314817407	0.0186604988411381	0.577153575711193	0.0562870409673249	0.577153575711193	0.0562870409673249	0.227543022356486
AT1G06950	0.137481525085527	0.0826380007548551	0.137809494754044	0.0320058321622714	0.137481525085527	0.0826380007548551	0.289196183001664
AT1G19200	-0.210863025511325	0.662237974264876	-0.200077076541904	0.711842255694914	-0.200077076541904	0.711842255694914	0.89502539403175
AT1G52140	0.387634411201889	0.20818811867739	0.389791964908724	0.228447574302174	0.389791964908724	0.228447574302174	0.524515221393412
AT1G18550	-0.0356400132644294	0.911969229136704	-0.0356400137122383	0.918662393035921	-0.0356400137122383	0.918662393035921	0.97686855570526
AT1G77510	0.711530074624795	1.01730906352996e-07	0.711861327792863	4.26792474769324e-08	0.711530074624795	1.01730906352996e-07	4.25018739818603e-06
AT1G15950	0.456045500276193	0.00846831856415273	0.456446585313576	0.000204802250531956	0.456045500276193	0.00846831856415273	0.060532909838261
AT1G67850	-0.225476356629983	0.562585092143037	-0.224474241506428	0.574667510887191	-0.224474241506428	0.574667510887191	0.820257177639227
AT1G69620	0.348602955395843	0.00129423985807179	0.348860633408538	1.34001814394484e-09	0.348602955395843	0.00129423985807179	0.0141975943313395
AT1G57860	-0.664393075594579	0.00290742619912883	-0.665751344618459	0.00726673596065265	-0.665751344618459	0.00726673596065265	0.0540695821611881
AT1G63160	-0.28594235380733	0.494910524595817	-0.291414937692211	0.517633151009069	-0.291414937692211	0.517633151009069	0.785499126367265
AT1G71050	0.25853006166109	0.640794379470919	0.260096912045463	0.642778208476156	0.260096912045463	0.642778208476156	0.858371394940251
