sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G21720	Mock-g7g8	Mock-Col0	NA	NA	2748.88244497166	-0.75035099572111	0.085376713127382	-8.78870793024776	1.51289816567018e-18	6.69190456279819e-16
AT4G36880	Mock-g7g8	Mock-Col0	NA	NA	442.612799694224	-0.994316190228685	0.113954801217599	-8.7255313475561	2.64933699977214e-18	1.13838226113066e-15
AT4G23560	Mock-g7g8	Mock-Col0	NA	NA	182.164748029653	-1.37995831063903	0.163451824849212	-8.44259959723349	3.10356781910699e-17	1.29651545643195e-14
AT2G04050	Mock-g7g8	Mock-Col0	NA	NA	87.72809390133	-1.98255979324176	0.235282709066323	-8.42628768220661	3.56804330332518e-17	1.4502649523975e-14
AT5G45340	Mock-g7g8	Mock-Col0	NA	NA	132.822400119213	1.55307407945375	0.184442926496582	8.42035045178343	3.75359781162758e-17	1.4855357233965e-14
AT1G29910	Mock-g7g8	Mock-Col0	NA	NA	52579.0041342929	0.57842289151024	0.0690595056332059	8.37571723409669	5.48885559977536e-17	2.11658716320568e-14
AT5G63160	Mock-g7g8	Mock-Col0	NA	NA	207.349861599425	1.27892118365684	0.153878405704193	8.31124534858622	9.47028923739202e-17	3.56059199602847e-14
AT5G54270	Mock-g7g8	Mock-Col0	NA	NA	29616.28752711	0.503328426009178	0.0609400431051514	8.25940383961807	1.46401820650602e-16	5.37009019698637e-14
AT5G21940	Mock-g7g8	Mock-Col0	NA	NA	937.038836574524	0.730880214881001	0.0905268888970904	8.07362567945811	6.82408660220089e-16	2.44351043834522e-13
AT5G13630	Mock-g7g8	Mock-Col0	NA	NA	17478.8260080124	0.523648334030718	0.0651247482575162	8.04069647931856	8.93292727053178e-16	3.05799062252056e-13
AT1G15670	Mock-g7g8	Mock-Col0	NA	NA	425.420248416447	0.874111981779037	0.108713557347783	8.04050573915712	8.94684403157819e-16	3.05799062252056e-13
AT1G29930	Mock-g7g8	Mock-Col0	NA	NA	173954.286007149	0.485489299691062	0.0605777836235578	8.01431268446511	1.10754613118836e-15	3.70141917043149e-13
AT1G29090	Mock-g7g8	Mock-Col0	NA	NA	369.168371587282	-0.927325736390427	0.116031710928711	-7.99200260832292	1.32764229227585e-15	4.34052444207315e-13
AT5G39890	Mock-g7g8	Mock-Col0	NA	NA	152.152675065674	1.40314191115585	0.176509244539441	7.9493961623201	1.87422801191791e-15	5.99713086621989e-13
AT4G36850	Mock-g7g8	Mock-Col0	NA	NA	385.763570596264	0.987052010030609	0.124754793307358	7.91193655861231	2.53415533131021e-15	7.93982542241129e-13
AT1G21130	Mock-g7g8	Mock-Col0	NA	NA	663.842808980172	0.81484187131525	0.103163056427868	7.89858210419529	2.82093935171309e-15	8.65798100212513e-13
AT1G80920	Mock-g7g8	Mock-Col0	NA	NA	807.680471048562	1.00204937790408	0.127806480859335	7.84036436311038	4.49240954542085e-15	1.35122694307168e-12
AT3G47470	Mock-g7g8	Mock-Col0	NA	NA	34032.3933108929	0.637388318008931	0.0814944267622923	7.82125040118514	5.23011899040824e-15	1.54226979405391e-12
AT5G03545	Mock-g7g8	Mock-Col0	NA	NA	163.174738516208	-1.49111808613197	0.191597830618112	-7.7825415941375	7.10818221398482e-15	2.05576831377149e-12
AT5G19140	Mock-g7g8	Mock-Col0	NA	NA	1053.5843624275	0.700468678056907	0.0902839425694281	7.75850786000233	8.59344190530941e-15	2.43842967573487e-12
AT1G03130	Mock-g7g8	Mock-Col0	NA	NA	6281.24163532519	0.521006711132392	0.0685539450041246	7.59995228722498	2.96239951361315e-14	8.25028264541262e-12
AT1G78830	Mock-g7g8	Mock-Col0	NA	NA	1913.3204496506	0.646999681850422	0.0860085712655351	7.52250237773319	5.37376398557455e-14	1.46938248325556e-11
AT5G22920	Mock-g7g8	Mock-Col0	NA	NA	515.47892361167	0.785281825418071	0.106035820642169	7.4058164558192	1.30346011328515e-13	3.50048868637418e-11
AT1G62380	Mock-g7g8	Mock-Col0	NA	NA	11706.2816778526	0.521299233683174	0.0704522290880342	7.39932916858856	1.36874179829704e-13	3.57665533508834e-11
AT1G61520	Mock-g7g8	Mock-Col0	NA	NA	24100.9599905029	0.461822231974103	0.0624227480847542	7.39830023739209	1.37938699006e-13	3.57665533508834e-11
AT4G36430	Mock-g7g8	Mock-Col0	NA	NA	538.164063191702	0.794190808411771	0.107391529290952	7.39528353544628	1.41106853337482e-13	3.59678977515659e-11
AT4G34950	Mock-g7g8	Mock-Col0	NA	NA	383.434762276217	-0.859025689767067	0.116286271633646	-7.38716340027984	1.49994228281006e-13	3.75960533186341e-11
AT1G04770	Mock-g7g8	Mock-Col0	NA	NA	486.244361735755	0.800506490159152	0.108963362776344	7.34656557729642	2.03364472177185e-13	5.01376770011916e-11
AT2G18700	Mock-g7g8	Mock-Col0	NA	NA	425.690183657797	0.884589848263431	0.121130177575359	7.3028031987578	2.81833271352161e-13	6.83627510945992e-11
AT3G45140	Mock-g7g8	Mock-Col0	NA	NA	2389.80507020205	0.584162382453911	0.0811504148658613	7.19851381437186	6.08723798897405e-13	1.4531106685108e-10
AT5G42600	Mock-g7g8	Mock-Col0	NA	NA	73.63709706899	-1.77680672038571	0.25057241170153	-7.09099101660942	1.33154989515721e-12	3.12893419894833e-10
AT5G66570	Mock-g7g8	Mock-Col0	NA	NA	24539.982763311	0.479650965152197	0.0681389211415357	7.03930965029345	1.93194605521406e-12	4.46992872682528e-10
AT2G41100	Mock-g7g8	Mock-Col0	NA	NA	578.341806788755	0.763939207852506	0.109034365363763	7.00640761565248	2.44514883578495e-12	5.5716050517227e-10
