sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G80130	ABA-g7g8	Mock-g7g8	NA	NA	876.190991146413	2.00608738122161	0.102431618405174	19.5846498615927	2.0903885895432e-85	8.72964452285322e-83
AT4G33550	ABA-g7g8	Mock-g7g8	NA	NA	267.138567224824	3.38019168207677	0.173854475289844	19.4426498164137	3.36336951949367e-84	1.37468783977603e-81
AT1G04220	ABA-g7g8	Mock-g7g8	NA	NA	219.331138196062	4.28896311460131	0.222605496504108	19.267103382248	1.0145801097702e-82	4.0604341476428e-80
AT5G25460	ABA-g7g8	Mock-g7g8	NA	NA	2645.44406269032	-1.477802152471	0.0768892454835443	-19.2198810532908	2.52347828749056e-82	9.89306487810074e-80
AT5G57050	ABA-g7g8	Mock-g7g8	NA	NA	285.720959549121	3.24967936839147	0.170111475533984	19.1032342655934	2.37320680098672e-81	9.117860529391e-79
AT2G37870	ABA-g7g8	Mock-g7g8	NA	NA	268.728001751939	6.00153106237887	0.314269518282668	19.096764761579	2.68625097025102e-81	1.01182119879455e-78
AT3G53040	ABA-g7g8	Mock-g7g8	NA	NA	213.187801936675	4.58215045075581	0.240035679724038	19.089455601033	3.08972435820211e-81	1.1414154792512e-78
AT1G54100	ABA-g7g8	Mock-g7g8	NA	NA	1203.45229401959	1.9996356589229	0.105889532531131	18.8841674065849	1.53946203613999e-79	5.57982371966966e-77
AT5G14780	ABA-g7g8	Mock-g7g8	NA	NA	1804.9624062555	1.58425027506132	0.0845937734901695	18.7277409400046	2.94134946827911e-78	1.046357838623e-75
AT2G39350	ABA-g7g8	Mock-g7g8	NA	NA	574.851562360792	2.37877591573749	0.127813754419001	18.6112670467323	2.6038644028642e-77	9.0945882143675e-75
AT1G77120	ABA-g7g8	Mock-g7g8	NA	NA	778.176882496767	1.96846723740178	0.106671722155696	18.4535057428682	4.8869525971651e-76	1.67639927484896e-73
AT1G20440	ABA-g7g8	Mock-g7g8	NA	NA	5669.82617406819	1.88855697552509	0.102525641211831	18.4203381047195	9.02380982972844e-76	3.04118222507164e-73
AT1G49450	ABA-g7g8	Mock-g7g8	NA	NA	226.243240633671	3.44270262632519	0.187597834266953	18.3515051747676	3.21092912940506e-75	1.06348187199778e-72
AT4G02280	ABA-g7g8	Mock-g7g8	NA	NA	372.150356573937	2.50224216238612	0.136559546609018	18.3234510110836	5.37911504175646e-75	1.75140338901935e-72
AT2G15970	ABA-g7g8	Mock-g7g8	NA	NA	5180.51216996242	1.90583733569346	0.104089557037588	18.309592142901	6.93875466778692e-75	2.22155795280311e-72
AT1G69260	ABA-g7g8	Mock-g7g8	NA	NA	327.037496450143	3.14541483571012	0.173083777902268	18.1727881944325	8.477871431766e-74	2.66983459351188e-71
AT1G16850	ABA-g7g8	Mock-g7g8	NA	NA	240.154857456976	3.40858556456777	0.18769530721677	18.1602066408149	1.06622621279364e-73	3.30358153996221e-71
AT5G42800	ABA-g7g8	Mock-g7g8	NA	NA	793.717568946604	1.86739867738643	0.10467193802972	17.8404901307571	3.42676971540102e-71	1.04489279734688e-68
AT4G24130	ABA-g7g8	Mock-g7g8	NA	NA	345.514305304442	2.39602089838141	0.135719969402974	17.6541514776447	9.45438636224881e-70	2.83779315654375e-67
AT1G52000	ABA-g7g8	Mock-g7g8	NA	NA	417.791404436673	2.25801057704914	0.12897934062977	17.5067616722485	1.27229081936298e-68	3.76010871384045e-66
AT2G40370	ABA-g7g8	Mock-g7g8	NA	NA	198.509753834871	3.58205222640887	0.20548336449022	17.4323222480589	4.69020054012905e-68	1.36513261175574e-65
AT4G11460	ABA-g7g8	Mock-g7g8	NA	NA	173.927535833505	-4.66774753776136	0.270842791570291	-17.2341582757242	1.47180089160863e-66	4.21989479519429e-64
AT5G09520	ABA-g7g8	Mock-g7g8	NA	NA	192.351308832468	3.85030527824282	0.223680137686774	17.2134429013743	2.10534419592981e-66	5.94759735350172e-64
AT1G15125	ABA-g7g8	Mock-g7g8	NA	NA	196.227743129042	-3.91077689489186	0.228064325091436	-17.147692403553	6.53983131679448e-66	1.82072695066119e-63
AT2G22510	ABA-g7g8	Mock-g7g8	NA	NA	286.680775653622	2.63589374220275	0.153829948360219	17.1351142628636	8.11932668943324e-66	2.22817522434304e-63
AT5G64120	ABA-g7g8	Mock-g7g8	NA	NA	966.242847065261	-2.02300120962484	0.11807985933112	-17.1324832285913	8.49501373366232e-66	2.29843963131906e-63
AT1G03870	ABA-g7g8	Mock-g7g8	NA	NA	1705.26785210074	-1.66531165319824	0.0979042158154454	-17.009601060872	6.97108360430306e-65	1.8599238338703e-62
AT4G36610	ABA-g7g8	Mock-g7g8	NA	NA	189.240673177347	3.60092724705215	0.213210072230568	16.8891047659234	5.41179260040664e-64	1.42411692950427e-61
AT3G50400	ABA-g7g8	Mock-g7g8	NA	NA	173.847550885196	3.81646673278693	0.226773693322765	16.8294067837709	1.48583264923307e-63	3.85714124213072e-61
AT5G05390	ABA-g7g8	Mock-g7g8	NA	NA	174.180953695128	4.26198672635098	0.25335043712502	16.822496044275	1.66973170236684e-63	4.27673946699559e-61
AT1G73480	ABA-g7g8	Mock-g7g8	NA	NA	346.270362733013	2.28117663437058	0.135922286395908	16.7829477774239	3.25280852276962e-63	8.22190154242164e-61
AT2G40170	ABA-g7g8	Mock-g7g8	NA	NA	167.457150442569	5.09451700341364	0.304086017540706	16.7535391617659	5.33554577896594e-63	1.33111473264851e-60
AT1G60190	ABA-g7g8	Mock-g7g8	NA	NA	181.141417199714	3.45395520688424	0.208791344298828	16.5426168334874	1.80986486655437e-61	4.45737231878326e-59
AT3G11430	ABA-g7g8	Mock-g7g8	NA	NA	201.501073941794	3.34064560827884	0.202176203091668	16.5234362758517	2.48809324116072e-61	6.05016090667056e-59
AT3G55500	ABA-g7g8	Mock-g7g8	NA	NA	284.224932812294	2.69363817157645	0.163143587421144	16.5108430809664	3.06570375094101e-61	7.36152113194709e-59
AT1G01470	ABA-g7g8	Mock-g7g8	NA	NA	994.262563741066	1.58789799804979	0.0969930608744666	16.371253610657	3.06828247818048e-60	7.27675387726506e-58
AT2G45220	ABA-g7g8	Mock-g7g8	NA	NA	880.439773303592	2.18432098434822	0.133447440584796	16.3683992347552	3.2156087291915e-60	7.5331516692401e-58
AT3G03341	ABA-g7g8	Mock-g7g8	NA	NA	164.25681340709	5.01026825195334	0.30834113559268	16.249107477414	2.26639860748651e-59	5.24548400600192e-57
AT2G41100	ABA-g7g8	Mock-g7g8	NA	NA	413.802116426722	-2.21914667224797	0.137046091321834	-16.1927031325294	5.67785156446902e-59	1.29847057801726e-56
AT5G13170	ABA-g7g8	Mock-g7g8	NA	NA	159.919144557173	3.77080537682313	0.234617788610136	16.0721205291431	4.00159992109025e-58	9.04361582166396e-56
AT4G21870	ABA-g7g8	Mock-g7g8	NA	NA	395.332300749755	-2.2714145625708	0.14133350177452	-16.0713102983507	4.05425152837284e-58	9.05606649535375e-56
AT3G55090	ABA-g7g8	Mock-g7g8	NA	NA	213.952618435324	3.07818568029027	0.192510071155009	15.9897384163955	1.50662301096575e-57	3.32669287823587e-55
AT3G01420	ABA-g7g8	Mock-g7g8	NA	NA	3186.05077402084	1.6290538695401	0.102095640948104	15.9561549779404	2.58153337833259e-57	5.63537002247375e-55
AT4G12470	ABA-g7g8	Mock-g7g8	NA	NA	3197.70215382702	-1.60827964302908	0.101450991251389	-15.852774065498	1.34509716256359e-56	2.9032939879603e-54
AT5G14130	ABA-g7g8	Mock-g7g8	NA	NA	189.369496402507	3.52929125922935	0.224221891147974	15.7401725637049	8.02246028858218e-56	1.71234957937404e-53
AT2G42530	ABA-g7g8	Mock-g7g8	NA	NA	142.176966159696	4.66555789400155	0.29794058660946	15.6593566089643	2.86783723980381e-55	6.0539728985309e-53
AT5G13900	ABA-g7g8	Mock-g7g8	NA	NA	147.490297151235	4.19142512788258	0.26789194771787	15.6459541378107	3.54023045195157e-55	7.39215510673801e-53
AT5G65990	ABA-g7g8	Mock-g7g8	NA	NA	893.003150978622	1.80418012507595	0.115484476319192	15.622706900357	5.09939461204776e-55	1.05332656448858e-52
AT1G13930	ABA-g7g8	Mock-g7g8	NA	NA	5849.73338379099	1.11313820638563	0.0713297026357195	15.6055354957867	6.67473240917859e-55	1.36405967638639e-52
AT2G47780	ABA-g7g8	Mock-g7g8	NA	NA	479.321375292775	1.87529620708368	0.120292554360271	15.589462016637	8.58535118037848e-55	1.73604838079022e-52
AT5G06090	ABA-g7g8	Mock-g7g8	NA	NA	158.258994710322	4.13252635912875	0.266523373421152	15.5053056176002	3.19393329930411e-54	6.36321138342886e-52
AT1G74670	ABA-g7g8	Mock-g7g8	NA	NA	721.897827786387	-1.7763924060206	0.114569581409829	-15.5049218489001	3.21307394165851e-54	6.36321138342886e-52
AT5G24080	ABA-g7g8	Mock-g7g8	NA	NA	146.17473013581	4.58257872412882	0.295754282954756	15.4945472922529	3.7761117608146e-54	7.40194968624985e-52
AT5G55180	ABA-g7g8	Mock-g7g8	NA	NA	641.172268419596	1.65571972959082	0.10731843362818	15.4281018983868	1.05940333590384e-53	2.05567051340533e-51
AT1G64660	ABA-g7g8	Mock-g7g8	NA	NA	481.088670987968	1.88094155826319	0.122894566422951	15.3053272655667	7.04467496404885e-53	1.35328206059378e-50
AT4G28040	ABA-g7g8	Mock-g7g8	NA	NA	288.505385438584	2.23815907210559	0.148190233177727	15.1032832873765	1.54066844318475e-51	2.93032087065138e-49
AT4G39210	ABA-g7g8	Mock-g7g8	NA	NA	400.252846411752	2.07202311872774	0.137695092273873	15.0479082769814	3.56323619071122e-51	6.71076149250613e-49
AT3G45140	ABA-g7g8	Mock-g7g8	NA	NA	5018.7042118139	1.45588554566118	0.0973396138215402	14.9567631152756	1.40705235085098e-50	2.62422093784925e-48
AT2G23120	ABA-g7g8	Mock-g7g8	NA	NA	2946.5323233504	1.47365711197745	0.098598225056771	14.9460815458792	1.6518730156078e-50	3.05120006056018e-48
AT1G77450	ABA-g7g8	Mock-g7g8	NA	NA	279.624492399834	2.12342476361146	0.143195465016875	14.8288548339238	9.5345636295573e-50	1.74437111736948e-47
AT4G36600	ABA-g7g8	Mock-g7g8	NA	NA	125.796842802849	4.87914684174206	0.330441132072526	14.7655553990512	2.44301441657105e-49	4.42738744738961e-47
AT3G44990	ABA-g7g8	Mock-g7g8	NA	NA	1723.79206915034	-1.47185735490948	0.0999176898573304	-14.7306984079706	4.09452313179647e-49	7.35100835157104e-47
AT4G17280	ABA-g7g8	Mock-g7g8	NA	NA	195.570125976007	2.54775900515519	0.173012281051588	14.7258852936314	4.39673869259056e-49	7.8204953967282e-47
AT1G03790	ABA-g7g8	Mock-g7g8	NA	NA	207.927564634879	2.71170813765413	0.185223252901547	14.6402144178706	1.55576827018309e-48	2.74186316240524e-46
AT2G31980	ABA-g7g8	Mock-g7g8	NA	NA	196.470604302406	2.55748924146738	0.175175935903239	14.5995466116993	2.82719257237346e-48	4.93730630139038e-46
AT2G19900	ABA-g7g8	Mock-g7g8	NA	NA	128.259404028083	3.75971004140184	0.25810443289263	14.5666232821575	4.57975176434871e-48	7.92585868406655e-46
AT4G16190	ABA-g7g8	Mock-g7g8	NA	NA	1670.99577142229	1.26567253767344	0.0870105135824175	14.5462023560473	6.17364959598356e-48	1.05889114945397e-45
AT1G53470	ABA-g7g8	Mock-g7g8	NA	NA	307.78342231379	2.06194226061508	0.142328866896336	14.4871683838871	1.4604017965222e-47	2.48268305408774e-45
AT5G38430	ABA-g7g8	Mock-g7g8	NA	NA	11926.6774515876	-1.21474783633583	0.0841200373591598	-14.4406478464736	2.87130509341665e-47	4.8384009512749e-45
AT3G28220	ABA-g7g8	Mock-g7g8	NA	NA	224.03899610399	2.32391535107327	0.160968264807775	14.4371025794957	3.02284839978506e-47	5.049471109554e-45
AT1G64110	ABA-g7g8	Mock-g7g8	NA	NA	178.33657306314	2.99874550396148	0.207747932077901	14.4345384041513	3.13739080688142e-47	5.19562736208552e-45
AT4G22240	ABA-g7g8	Mock-g7g8	NA	NA	2280.40018937274	1.1949259401727	0.0827987535507736	14.4316899582304	3.26970233118003e-47	5.36845998136481e-45
AT1G23800	ABA-g7g8	Mock-g7g8	NA	NA	532.33128852656	1.70698349817527	0.118301864743829	14.4290498029898	3.397291882163e-47	5.53067602172467e-45
AT2G46680	ABA-g7g8	Mock-g7g8	NA	NA	857.753257899514	3.88414599840211	0.271991477085115	14.2803959889767	2.89949184536933e-46	4.68060826466764e-44
AT5G67480	ABA-g7g8	Mock-g7g8	NA	NA	508.128907462038	1.73162686816717	0.121344711719996	14.2703117723244	3.35077243234505e-46	5.36402820211236e-44
AT3G20300	ABA-g7g8	Mock-g7g8	NA	NA	180.711144407711	2.55426496185667	0.180439160174217	14.1558238211178	1.71911243440896e-45	2.70910882505461e-43
AT1G72770	ABA-g7g8	Mock-g7g8	NA	NA	461.423952082557	1.69365575983052	0.119644229045076	14.1557664197278	1.72051679675514e-45	2.70910882505461e-43
AT4G21850	ABA-g7g8	Mock-g7g8	NA	NA	392.875969966324	-1.72624835321478	0.122223888671974	-14.1236575924017	2.71524703766983e-45	4.24064191818191e-43
AT5G60360	ABA-g7g8	Mock-g7g8	NA	NA	2507.96660661127	1.1092647946299	0.0786123723661946	14.110562513782	3.26959500299427e-45	5.06523548447742e-43
AT5G61600	ABA-g7g8	Mock-g7g8	NA	NA	301.902305080321	-2.06774615477458	0.147182651665574	-14.048844285486	7.83014337448869e-45	1.20333643379142e-42
AT2G25450	ABA-g7g8	Mock-g7g8	NA	NA	2514.88956601123	1.27941814268907	0.0910788483688374	14.0473684681198	7.99500743306816e-45	1.21892137134317e-42
AT1G29090	ABA-g7g8	Mock-g7g8	NA	NA	121.651324055698	-5.41464123333045	0.386044953669863	-14.0259344976724	1.08177719053333e-44	1.63629447481459e-42
AT2G35300	ABA-g7g8	Mock-g7g8	NA	NA	163.156049925278	2.99738644273554	0.213766793013467	14.021758948064	1.14735270824174e-44	1.72192543166593e-42
AT3G09390	ABA-g7g8	Mock-g7g8	NA	NA	3672.47286678854	1.39169815243551	0.0995314026081323	13.9825031695253	1.99351121780888e-44	2.96863182124872e-42
AT4G22880	ABA-g7g8	Mock-g7g8	NA	NA	600.873897660182	1.69110064439115	0.1213561268735	13.9350248558437	3.88065274084648e-44	5.73441070397391e-42
AT1G66940	ABA-g7g8	Mock-g7g8	NA	NA	115.346054365536	-3.56217201907305	0.256014762051136	-13.9139321128739	5.21327562257956e-44	7.64481104654606e-42
AT2G39110	ABA-g7g8	Mock-g7g8	NA	NA	233.059999415429	2.15532672154331	0.155214015293511	13.8861604570152	7.68456266174945e-44	1.11833673281975e-41
AT2G04350	ABA-g7g8	Mock-g7g8	NA	NA	626.874308221964	1.56934623320178	0.113251864982131	13.8571336856077	1.15182636262966e-43	1.6636529643696e-41
AT1G10370	ABA-g7g8	Mock-g7g8	NA	NA	987.809581227033	1.31032992611601	0.0947473084774057	13.8297324448904	1.6864661360651e-43	2.41768764729929e-41
AT3G05640	ABA-g7g8	Mock-g7g8	NA	NA	120.082867171758	3.73344979346721	0.270039133160835	13.8255879796635	1.78646752352509e-43	2.54207712051236e-41
AT4G14090	ABA-g7g8	Mock-g7g8	NA	NA	374.004485674176	1.87474587078811	0.135804835962405	13.8047062720734	2.38743639234133e-43	3.37225390418212e-41
AT4G36880	ABA-g7g8	Mock-g7g8	NA	NA	158.77833091959	-2.78452887160153	0.201857421141967	-13.794533071158	2.74927190976789e-43	3.85500097712709e-41
AT5G26280	ABA-g7g8	Mock-g7g8	NA	NA	4078.82018104746	-1.17891898240321	0.0854792024389963	-13.7918809343661	2.85224925882927e-43	3.97041364218191e-41
AT1G73600	ABA-g7g8	Mock-g7g8	NA	NA	376.870177278664	-1.90908434814052	0.138942612147852	-13.7400925362553	5.8401101691259e-43	8.07111628409414e-41
AT1G54540	ABA-g7g8	Mock-g7g8	NA	NA	136.728867787257	2.96121905114856	0.215554608907103	13.7376744861194	6.03843669780531e-43	8.28559778320286e-41
AT4G24570	ABA-g7g8	Mock-g7g8	NA	NA	351.7001053324	-1.88546193559944	0.137485152690215	-13.7139312769853	8.37919368516191e-43	1.14159085597135e-40
AT3G48520	ABA-g7g8	Mock-g7g8	NA	NA	349.384504774849	1.81907668048938	0.13289850054042	13.6877141058196	1.20232489378437e-42	1.62652543729562e-40
AT1G76180	ABA-g7g8	Mock-g7g8	NA	NA	3295.27145261721	1.46594416422524	0.107120758752674	13.6849680799021	1.24861969093647e-42	1.67734155684543e-40
AT5G42600	ABA-g7g8	Mock-g7g8	NA	NA	155.240081969605	3.16363921602099	0.232335223166213	13.6167007865084	3.18640364197327e-42	4.25075096960461e-40
AT2G46270	ABA-g7g8	Mock-g7g8	NA	NA	217.660615592083	2.2606970533264	0.166419570300281	13.5843221398017	4.96103641915227e-42	6.57251790427001e-40
AT4G14270	ABA-g7g8	Mock-g7g8	NA	NA	488.647340950226	1.54694264746882	0.114502114125287	13.5101666837013	1.36212698080874e-41	1.79222323981753e-39
AT5G06530	ABA-g7g8	Mock-g7g8	NA	NA	639.346896249467	1.4917171639698	0.110565476563094	13.4917083554427	1.74998069097279e-41	2.28687952881547e-39
AT5G02230	ABA-g7g8	Mock-g7g8	NA	NA	242.458686120787	2.06419372473934	0.153303049128363	13.4647923604635	2.52025695973858e-41	3.27122541868772e-39
AT4G34230	ABA-g7g8	Mock-g7g8	NA	NA	1044.83285647529	1.35749501517267	0.101398093808528	13.3877764776926	7.12829647886959e-41	9.19023995698555e-39
AT4G15490	ABA-g7g8	Mock-g7g8	NA	NA	235.392004728036	2.0257804864192	0.152396758607268	13.2928056011985	2.54840482407436e-40	3.26365711136456e-38
AT5G52882	ABA-g7g8	Mock-g7g8	NA	NA	560.934365877167	-1.92164413802986	0.144907177194003	-13.2612074518376	3.88588240546694e-40	4.9435629807298e-38
AT3G53460	ABA-g7g8	Mock-g7g8	NA	NA	8490.30521107707	-0.968192412269527	0.0730312614424408	-13.2572324939588	4.09739498076015e-40	5.1783524723949e-38
AT4G17550	ABA-g7g8	Mock-g7g8	NA	NA	350.016964939245	1.77526643340496	0.133924347538389	13.2557407673469	4.17969274348009e-40	5.24783644459167e-38
AT3G29575	ABA-g7g8	Mock-g7g8	NA	NA	210.223237310923	2.32267748619837	0.175707223822474	13.2190210263927	6.81450947957569e-40	8.50043682484734e-38
AT2G39050	ABA-g7g8	Mock-g7g8	NA	NA	247.550968754127	2.14005718198735	0.162773096348993	13.1474870847144	1.75924464180242e-39	2.1803283592919e-37
AT5G23190	ABA-g7g8	Mock-g7g8	NA	NA	148.522150847802	2.69261172639407	0.2054466841022	13.1061337794803	3.03689704008437e-39	3.73966616282184e-37
AT3G23920	ABA-g7g8	Mock-g7g8	NA	NA	1007.13779479833	1.33638246201825	0.102392594991354	13.0515537977242	6.22644204932769e-39	7.61846826545127e-37
AT1G16390	ABA-g7g8	Mock-g7g8	NA	NA	379.753123246913	-1.66109763355925	0.1273396418464	-13.0446230998741	6.81933889086215e-39	8.29110760085202e-37
AT1G52890	ABA-g7g8	Mock-g7g8	NA	NA	102.312127486818	3.72711483857306	0.286020106719668	13.0309539469757	8.15812606109962e-39	9.8564529329386e-37
AT3G22830	ABA-g7g8	Mock-g7g8	NA	NA	99.2037655923064	3.67429182030421	0.283670143154777	12.9526913881079	2.26858737671501e-38	2.72372271916845e-36
AT3G17390	ABA-g7g8	Mock-g7g8	NA	NA	4868.41202677014	-0.924107505611427	0.0714444605085437	-12.9346278078609	2.87009618179985e-38	3.42450606536492e-36
AT3G26740	ABA-g7g8	Mock-g7g8	NA	NA	3791.74393289412	1.35383108793261	0.104756146697068	12.923643438772	3.31084567915599e-38	3.92600898127078e-36
AT5G08610	ABA-g7g8	Mock-g7g8	NA	NA	847.007967752267	-1.37091092182046	0.106830275939715	-12.8326067658392	1.07679232556476e-37	1.26902948307356e-35
AT5G05440	ABA-g7g8	Mock-g7g8	NA	NA	420.37018593276	-1.57421743784295	0.122891574427164	-12.8098077120492	1.44492175529336e-37	1.69249676336497e-35
