Geneid	ABA_Col_1	ABA_Col_2	ABA_Col_3	ABA_g7g8_1	ABA_g7g8_2	ABA_g7g8_3	Mock_Col_1	Mock_Col_2	Mock_Col_3	Mock_g7g8_1	Mock_g7g8_2	Mock_g7g8_3
AT1G30814	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78930	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71695	0	0	1	0	0	0	4	2	1	0	0	0
AT1G58983	0	0	0	0	0	0	0	0	0	0	0	0
AT1G12980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G45223	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69810	9	1	0	2	3	1	5	7	5	8	15	9
AT1G72450	0	2	1	1	2	0	4	4	3	12	4	4
AT1G76280	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71390	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15210	1	0	1	1	0	1	4	0	0	0	0	0
AT1G15250	2	10	6	21	19	12	40	32	30	40	50	24
AT1G79700	4	6	7	30	10	18	20	12	14	34	21	10
AT1G73360	1	0	3	1	0	1	1	3	0	4	8	8
AT1G16360	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10225	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26670	3	1	1	5	4	2	1	2	2	8	5	6
AT1G52200	0	0	0	0	0	0	1	0	0	0	0	0
AT1G69460	3	0	3	1	6	5	0	0	4	3	6	1
AT1G04310	1	0	0	1	0	0	1	0	0	0	0	0
AT1G08080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75550	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71890	0	0	0	0	0	1	2	0	5	3	1	1
AT1G05430	2	4	6	6	4	2	5	1	3	12	18	6
AT1G80870	0	0	0	1	1	1	1	0	0	1	0	1
AT1G75310	0	2	0	0	0	0	0	0	0	0	1	0
AT1G02010	1	2	3	0	1	1	0	0	0	5	1	6
AT1G47900	1	4	2	3	4	3	2	1	1	3	15	2
AT1G26760	0	0	0	0	0	0	0	0	0	0	1	0
AT1G05250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67260	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24575	0	0	0	0	0	0	1	0	0	0	0	0
AT1G12790	0	1	0	1	1	0	0	1	0	1	0	1
AT1G04850	20	13	17	21	33	23	31	28	22	49	52	38
AT1G31760	0	0	0	0	0	0	0	0	4	0	0	0
AT1G33250	3	0	0	6	1	1	2	1	3	3	2	3
AT1G74000	0	0	0	0	0	0	0	0	0	1	0	0
AT1G55580	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53903	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19715	2	7	7	3	1	2	3	2	0	1	3	3
AT1G69430	3	1	0	0	0	0	0	0	0	0	0	0
AT1G53340	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29890	8	4	4	14	13	8	11	15	10	47	47	23
AT1G80290	2	0	2	1	1	3	1	3	0	4	1	0
AT1G56540	0	2	0	0	0	0	0	0	0	0	3	1
AT1G48650	4	12	8	24	23	28	28	13	19	57	94	63
AT1G07030	0	1	1	1	8	2	3	1	6	11	4	3
AT1G10120	1	0	0	0	4	0	3	2	1	1	3	0
AT1G43650	1	1	0	0	1	2	0	1	0	0	2	0
AT1G09960	0	0	1	1	1	2	0	1	0	0	0	0
AT1G53625	0	0	0	0	0	0	0	0	0	0	0	0
AT1G63360	0	0	0	0	0	0	0	0	0	0	0	0
AT1G33330	0	0	0	0	0	0	0	0	0	0	0	0
AT1G63430	0	2	0	0	0	0	0	0	1	0	1	0
AT1G80720	2	3	4	4	0	2	2	5	11	4	0	4
AT1G69770	1	0	0	0	0	1	1	3	0	0	0	0
AT1G08460	0	0	0	2	0	1	3	0	0	0	1	0
AT1G78710	1	2	7	2	1	10	9	9	10	24	37	28
AT1G08610	0	0	0	0	1	3	0	2	4	0	2	1
AT1G17540	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27380	2	0	4	0	0	0	3	5	0	2	1	0
AT1G58643	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48953	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51440	2	0	0	0	0	0	0	0	0	0	0	0
AT1G21610	0	0	0	0	4	0	0	0	0	0	0	0
AT1G79710	0	0	0	0	0	0	2	0	0	0	0	0
AT1G80840	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23645	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09795	0	0	1	2	1	0	0	0	3	0	2	2
AT1G48690	0	0	1	2	0	0	1	2	2	3	4	1
AT1G49570	0	0	0	0	0	2	2	2	0	1	0	1
AT1G68470	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75580	2	3	0	0	0	3	5	4	0	1	3	0
AT1G72980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G59970	0	0	0	0	0	0	0	1	0	0	0	0
AT1G30640	0	0	1	0	0	0	1	0	0	3	1	0
AT1G26440	3	0	0	5	2	0	3	1	2	6	7	5
AT1G22070	0	3	0	1	0	0	3	1	1	0	0	0
AT1G26700	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73603	1	0	0	0	0	0	0	0	0	0	0	0
AT1G78180	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55928	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29880	0	0	0	0	0	2	0	2	0	1	0	0
AT1G53645	4	3	3	3	4	4	7	12	16	11	18	17
AT1G06240	1	0	0	0	0	0	1	0	0	0	0	0
AT1G72330	0	1	0	0	0	0	0	0	0	5	0	0
AT1G20840	2	5	1	1	5	5	6	6	6	10	11	7
AT1G45050	0	0	3	2	0	2	1	2	1	2	3	6
AT1G52500	0	0	0	0	0	2	0	0	0	0	1	0
AT1G10430	9	5	0	7	8	7	13	7	6	16	43	23
AT1G05670	0	0	0	0	0	0	2	1	2	7	2	4
AT1G64110	3	0	2	2	2	6	0	0	0	0	0	4
AT1G65220	0	2	3	0	2	5	6	7	7	3	9	6
AT1G13635	0	0	0	0	0	0	0	0	0	0	0	0
AT1G54950	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55730	0	0	0	3	0	0	0	1	1	2	1	2
AT1G07310	1	1	2	1	0	3	1	4	3	6	1	5
AT1G77230	0	0	0	0	0	0	1	0	2	0	1	1
AT1G52400	6	9	9	11	8	6	7	4	3	6	14	3
AT1G16430	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27752	16	11	15	29	21	43	30	34	31	44	41	35
AT1G14880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11190	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26650	0	0	0	0	0	0	2	0	1	3	6	3
AT1G34640	3	10	7	5	8	11	8	4	7	20	21	16
AT1G50310	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49430	3	0	1	0	0	0	0	0	0	0	0	0
AT1G74240	1	0	0	2	5	3	5	10	4	7	17	2
AT1G01760	1	0	0	0	0	0	0	0	0	0	0	0
AT1G61160	0	0	0	0	0	0	0	0	0	0	0	0
AT1G47480	0	1	0	0	0	0	1	0	0	0	0	0
AT1G65820	18	15	7	4	9	17	26	15	14	22	31	22
AT1G22900	0	0	0	1	0	0	0	0	2	0	0	0
AT1G52080	2	3	1	4	3	9	5	3	0	3	7	1
AT1G35180	1	3	0	1	5	1	2	5	5	4	9	13
AT1G30070	0	1	0	4	0	1	3	1	5	2	8	5
AT1G35210	0	0	2	0	0	2	1	0	0	0	0	0
AT1G10410	0	3	1	8	1	10	6	10	2	17	25	5
AT1G73740	0	0	0	1	0	0	0	1	0	1	0	0
AT1G53350	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34110	0	4	2	1	2	0	2	2	1	1	0	4
AT1G17240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G61730	0	0	0	4	1	1	1	0	0	1	0	0
AT1G29260	0	0	0	4	4	1	3	0	3	1	0	0
AT1G33890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08040	1	2	1	1	1	2	0	1	1	0	0	0
AT1G63522	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08810	2	0	3	6	2	10	4	2	9	10	8	4
AT1G09210	0	0	0	0	2	1	3	2	2	0	1	0
AT1G70080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10522	0	0	1	1	0	5	6	1	3	5	4	2
AT1G04570	0	1	0	0	0	1	0	0	4	2	0	0
AT1G01830	2	0	1	0	0	3	1	0	2	5	4	2
AT1G67590	0	0	0	0	0	2	0	0	1	5	2	0
AT1G69080	1	0	0	1	0	1	0	5	5	3	12	3
AT1G31400	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73300	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05760	0	0	0	0	0	0	2	4	3	2	4	0
AT1G30530	2	2	0	2	0	3	4	2	0	0	7	3
AT1G12480	0	0	0	0	0	0	0	0	0	0	0	0
AT1G76850	0	0	0	3	0	3	3	1	2	7	0	1
AT1G44130	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67340	0	0	0	0	1	0	0	0	0	0	0	0
AT1G43666	0	0	0	0	0	0	1	1	0	0	0	0
AT1G08630	0	2	0	1	3	1	0	1	0	0	7	0
AT1G66150	0	0	0	0	3	0	1	3	1	2	1	1
AT1G04640	0	0	0	1	0	1	2	0	0	1	0	0
AT1G56500	72	71	78	188	164	158	236	172	141	387	441	272
AT1G77120	3	4	1	10	2	4	0	1	2	0	3	0
AT1G50590	4	0	6	2	1	0	1	0	1	0	5	5
AT1G17147	0	0	0	0	2	0	0	0	0	1	2	1
AT1G44740	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08005	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24380	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60787	0	0	0	0	0	0	0	0	0	1	0	0
AT1G26796	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68500	0	0	0	6	2	6	6	8	1	8	7	6
AT1G15500	2	2	5	12	5	6	17	11	12	30	35	13
AT1G77760	10	3	1	11	16	24	11	8	6	36	54	29
AT1G24062	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53510	0	2	1	3	0	0	0	4	0	3	1	3
AT1G51410	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50020	5	2	2	6	14	10	2	4	0	12	7	8
AT1G22370	3	5	2	11	14	16	4	3	2	4	6	1
AT1G17270	0	0	1	0	0	4	0	0	0	0	2	0
AT1G74350	0	0	0	0	0	0	0	0	0	0	1	0
AT1G75230	0	0	0	0	0	0	5	2	3	4	0	0
AT1G29150	0	2	1	0	0	1	0	0	1	1	2	5
AT1G17140	1	0	0	1	0	1	2	1	0	0	1	1
AT1G08380	169	239	208	524	498	435	493	425	407	1078	1281	873
AT1G43560	0	0	1	1	0	3	0	0	0	0	0	1
AT1G07700	2	1	2	1	1	1	0	2	0	8	2	2
AT1G33750	0	0	0	0	0	0	0	0	0	0	1	1
AT1G61270	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14750	0	0	0	0	1	1	0	0	0	1	0	0
AT1G05900	0	0	0	0	0	1	0	0	0	0	0	0
AT1G44120	0	0	0	0	0	0	0	0	0	0	0	0
AT1G37130	13	18	12	38	35	30	46	30	27	78	122	55
AT1G48175	2	1	1	5	4	3	0	2	0	7	1	2
AT1G72140	0	0	1	0	0	0	0	0	0	4	2	0
AT1G66465	0	0	0	0	0	0	0	0	0	0	0	1
AT1G14420	0	0	0	0	0	0	1	0	0	0	0	0
AT1G01710	2	2	0	0	1	1	2	1	3	3	2	2
AT1G44000	2	7	2	15	8	10	12	12	15	16	47	21
AT1G73960	1	3	1	5	6	12	4	9	9	12	19	12
AT1G11360	0	2	2	3	2	3	3	7	0	2	5	6
AT1G04490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78476	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15310	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13300	0	0	1	0	0	0	0	0	0	0	2	0
AT1G55530	0	2	1	2	3	4	2	0	2	12	15	8
AT1G74458	0	0	0	0	0	0	0	0	0	0	0	0
AT1G32120	0	0	0	0	0	0	0	0	0	2	0	0
AT1G31480	5	1	2	1	4	1	2	2	2	7	7	4
AT1G17500	2	0	1	5	4	6	8	3	2	1	23	6
AT1G21150	0	0	0	0	0	1	1	0	0	0	0	0
AT1G78110	0	0	0	0	0	0	0	0	0	2	1	4
AT1G80080	0	0	0	0	0	0	1	0	0	0	0	1
AT1G23260	12	19	23	27	37	47	44	33	30	90	99	81
AT1G09790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60270	0	3	0	1	2	5	0	2	2	5	4	3
AT1G25400	0	0	0	0	0	1	1	2	0	4	6	1
AT1G77980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G42470	0	0	0	0	0	0	1	0	0	0	0	0
AT1G56150	0	0	0	0	0	0	1	0	0	0	0	0
AT1G75520	1	0	0	0	0	1	3	2	3	6	3	4
AT1G53890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73370	1	4	1	2	2	2	6	1	1	6	5	5
AT1G01230	4	9	3	9	8	5	10	4	5	11	16	9
AT1G70700	4	4	0	4	9	5	3	12	5	17	24	20
AT1G02380	0	0	0	1	0	1	0	0	0	1	11	0
AT1G48870	0	1	1	0	1	1	0	0	1	0	1	6
AT1G69280	1	1	6	3	4	4	4	4	3	12	11	13
AT1G12430	0	1	0	0	0	6	0	1	3	0	3	0
AT1G56320	2	0	0	0	1	2	0	0	0	0	1	0
AT1G36310	0	0	0	0	0	0	1	2	1	5	0	0
AT1G44830	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01300	0	1	0	0	0	0	0	1	0	3	1	2
AT1G48050	3	7	9	8	8	11	9	13	8	16	24	19
AT1G22180	1	1	2	3	2	4	2	4	3	1	1	6
AT1G17450	0	0	0	1	2	0	1	1	1	0	0	1
AT1G28590	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68170	0	0	0	0	0	0	0	0	1	0	0	1
AT1G60080	1	1	1	0	0	0	0	1	0	0	1	0
AT1G51240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07130	0	1	0	0	2	0	0	1	0	2	0	0
AT1G64355	1	0	2	1	4	0	1	4	0	5	5	14
AT1G04820	1	7	0	2	2	0	6	3	2	5	4	2
AT1G71866	0	0	0	0	0	0	0	0	0	0	0	0
AT1G33050	4	0	0	1	1	0	0	0	2	5	1	3
AT1G77810	3	0	3	1	0	3	3	0	3	9	5	2
AT1G16210	8	2	4	5	8	9	2	14	14	8	17	9
AT1G34580	3	0	0	0	1	1	0	1	2	6	10	2
AT1G02050	0	0	0	0	1	0	0	0	0	0	0	0
AT1G66500	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04030	0	1	0	0	0	0	0	0	0	2	2	0
AT1G29370	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18880	2	0	2	0	0	0	4	1	1	5	8	10
AT1G50740	0	2	3	1	1	1	0	1	0	8	12	7
AT1G02580	0	0	0	0	0	0	0	0	0	0	0	0
AT1G58220	0	0	0	1	0	0	2	0	0	1	0	0
AT1G07350	0	1	0	3	0	1	1	5	0	5	3	0
AT1G06950	0	1	2	1	5	2	6	8	5	4	2	9
AT1G19200	0	0	0	0	1	0	0	0	0	0	0	0
AT1G52140	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18550	0	0	0	1	0	0	0	0	0	0	1	0
AT1G77510	0	3	0	3	1	7	6	7	6	9	9	7
AT1G52430	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15950	8	12	9	27	22	26	16	27	31	17	12	16
AT1G67850	1	4	2	6	2	1	10	0	4	1	3	6
AT1G69620	5	4	8	12	11	18	34	13	17	26	37	36
AT1G49110	0	0	0	0	0	0	0	0	0	0	0	0
AT1G57860	5	4	7	11	17	11	30	29	20	98	101	74
AT1G63160	0	0	0	0	0	0	0	3	0	0	0	0
AT1G71050	0	0	0	0	0	0	0	1	0	0	0	0
AT1G28510	1	3	0	2	1	1	5	0	2	7	3	4
AT1G48240	2	8	5	7	4	14	21	21	8	13	34	22
AT1G71140	0	1	0	0	0	1	0	0	3	17	1	2
AT1G66960	2	3	0	16	13	18	1	0	1	1	5	0
AT1G36370	0	0	0	0	0	2	3	0	6	0	0	1
AT1G58242	0	0	0	0	0	0	0	0	0	0	0	0
AT1G63370	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56110	0	0	0	0	0	0	2	0	1	2	1	3
AT1G14510	0	0	0	1	0	0	0	2	0	1	3	1
AT1G19010	0	1	0	2	6	0	2	4	5	2	3	3
AT1G54250	0	0	0	0	0	2	1	0	1	0	0	0
AT1G55170	0	0	0	1	0	3	0	0	0	1	0	0
AT1G70230	0	0	0	1	0	3	0	0	4	0	0	1
AT1G52830	0	0	0	0	0	0	0	0	0	0	0	0
AT1G45015	0	0	0	0	0	0	0	0	0	2	0	3
AT1G23160	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67510	0	0	0	0	0	0	0	3	0	1	0	0
AT1G08230	21	37	27	70	78	77	35	22	40	84	65	58
AT1G67780	0	0	0	0	0	1	0	0	4	1	0	0
AT1G04280	5	9	14	15	25	18	19	25	23	22	21	17
AT1G55020	0	2	0	3	0	2	4	3	4	6	11	3
AT1G48970	1	0	1	0	1	0	0	0	0	1	3	0
AT1G79420	0	0	1	0	0	0	0	0	0	3	1	0
AT1G70350	0	0	0	0	0	0	0	1	0	0	4	0
AT1G28306	0	0	0	0	0	0	0	0	0	0	0	0
AT1G12450	0	0	0	1	1	0	0	0	0	2	0	0
AT1G57660	12	9	6	16	8	15	54	21	56	77	72	32
AT1G05870	4	4	0	2	3	8	5	7	1	4	7	1
AT1G07540	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78820	0	0	0	0	2	1	0	0	0	0	4	5
AT1G03790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74420	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68700	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56680	0	0	0	0	0	0	0	0	0	0	0	0
AT1G58848	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23985	2	3	0	4	2	2	10	3	2	6	7	2
AT1G22140	11	8	8	16	7	20	16	12	22	33	19	20
AT1G75210	3	6	2	22	15	7	22	13	4	10	8	5
AT1G30330	13	13	17	32	25	29	30	29	32	90	102	46
AT1G77200	0	0	0	0	0	0	0	0	0	1	0	0
AT1G30360	2	1	2	4	3	2	3	1	3	5	11	4
AT1G75280	20	30	27	13	11	17	19	15	12	40	52	50
AT1G18200	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55680	0	6	0	3	4	5	3	2	3	2	1	1
AT1G34000	1	0	5	9	3	2	10	4	4	12	7	10
AT1G04410	32	21	22	66	45	47	65	83	40	81	65	65
AT1G21650	0	0	0	0	0	5	0	0	1	0	0	0
AT1G28520	0	1	2	0	2	5	1	1	0	6	7	2
AT1G05220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G63245	0	0	0	0	0	0	0	0	0	0	0	0
AT1G66180	0	1	0	0	3	1	1	3	0	1	0	3
AT1G07790	0	0	0	0	0	0	0	1	0	0	0	0
AT1G07720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16420	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72740	2	3	2	6	3	7	7	11	4	8	4	12
AT1G05060	0	0	0	0	0	0	1	0	0	2	0	1
AT1G55960	1	0	1	6	0	2	6	3	1	4	10	4
AT1G32060	15	5	9	34	28	25	34	32	30	39	61	43
AT1G77700	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75510	3	4	3	6	10	9	22	15	10	13	28	22
AT1G54090	0	0	0	0	0	2	3	0	4	0	3	0
AT1G26520	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15240	0	1	0	3	3	3	4	3	3	3	10	2
AT1G07980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01740	2	0	0	0	2	0	0	0	2	1	3	4
AT1G62914	0	1	0	1	0	4	0	2	0	0	0	1
AT1G53090	3	7	1	8	9	15	12	8	6	24	13	20
AT1G08540	0	0	0	1	8	0	1	4	1	4	6	4
AT1G12460	0	0	3	1	0	0	0	0	3	1	4	3
AT1G06250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G52827	1	1	1	6	4	1	1	3	1	7	4	2
AT1G47690	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49590	0	0	0	0	0	1	2	0	0	1	0	0
AT1G06280	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78420	4	2	8	12	7	8	2	12	0	7	29	9
AT1G08465	0	0	0	0	0	0	0	1	0	0	0	0
AT1G28815	0	0	0	2	0	0	0	0	0	0	0	0
AT1G01260	2	2	0	4	3	4	5	9	2	8	12	8
AT1G26815	0	0	0	0	0	0	0	0	1	0	0	0
AT1G16730	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08700	0	0	0	0	0	0	0	0	0	2	0	0
AT1G66590	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09550	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16370	1	0	0	1	0	0	0	0	0	1	0	0
AT1G80730	0	0	0	0	0	0	0	0	0	0	0	1
AT1G11420	1	1	0	0	2	1	1	4	0	5	0	1
AT1G61210	0	0	0	3	0	2	1	0	1	0	2	0
AT1G57980	4	2	3	2	1	1	1	3	1	1	1	1
AT1G15140	0	6	2	13	9	6	22	20	14	15	15	22
AT1G04810	12	3	6	4	4	13	12	3	6	18	10	5
AT1G67070	0	0	1	0	1	0	0	1	1	0	2	0
AT1G53270	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04550	1	3	0	1	4	0	4	1	3	8	2	9
AT1G27450	28	32	44	83	58	74	111	101	77	211	207	115
AT1G33055	0	0	0	5	4	0	0	0	1	0	7	0
AT1G69400	1	0	0	1	1	0	0	0	0	4	3	0
AT1G51920	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G42540	0	0	1	1	0	0	0	1	0	0	1	0
AT1G08100	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29465	0	0	0	0	6	0	2	1	2	2	9	4
AT1G75960	0	0	0	0	0	0	2	0	0	0	1	0
AT1G63420	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29470	10	17	33	86	85	74	112	86	74	210	256	144
AT1G48310	0	2	1	4	0	1	0	4	0	1	2	0
AT1G32930	1	0	0	0	0	0	2	0	0	4	0	0
AT1G63880	0	0	0	0	1	0	0	0	0	0	0	4
AT1G04630	2	2	15	7	11	10	14	12	6	21	35	13
AT1G27150	4	4	7	4	1	1	10	7	3	1	4	4
AT1G79110	2	5	2	5	2	8	8	14	7	8	4	12
AT1G68490	2	3	2	3	4	2	6	3	3	0	1	2
AT1G06040	10	16	25	21	14	19	14	17	16	31	38	19
AT1G18970	0	0	1	0	1	0	0	0	0	1	0	0
AT1G72430	1	1	1	20	14	16	7	14	12	5	5	3
AT1G03040	0	0	0	0	0	2	0	2	0	3	0	2
AT1G28250	0	0	0	0	0	1	0	2	0	1	2	3
AT1G10530	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24090	0	0	0	0	0	0	0	0	0	0	1	0
AT1G09640	3	8	5	13	13	14	19	16	19	37	28	21
AT1G14080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G44542	0	0	0	1	0	0	0	1	0	0	0	0
AT1G49350	0	1	2	1	0	3	0	0	0	0	2	0
AT1G47240	0	0	0	0	0	1	1	0	0	2	0	0
AT1G28430	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13370	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21370	1	0	1	5	1	5	1	1	0	1	0	0
AT1G21590	4	1	12	22	15	28	10	15	3	22	36	38
AT1G60870	33	37	29	24	27	25	27	29	29	68	117	66
AT1G69870	9	15	11	16	15	16	8	14	11	22	19	28
AT1G18610	0	0	0	0	1	1	1	1	0	0	1	0
AT1G13890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24260	1	1	0	0	0	0	0	0	3	0	1	0
AT1G64140	21	21	21	49	35	45	58	51	52	99	125	72
AT1G02290	1	2	0	2	2	2	1	0	1	3	3	2
AT1G26740	0	0	2	0	0	0	0	1	1	1	0	0
AT1G20460	1	5	0	1	0	3	1	0	0	8	3	2
AT1G11500	0	0	0	2	0	0	1	0	1	0	2	1
AT1G75040	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07985	2	0	0	1	0	1	0	0	0	0	0	0
AT1G15510	0	0	0	0	0	0	0	2	0	2	0	0
AT1G07040	1	2	4	10	5	9	3	1	2	2	3	2
AT1G71170	0	0	0	0	0	0	0	0	0	0	0	0
AT1G63470	6	1	1	4	4	4	6	9	2	22	26	13
AT1G13640	2	0	3	4	2	6	2	2	1	7	8	10
AT1G35516	0	1	1	1	3	0	1	3	0	2	6	0
AT1G22210	0	0	0	0	0	0	0	0	0	0	0	0
AT1G33230	5	3	11	26	16	26	32	28	24	49	47	38
AT1G79340	2	1	0	2	3	9	8	2	3	1	2	0
AT1G57680	5	7	12	26	13	14	19	17	17	42	41	38
AT1G29140	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55110	0	0	1	4	1	0	0	2	0	0	2	0
AT1G57730	0	0	0	0	0	0	0	0	0	0	0	0
AT1G64550	0	1	0	4	0	1	2	0	6	9	8	6
AT1G68710	2	0	1	5	4	2	1	1	2	0	2	1
AT1G79270	0	1	2	4	4	0	1	0	2	5	1	3
AT1G65610	2	1	1	2	3	1	4	0	3	3	8	5
AT1G53880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G64380	0	0	1	1	3	0	0	1	1	2	0	1
AT1G27920	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07220	0	0	0	0	0	0	0	0	0	1	0	0
AT1G14130	0	0	1	0	0	1	0	1	0	4	0	0
AT1G55040	0	0	1	0	0	0	0	0	0	0	0	0
AT1G35630	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53860	0	0	0	0	0	2	0	0	0	0	0	0
AT1G71010	4	6	3	6	3	12	10	7	8	23	24	17
AT1G56240	0	0	0	0	0	0	0	1	1	0	1	0
AT1G20630	0	0	1	1	2	6	1	0	1	1	5	1
AT1G54217	0	0	0	2	2	0	2	1	0	2	1	0
AT1G44920	0	0	1	1	1	3	7	4	7	5	12	2
AT1G63970	0	0	0	0	0	1	1	1	2	0	1	0
AT1G26945	0	0	0	0	2	0	2	3	2	8	15	7
AT1G67870	6	0	3	2	3	0	0	1	0	5	4	2
AT1G62850	0	1	0	2	0	1	0	0	1	1	1	0
AT1G50520	0	0	0	0	0	0	0	0	0	0	2	0
AT1G31500	0	0	1	5	5	5	0	1	1	1	7	1
AT1G15820	110	132	105	296	285	256	201	207	175	292	374	206
AT1G72690	0	1	3	1	0	0	1	0	0	2	5	4
AT1G29030	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75160	0	0	0	0	0	1	0	0	0	0	1	0
AT1G26090	0	0	0	0	0	0	0	0	0	0	0	1
AT1G59660	1	0	0	2	4	1	1	1	3	1	0	0
AT1G52460	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11410	0	2	2	0	1	1	1	0	0	2	1	6
AT1G19025	0	0	0	1	5	6	5	1	5	3	1	5
AT1G80050	1	0	5	3	4	8	6	6	0	14	16	20
AT1G50320	1	4	3	13	18	13	13	14	6	22	32	12
