sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT5G09530	ABA_Col	Mock_Col	3798.34396481063	384.306730847597	2091.32534782911	3.30520714813933	0.112778207249654	29.3071438954752	8.41030184294815e-189	1.37235100322306e-185
AT2G39800	ABA_Col	Mock_Col	2006.77189487881	257.067402819967	1131.91964884939	2.96498733580278	0.101625409371363	29.1756496150291	3.9505310294494e-187	5.9504113913576e-184
AT5G15970	ABA_Col	Mock_Col	7947.7426432657	1373.23178127448	4660.48721227009	2.53309234965059	0.0974989741433948	25.9807077141663	8.18227759980951e-149	1.14440841201336e-145
AT4G19230	ABA_Col	Mock_Col	1127.49449527454	141.945470034003	634.719982654274	2.98844686858777	0.12489427368881	23.92781334422	1.57306207430983e-126	2.05347523180406e-123
AT4G23600	ABA_Col	Mock_Col	679.545838899397	34.0301741258733	356.788006512635	4.32240195678885	0.181808164143694	23.7745206720892	6.12912984857826e-125	7.50090572281318e-122
AT2G47770	ABA_Col	Mock_Col	796.589222281753	19.435231256577	408.012226769165	5.35843490897829	0.230067697130047	23.290687809812	5.50943356359764e-120	6.34589521228267e-117
AT3G53040	ABA_Col	Mock_Col	681.035874758358	16.190015334756	348.612945046557	5.39037139564591	0.234996620519959	22.9380804869409	1.93793148118459e-116	2.10814646294864e-113
AT5G13580	ABA_Col	Mock_Col	1114.80856616682	93.3888306132918	604.098698390057	3.57698263641875	0.156441155337126	22.8647163127277	1.04328003301733e-115	1.07518243823749e-112
AT2G37870	ABA_Col	Mock_Col	605.710507714877	20.3184990552502	313.014503385064	4.89883357444572	0.215640905093401	22.717552462154	3.00491142627502e-114	2.94195853189456e-111
AT5G25610	ABA_Col	Mock_Col	3221.42069069373	787.907946212281	2004.66431845301	2.03145608725224	0.0896342991400004	22.6638251957467	1.01931454363239e-113	9.50438003755512e-111
AT2G15970	ABA_Col	Mock_Col	9528.92712497066	2263.33909071963	5896.13310784515	2.07372622839234	0.092211192913293	22.4888775741387	5.33315689237681e-112	4.74675205043774e-109
AT1G04220	ABA_Col	Mock_Col	1399.06256899653	147.176844142666	773.1197065696	3.24970726876021	0.145055422309267	22.4032112486746	3.66207508595442e-111	3.1176996633945e-108
AT1G20450	ABA_Col	Mock_Col	4144.95758815298	907.583490256575	2526.27053920478	2.19104824834275	0.0980485570535241	22.3465629090969	1.30403959477215e-110	1.06393330438473e-107
AT1G69530	ABA_Col	Mock_Col	585.790004408185	2470.99355237139	1528.39177838979	-2.07774459459044	0.0944803371175553	-21.9912910768433	3.4891853982959e-107	2.73286957136128e-104
AT1G29395	ABA_Col	Mock_Col	719.772569055923	78.219750203531	398.996159629727	3.20029224492804	0.146770932438474	21.8046733897366	2.09496306089643e-105	1.57774891136204e-102
AT2G33380	ABA_Col	Mock_Col	741.710840160442	7.9110112475362	374.810925703989	6.56387362152907	0.302188617538894	21.7211146964669	1.29596200304946e-104	9.3986044376709e-102
AT4G12480	ABA_Col	Mock_Col	356.81831106314	2197.81414520521	1277.31622813417	-2.62398034674678	0.123039542060105	-21.3263175627308	6.4705687825097e-101	4.52500740465438e-98
AT5G41040	ABA_Col	Mock_Col	1744.14702571213	330.084462575588	1037.11574414386	2.40140011943749	0.113098562314296	21.2328085370714	4.75351930547395e-100	3.20960901794778e-97
AT1G73260	ABA_Col	Mock_Col	1154.96235758329	211.210413806659	683.086385694975	2.45138629631881	0.116137639332538	21.1075953533007	6.77322304973024e-99	4.42088268455893e-96
AT2G41190	ABA_Col	Mock_Col	727.787813853787	75.6041592961024	401.695986574945	3.26771901002872	0.156441854495888	20.8877542429965	6.91976577280196e-97	4.37083656765274e-94
AT3G22620	ABA_Col	Mock_Col	2800.26114212357	401.56272062224	1600.9119313729	2.80151897240996	0.134210385650833	20.8740848096399	9.21160339229314e-97	5.63663768826538e-94
AT4G26080	ABA_Col	Mock_Col	2243.92455213652	581.017667032263	1412.47110958439	1.94920399477794	0.0946128351048102	20.6018981739491	2.63894087062208e-94	1.56585155114094e-91
AT1G77120	ABA_Col	Mock_Col	1239.06583013149	245.559548019004	742.312689075246	2.33510721840217	0.115107567154561	20.2863050286408	1.69894059711354e-91	9.78439877414122e-89
AT4G02280	ABA_Col	Mock_Col	627.913035389229	82.5066976014403	355.209866495335	2.925706928022	0.146010848647579	20.0375996381178	2.5895820676829e-89	1.44876018477997e-86
