log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT1G47900	0.0367604860493569	0.840480324034664	0.0383959385665134	0.828144594718104	0.0367604860493569	0.840480324034664	0.952616883532906
AT1G26760	0.147279748382335	0.769400222009829	0.15579784654219	0.732042044408015	0.147279748382335	0.769400222009829	0.930281398020921
AT1G24575	-1.10457067908903	0.0758829433360199	-1.08513939110262	0.0551540296277918	-1.10457067908903	0.0758829433360199	0.318086985347116
AT1G12790	-0.0778192203208334	0.929071741405238	-0.102600987357278	0.92243326052751	-0.0778192203208334	0.929071741405238	0.981975162743689
AT1G04850	0.425952495781841	0.00136311630537817	0.42696575695563	8.74276257698155e-06	0.425952495781841	0.00136311630537817	0.0217050924427449
AT1G31760	-1.28118595441444	0.0954544608267139	-1.17147488615096	0.0144241661764834	-1.28118595441444	0.0954544608267139	0.361391451512733
AT1G33250	-0.0698014950286971	0.878564582402252	-0.0860967856341155	0.885575555485522	-0.0860967856341155	0.885575555485522	0.968628113967615
AT1G74000	0.363353665305545	0.17423441658014	0.366497113322869	0.0354102777634423	0.363353665305545	0.17423441658014	0.499624126246399
AT1G55580	0.34123288122759	0.772935517333847	0.33869482320344	0.822267665353501	0.33869482320344	0.822267665353501	0.94594418823887
AT1G19715	0.986698821374949	9.38292244490145e-07	0.988170477250774	4.86130208652525e-05	0.988170477250774	4.86130208652525e-05	0.00143215148778413
AT1G53340	0.551502615434519	0.580741696110392	0.546034961839432	0.674379060563284	0.546034961839432	0.674379060563284	0.888853561354002
AT1G29890	0.180931811581727	0.403505628214009	0.182487100987146	0.425922182138677	0.182487100987146	0.425922182138677	0.748875212057261
AT1G80290	-0.539479258250823	0.33094703018346	-0.551028373458568	0.390221176911556	-0.551028373458568	0.390221176911556	0.718706759923042
AT1G56540	1.15414094358769	0.354880087285781	0.75870120569607	0.810644521833035	0.75870120569607	0.810644521833035	0.942712770602821
AT1G48650	-0.225996546303841	0.164851432639499	-0.22495359162103	0.176897477515759	-0.22495359162103	0.176897477515759	0.502406373521252
AT1G07030	-0.864266430909946	0.0161081198112013	-0.868550556201471	0.0352241364384163	-0.868550556201471	0.0352241364384163	0.203629744415585
AT1G10120	-0.494456924014191	0.0787467478255032	-0.495653071131936	0.128197011337094	-0.495653071131936	0.128197011337094	0.425930646220347
AT1G43650	-0.132290206767099	0.741980561119393	-0.122201698681029	0.717619989875171	-0.132290206767099	0.741980561119393	0.918241028488192
AT1G09960	0.603524802894794	0.0499848361608652	0.608329767845578	0.0507354022092146	0.608329767845578	0.0507354022092146	0.253587251267139
AT1G53625	0.227100575173061	0.888739697277535	0.265414154493676	0.706115471975548	0.227100575173061	0.888739697277535	0.969959010626996
AT1G63360	-0.472532441265831	0.128003302728146	-0.473674931230471	0.185944338708229	-0.473674931230471	0.185944338708229	0.513704985609586
AT1G33330	0.897574762312248	0.0758574125342629	0.893985365730211	0.164040591262672	0.893985365730211	0.164040591262672	0.483637348409778
AT1G63430	-0.0308564361087167	0.885681196147101	-0.0298963403469186	0.90328580158478	-0.0298963403469186	0.90328580158478	0.974479132430214
AT1G80720	1.56047826122627	0.00213589185487454	1.56582694973228	0.00195769530074664	1.56047826122627	0.00213589185487454	0.0309648068983203
AT1G69770	-0.345907272734497	0.134090444721798	-0.345907275556563	0.149043738305205	-0.345907275556563	0.149043738305205	0.460639349683412
AT1G08460	-0.137135968895464	0.683312699890429	-0.137762242151333	0.728292658225686	-0.137762242151333	0.728292658225686	0.9133642287336
