Geneid	ABA_Col_1	ABA_Col_2	ABA_Col_3	ABA_g7g8_1	ABA_g7g8_2	ABA_g7g8_3	Mock_Col_1	Mock_Col_2	Mock_Col_3	Mock_g7g8_1	Mock_g7g8_2	Mock_g7g8_3
AT1G65110	0	0	0	0	0	0	0	3	0	0	0	1
AT1G77060	59	72	70	137	141	146	261	259	213	244	279	175
AT1G21910	21	46	30	93	64	68	108	79	70	243	302	189
AT1G33090	2	6	2	3	0	2	1	1	1	4	5	8
AT1G75190	49	44	61	98	85	97	200	143	151	293	337	226
AT1G12940	1	0	0	0	0	0	0	0	0	1	0	0
AT1G03990	2	1	17	8	8	8	3	5	2	7	14	9
AT1G23440	101	107	128	191	176	206	120	96	81	179	226	122
AT1G15885	4	0	1	9	5	1	8	7	5	9	25	6
AT1G06560	5	5	2	16	17	14	30	39	33	62	57	35
AT1G28540	8	21	21	28	41	29	30	25	21	43	47	38
AT1G70880	2	4	6	5	4	6	4	3	3	11	17	10
AT1G01660	0	3	1	5	1	2	17	11	4	11	18	7
AT1G12180	0	0	0	0	0	0	0	0	0	1	0	0
AT1G18780	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15330	10	18	16	13	16	18	1	6	1	2	8	2
AT1G10520	4	1	1	9	3	9	2	9	4	7	11	12
AT1G30510	132	156	153	222	209	236	348	271	251	492	541	383
AT1G80990	0	0	0	0	2	0	0	0	0	1	0	0
AT1G11770	1	8	4	0	0	1	0	4	0	0	3	0
AT1G10220	0	0	0	0	0	0	0	0	2	0	0	1
AT1G70060	39	42	24	59	62	54	89	73	89	119	136	75
AT1G76955	0	0	0	0	0	0	0	0	1	0	0	5
AT1G22120	0	0	0	1	0	0	0	0	0	0	0	0
AT1G17590	1	0	0	0	0	1	1	2	1	0	1	1
AT1G58235	0	0	0	2	0	1	0	0	0	0	1	0
AT1G51090	5	10	5	12	4	7	1	1	2	2	4	1
AT1G70530	26	29	27	48	60	79	66	42	50	97	113	66
AT1G70560	69	80	97	117	155	159	252	197	172	333	394	243
AT1G32170	66	50	52	160	141	162	84	66	63	167	170	107
AT1G25530	22	41	49	67	89	74	53	27	48	81	66	62
AT1G19550	0	0	0	0	0	1	0	0	0	0	5	1
AT1G61420	0	0	0	0	1	0	0	1	0	1	1	0
AT1G62490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G80210	12	14	12	30	27	24	16	19	13	41	67	46
AT1G16960	3	2	2	6	2	6	3	6	4	13	7	3
AT1G19120	15	15	19	41	50	37	44	45	32	74	105	55
AT1G24625	21	22	26	34	36	39	39	40	48	57	50	48
AT1G07070	11	28	24	32	28	30	79	78	70	75	72	62
AT1G13200	1	0	0	0	0	0	0	0	0	0	0	0
AT1G74410	6	10	5	4	2	9	10	12	8	23	18	12
AT1G27720	0	1	0	0	0	0	2	0	2	0	2	3
AT1G02620	0	0	0	0	0	0	0	0	0	0	1	0
AT1G58070	10	6	14	19	19	13	14	19	13	29	40	27
AT1G64000	1	2	1	0	4	5	4	2	0	1	1	3
AT1G68060	59	76	64	129	90	105	163	129	118	209	286	189
AT1G33930	1	3	2	1	5	0	10	12	7	2	18	3
AT1G30230	161	202	180	265	266	281	772	649	689	1081	1287	811
AT1G11593	0	0	0	0	0	0	0	0	0	1	0	0
AT1G68370	31	48	45	85	60	71	109	82	111	212	265	180
AT1G33340	2	3	2	8	2	6	3	7	3	6	12	1
AT1G74120	2	2	3	4	7	10	6	10	2	7	23	10
AT1G16820	1	0	0	1	0	1	0	1	0	0	0	0
AT1G24210	3	4	0	3	4	2	1	0	2	1	16	0
AT1G67360	131	168	160	258	245	253	113	93	90	234	269	133
AT1G27690	44	50	59	30	32	31	36	48	27	64	71	39
AT1G35625	0	0	0	0	0	0	0	0	0	1	0	0
AT1G60989	7	6	9	10	19	23	5	8	6	33	16	6
AT1G02920	12	31	22	34	39	30	125	77	104	204	229	128
AT1G80510	41	39	37	71	52	55	83	57	52	146	119	102
AT1G47220	0	0	0	0	0	0	0	0	0	1	0	0
AT1G27070	9	4	9	11	7	14	10	17	6	24	46	23
AT1G25420	22	23	27	65	63	54	52	30	44	86	89	54
AT1G50460	7	6	16	15	18	15	32	18	27	75	63	42
AT1G42615	0	0	0	0	0	0	0	1	0	0	0	0
AT1G49480	26	23	35	82	86	75	76	68	61	138	175	129
AT1G61560	5	3	1	5	11	9	8	11	9	18	42	17
AT1G14240	7	10	12	13	9	13	17	10	5	10	17	13
AT1G11250	0	3	0	1	3	0	0	0	1	0	0	0
AT1G49180	3	1	1	12	4	1	3	5	8	6	12	4
AT1G07380	14	24	32	51	35	37	57	37	32	73	101	41
AT1G35910	0	2	0	3	5	4	1	1	1	6	1	2
AT1G76180	2218	2778	2778	4937	4560	4791	2376	2189	1945	4526	5502	3478
AT1G76800	2	0	4	3	5	1	4	6	12	7	6	16
AT1G32440	40	51	70	84	78	112	135	114	123	203	246	203
AT1G57570	4	1	1	3	1	0	5	2	1	3	5	4
AT1G28570	9	12	18	13	24	27	46	24	26	53	62	42
AT1G08710	1	1	2	11	11	11	9	10	10	19	22	15
AT1G06020	1	0	1	0	1	3	5	1	0	4	3	1
AT1G01040	31	36	33	45	29	48	53	55	46	105	139	71
AT1G75590	0	3	4	3	3	2	6	3	0	13	2	6
AT1G12410	139	164	197	273	267	272	484	488	437	634	723	440
AT1G19690	20	30	16	23	31	14	30	55	34	53	87	51
AT1G48770	0	4	4	6	3	6	13	13	3	16	10	11
AT1G78995	6	5	20	15	12	17	12	16	29	42	25	19
AT1G68940	0	0	1	0	0	0	0	1	11	0	2	0
AT1G77122	6	14	10	27	26	15	57	29	41	63	53	52
AT1G56120	3	5	3	2	1	3	6	3	6	9	14	4
AT1G76960	0	1	1	2	2	0	0	0	1	0	0	0
AT1G79880	4	5	3	9	7	6	13	21	10	32	36	31
AT1G69640	31	34	46	58	54	60	70	71	53	110	106	103
AT1G53708	0	0	0	2	0	0	0	0	0	2	0	0
AT1G26810	0	0	3	7	4	4	8	6	3	8	22	7
AT1G02120	44	48	40	89	73	87	118	104	79	182	267	123
AT1G07620	1	0	0	0	0	0	1	2	2	2	3	2
AT1G17430	11	13	20	34	22	27	38	39	30	50	102	53
AT1G78240	68	103	95	182	147	171	334	281	260	464	539	344
AT1G10140	61	66	89	173	157	150	70	79	64	178	253	159
AT1G43800	32	40	60	59	41	50	110	99	91	89	101	81
AT1G60950	2008	2518	2690	5193	4920	5192	6668	6100	5373	8847	10163	7073
AT1G11750	107	153	135	363	342	347	427	369	368	560	599	466
AT1G05920	62	99	109	40	53	46	76	93	45	142	231	101
AT1G56423	8	15	27	38	46	26	38	49	24	67	68	52
AT1G53160	1	2	0	1	4	2	1	0	3	2	12	3
AT1G64530	31	32	14	31	28	23	59	59	46	47	84	51
AT1G69890	13	2	2	8	15	15	21	17	6	26	34	28
AT1G16880	144	147	159	300	324	310	403	355	314	501	508	376
AT1G29510	0	2	1	5	1	1	3	0	2	4	7	4
AT1G50010	97	127	134	268	228	277	498	448	381	808	973	645
AT1G13485	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16945	0	0	0	0	0	0	0	0	1	0	0	0
AT1G20150	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53850	52	46	43	94	87	91	115	112	124	153	166	117
AT1G53070	32	61	43	75	70	65	42	64	48	52	69	49
AT1G54110	1	5	2	4	8	3	7	7	6	11	2	2
AT1G11920	0	0	0	0	0	1	1	0	0	2	4	2
AT1G54850	4	4	2	12	7	7	7	12	9	34	30	28
AT1G10660	0	0	1	4	2	7	3	1	5	3	13	11
AT1G29060	5	10	3	11	15	18	14	15	8	8	24	23
AT1G68890	25	32	28	31	42	35	93	101	56	80	140	71
AT1G26270	60	67	69	189	175	163	158	118	139	312	425	267
AT1G14205	3	4	1	3	9	5	9	15	7	16	9	10
AT1G73240	15	29	24	34	33	48	51	50	44	68	88	43
AT1G72220	0	0	0	3	3	2	0	1	1	0	6	4
AT1G47270	2	9	3	9	14	14	24	21	10	25	46	42
AT1G49140	41	69	78	121	101	97	133	124	99	247	323	157
AT1G17490	22	21	36	51	44	52	50	47	49	76	84	57
AT1G51370	1	0	2	1	2	2	1	1	1	2	0	1
AT1G73390	47	40	40	95	77	82	42	24	21	36	36	24
AT1G73180	33	43	58	60	40	71	129	101	130	190	214	114
AT1G73760	14	23	32	50	36	38	68	68	56	77	129	74
AT1G64710	106	167	181	236	272	274	198	160	151	255	323	188
AT1G28330	149	175	181	332	293	335	158	169	153	423	484	321
AT1G11240	24	18	24	60	50	41	94	82	83	208	280	158
AT1G22840	237	335	323	529	419	498	698	597	583	737	767	558
AT1G32000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51140	21	39	26	47	67	48	31	26	17	25	34	24
AT1G64020	0	0	0	0	0	0	0	0	0	0	2	0
AT1G27710	2	3	5	2	13	0	14	7	17	15	16	11
AT1G43010	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24350	9	15	9	22	23	21	21	12	19	33	43	34
AT1G65900	10	9	1	12	14	8	9	14	14	25	46	21
AT1G54780	288	321	361	688	623	652	583	497	472	691	869	488
AT1G18890	40	19	35	75	57	72	59	44	42	90	96	61
AT1G20816	20	28	15	27	37	31	81	40	46	74	65	46
AT1G18640	17	8	17	46	53	36	59	46	38	66	79	53
AT1G65200	0	0	0	0	0	0	0	1	0	0	0	0
AT1G43710	111	149	139	225	232	253	412	376	332	764	893	601
AT1G05577	0	0	0	1	1	2	3	1	1	2	1	0
AT1G55080	15	14	15	19	19	33	37	23	35	46	52	16
AT1G30930	1	0	0	0	0	0	0	0	0	0	1	0
AT1G66270	237	269	344	524	497	538	563	476	504	804	1046	696
AT1G30410	13	23	18	24	27	32	34	17	28	43	47	30
AT1G60620	20	14	13	14	10	22	28	31	33	42	63	27
AT1G14120	48	44	61	82	64	76	136	131	93	207	268	171
AT1G62400	0	0	2	3	4	0	1	2	3	4	2	6
AT1G50040	1	1	0	8	3	0	5	7	2	6	9	2
AT1G26870	0	0	0	0	0	1	0	3	0	3	5	0
AT1G50290	2	0	0	1	2	1	0	3	0	3	0	2
AT1G20080	0	0	0	0	0	2	0	0	0	0	0	2
AT1G12640	33	43	49	98	96	69	83	48	89	115	147	88
AT1G13610	2	1	0	0	2	3	2	1	1	17	11	7
AT1G18350	3	0	3	0	1	2	4	1	0	3	8	3
AT1G08500	5	14	5	22	30	21	21	13	11	14	31	8
AT1G31830	16	17	21	28	18	26	31	23	20	32	57	30
AT1G70949	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16020	16	10	13	42	21	20	42	30	31	40	69	67
AT1G17730	49	32	45	54	65	82	83	65	67	142	151	102
AT1G62010	3	3	9	10	4	4	9	9	17	14	26	3
AT1G80910	17	25	19	32	18	49	61	50	43	55	68	52
AT1G53140	7	20	15	16	16	31	50	45	47	37	62	35
AT1G52240	3	2	0	0	0	1	5	1	1	8	1	6
AT1G58110	30	53	43	76	85	81	128	136	146	176	245	143
AT1G73060	113	143	160	258	228	262	395	289	350	519	584	423
AT1G55850	68	73	81	109	137	136	155	153	142	271	374	230
AT1G74940	39	44	69	199	138	190	94	78	59	219	278	191
AT1G50250	296	365	360	845	829	888	852	761	710	1483	1869	1074
AT1G66890	18	18	16	20	30	24	29	15	13	29	32	17
AT1G18265	1	5	3	7	9	8	2	9	8	6	14	8
AT1G65410	33	29	52	66	69	99	90	88	71	134	162	101
AT1G34560	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13360	126	171	165	261	266	259	198	154	127	353	362	234
AT1G33110	18	20	19	35	35	55	28	45	22	76	70	73
AT1G27410	1	5	3	5	8	1	6	12	9	15	25	6
AT1G68420	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08000	9	2	8	9	12	16	31	33	12	36	40	19
AT1G29280	26	37	30	47	32	63	76	60	46	141	115	100
AT1G52290	5	3	3	8	2	4	10	12	9	20	34	9
AT1G04635	1	2	2	2	4	3	5	6	6	14	18	7
AT1G60913	0	0	0	0	0	0	0	0	0	2	0	0
AT1G07600	343	481	436	740	606	732	413	394	347	589	598	402
AT1G65430	40	37	54	75	70	69	89	73	53	126	136	100
AT1G76010	122	122	179	263	233	287	536	520	456	839	928	614
AT1G47550	17	19	26	38	45	60	57	56	31	89	96	59
AT1G14230	6	7	2	12	8	18	7	14	11	15	18	26
AT1G19880	71	59	88	177	131	156	243	186	174	378	440	338
AT1G21930	12	10	6	9	15	13	12	14	11	14	22	22
AT1G77550	21	22	28	40	33	42	148	89	89	160	210	124
AT1G78860	4	9	6	8	10	11	26	21	30	63	68	27
AT1G65020	17	33	24	34	41	45	74	45	43	89	113	64
AT1G62340	0	0	0	0	1	0	1	0	2	0	0	0
AT1G21010	7	13	25	27	36	28	34	37	39	66	86	38
AT1G62220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60830	0	0	0	0	0	0	0	0	1	0	0	0
AT1G69440	19	17	22	19	18	26	36	25	27	45	63	35
AT1G24147	0	1	0	3	0	0	0	0	0	0	0	0
AT1G45616	1	3	4	4	2	3	16	9	4	4	12	7
AT1G24881	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11960	11	16	24	27	17	48	25	33	22	88	58	44
AT1G64760	7	12	9	20	21	25	24	31	36	39	62	30
AT1G12280	7	2	8	16	8	15	22	25	23	22	16	14
AT1G35890	0	0	0	0	0	0	0	0	0	1	0	0
AT1G02740	1	9	4	14	8	19	29	17	19	32	52	21
AT1G34200	5	13	1	9	5	14	28	17	16	39	38	32
AT1G14200	21	30	36	98	81	108	56	62	46	98	96	86
AT1G75850	44	60	92	98	91	81	112	85	93	168	164	115
AT1G59890	32	28	46	63	53	66	97	80	62	133	190	102
AT1G47603	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06645	2	5	1	4	6	5	7	5	1	6	11	7
AT1G62110	3	3	4	2	2	6	8	13	13	15	23	25
AT1G64600	14	7	23	13	16	16	44	35	41	61	95	59
AT1G54130	110	116	123	245	266	256	214	181	121	385	440	321
AT1G13400	1	0	2	0	0	0	1	0	0	4	2	6
AT1G04360	10	21	21	26	23	23	27	17	13	40	44	16
AT1G05960	13	26	21	31	25	41	57	58	46	70	110	60
AT1G52190	42	70	65	98	81	88	218	178	155	342	408	248
AT1G53887	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30040	5	17	18	20	19	18	36	45	39	51	82	52
AT1G28360	2	10	3	5	2	0	7	3	7	11	8	13
AT1G43970	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05620	34	37	32	79	78	68	70	74	88	133	150	92
AT1G73310	0	3	2	0	0	0	2	2	7	0	4	3
AT1G13100	4	4	3	17	12	15	14	15	5	33	30	22
AT1G09910	11	12	10	28	26	25	20	24	13	43	42	36
AT1G03310	29	48	27	78	81	69	98	84	66	139	167	114
AT1G17235	0	0	0	3	3	0	1	1	0	0	0	3
AT1G71210	8	11	3	6	4	9	22	14	9	21	23	31
AT1G32585	0	0	0	0	0	0	0	0	0	0	0	0
AT1G57943	0	0	0	0	0	0	1	0	0	0	0	0
AT1G79170	0	0	0	0	0	1	1	0	0	0	3	0
AT1G29355	0	0	0	0	0	0	0	0	0	1	0	0
AT1G71450	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17690	50	49	47	75	53	46	144	168	101	231	297	142
AT1G64890	8	6	14	20	7	16	17	24	18	24	26	12
AT1G21550	1	1	1	1	4	1	1	0	1	3	2	0
AT1G15550	51	57	58	91	63	85	118	123	108	123	168	67
AT1G19680	6	2	3	17	5	2	12	9	7	23	19	22
AT1G27370	0	0	1	0	3	0	3	0	0	2	5	0
AT1G51730	18	41	33	57	82	77	123	98	107	176	225	146
AT1G60800	24	38	33	52	52	57	83	83	71	116	148	101
AT1G49410	24	27	48	45	73	70	105	108	86	90	110	88
AT1G79490	2	3	6	6	10	9	18	13	19	25	48	18
AT1G49870	7	19	15	18	19	18	48	42	33	57	65	47
AT1G63200	0	0	0	0	0	0	2	0	0	0	0	0
AT1G73790	4	0	3	9	11	7	8	11	3	14	20	10
AT1G06045	4	3	2	3	5	4	0	2	1	1	9	8
AT1G03070	4	10	7	6	6	16	5	2	0	2	4	4
AT1G61860	4	0	2	2	2	1	3	0	0	1	1	0
AT1G74430	8	9	15	22	25	24	19	17	19	31	31	29
AT1G26640	10	7	18	30	21	10	40	35	18	40	67	39
AT1G17950	2	2	1	4	4	4	5	2	0	8	5	0
AT1G29110	2	6	0	0	1	2	1	0	2	2	3	0
AT1G11310	40	31	47	97	107	84	107	77	71	239	314	168
AT1G71410	28	24	19	48	41	54	89	82	59	108	134	89
AT1G74900	2	0	7	4	4	2	8	4	5	2	4	7
AT1G73580	1	2	8	3	11	8	9	6	10	7	5	10
AT1G53815	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53640	0	1	1	0	1	0	0	1	0	1	3	1
AT1G69120	1	0	0	0	0	0	0	1	0	0	0	0
AT1G23760	4	7	7	9	11	6	12	12	12	30	21	18
AT1G02910	32	45	46	87	105	100	166	138	92	246	232	153
AT1G64910	0	0	3	2	0	0	0	0	0	1	3	0
AT1G64185	1	0	0	4	4	7	5	7	1	10	6	6
AT1G34046	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23290	167	189	236	383	360	309	824	725	764	1464	1632	1181
AT1G20110	80	114	132	223	226	236	263	189	183	370	459	276
AT1G20190	71	98	82	180	132	154	231	213	223	570	656	455
AT1G63100	7	0	1	2	3	1	1	12	7	10	8	3
AT1G68160	5	2	3	9	11	7	11	14	10	18	24	21
AT1G18650	16	32	18	34	28	40	55	46	44	73	111	59
AT1G69220	28	34	47	69	55	87	81	57	71	159	154	124
AT1G02970	3	6	3	10	13	13	17	16	21	22	18	22
AT1G70800	5	3	4	12	9	3	5	9	5	20	20	17
AT1G01370	9	4	6	5	4	2	9	9	3	8	22	8
AT1G28700	0	0	0	0	0	0	0	0	1	0	1	0
AT1G71780	32	29	31	45	73	70	91	62	47	104	95	69
AT1G17830	12	41	20	24	27	32	36	32	30	58	75	34
AT1G59900	116	129	150	326	341	324	388	376	331	589	732	437
AT1G77990	9	11	9	25	24	34	32	34	31	52	88	37
AT1G27695	45	69	57	100	95	119	136	119	87	173	212	141
AT1G06760	302	416	383	584	464	555	900	874	676	922	1117	722
AT1G01130	8	4	11	12	3	13	16	9	9	26	34	19
AT1G59312	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19390	0	0	0	0	0	0	0	5	0	0	0	0
AT1G06720	54	71	58	65	59	67	264	241	207	375	461	310
AT1G50980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05136	0	0	0	0	0	0	0	0	0	0	0	0
AT1G22490	0	1	0	0	0	1	2	3	0	3	1	5
AT1G71400	2	12	2	13	13	7	12	23	20	26	49	26
AT1G49780	31	19	25	47	78	78	39	43	47	141	144	94
AT1G71310	10	10	16	27	23	27	45	17	30	58	61	34
AT1G63650	4	1	0	11	10	4	11	9	9	21	15	17
AT1G61330	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18580	13	11	5	24	32	19	56	27	28	57	55	49
AT1G67620	5	5	4	4	6	4	11	13	9	6	28	7
AT1G32580	29	36	38	74	82	55	126	123	109	162	231	190
AT1G33680	53	81	69	108	97	100	194	187	169	303	343	226
AT1G68560	467	574	591	668	688	769	1224	991	942	1629	2077	1311
AT1G50690	0	0	3	0	0	0	0	0	0	0	0	0
AT1G65330	0	2	0	0	0	0	3	0	0	0	0	0
AT1G59990	38	41	35	59	40	51	122	128	104	226	253	172
AT1G11780	4	8	1	17	13	13	33	13	21	43	42	34
AT1G33700	64	51	85	159	120	149	131	112	86	184	280	179
AT1G28110	81	103	93	141	155	183	305	221	265	88	104	87
AT1G58390	0	0	0	0	0	0	0	0	0	1	0	0
AT1G12620	3	5	4	4	2	2	2	3	1	8	13	5
AT1G21940	1	0	0	1	0	0	0	0	0	0	0	0
AT1G24545	1	0	0	0	0	0	0	0	0	3	2	2
AT1G74700	5	11	2	7	11	10	28	25	19	39	47	37
AT1G20340	5551	6709	7169	10956	10541	10872	11809	10814	9891	18886	21653	14840
AT1G09530	90	96	115	243	209	267	112	102	112	253	289	191
AT1G04890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G66230	11	4	8	6	9	4	8	14	6	6	17	5
AT1G23610	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51040	0	0	0	0	0	0	3	0	0	0	0	3
AT1G26840	2	6	9	8	6	21	27	21	28	26	43	21
AT1G23480	4	4	5	29	10	17	37	24	16	81	89	47
AT1G74750	5	4	6	11	11	14	20	16	18	35	43	33
AT1G67290	0	0	0	0	1	0	0	0	1	0	0	0
AT1G44990	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34820	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72340	17	19	25	59	41	52	55	59	35	82	105	72
AT1G20220	100	159	175	237	261	205	535	526	456	893	1004	640
AT1G78480	0	1	1	3	0	1	1	3	1	6	2	1
AT1G34540	12	7	9	17	13	21	17	10	13	25	43	28
AT1G75060	3	0	3	3	1	1	0	5	1	0	7	2
AT1G77540	21	28	30	57	34	51	57	45	70	106	104	90
AT1G70250	10	14	7	15	16	13	21	10	13	31	21	23
AT1G05140	61	70	82	94	115	111	163	138	159	235	262	152
AT1G11440	8	8	16	30	33	27	25	19	34	60	84	48
AT1G55060	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18530	0	0	0	0	1	0	0	0	0	2	0	0
AT1G70900	5	5	2	2	11	11	22	14	15	15	7	12
AT1G48100	31	49	46	40	50	43	19	17	26	19	15	23
AT1G02770	4	5	1	5	6	6	9	5	6	4	2	3
AT1G27000	83	120	119	278	273	266	255	216	179	461	606	350
AT1G68730	8	14	7	10	13	11	22	23	25	18	28	15
AT1G36020	0	0	0	0	0	0	0	0	0	0	0	0
AT1G33290	3	7	8	31	31	18	32	37	25	50	73	39
AT1G24190	42	47	77	113	92	114	127	100	93	194	220	149
AT1G51020	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29790	35	43	51	65	72	104	107	124	103	152	196	122
AT1G12540	1	0	0	0	0	0	0	0	0	0	0	0
AT1G62290	49	43	75	94	88	72	80	74	62	107	126	67
AT1G75450	6	6	5	4	5	4	9	13	8	19	23	17
AT1G07910	18	37	21	36	34	43	76	36	44	67	97	52
AT1G19570	298	356	330	536	448	515	395	298	315	408	422	258
AT1G48180	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75860	5	1	4	6	9	6	5	8	6	8	15	15
AT1G54310	7	6	7	22	25	16	62	38	40	36	68	51
AT1G52870	16	12	28	83	87	102	33	41	34	105	144	92
AT1G54630	261	392	383	632	530	694	889	716	751	1462	1705	1053
AT1G61750	1	1	0	1	0	1	0	0	0	0	1	1
AT1G76870	6	3	2	3	7	6	6	9	4	13	22	10
AT1G09850	72	110	126	198	229	193	207	153	163	234	303	180
AT1G06010	6	7	14	12	17	20	18	22	24	47	57	47
AT1G29480	0	0	0	0	0	0	0	0	0	0	1	0
AT1G11591	0	0	0	0	0	0	0	0	0	0	0	0
AT1G76185	1	0	3	11	3	4	0	2	4	8	6	3
AT1G79940	133	180	178	309	284	300	478	351	403	781	1007	643
AT1G08900	2	6	1	7	0	9	1	11	8	7	20	18
AT1G64260	0	1	0	2	0	0	0	0	1	0	0	0
AT1G22740	9	12	10	25	24	31	34	27	31	63	66	23
AT1G08720	18	33	51	42	68	44	72	63	39	100	114	81
AT1G06990	0	0	0	0	0	0	1	0	0	0	0	0
AT1G25240	4	2	0	0	2	2	1	1	1	1	4	0
AT1G56650	17	36	54	38	33	25	32	28	15	49	52	21
AT1G69100	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48380	5	19	12	32	38	34	48	19	27	41	28	33
AT1G73325	0	3	5	3	0	1	0	3	1	2	1	2
AT1G59124	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78510	41	43	64	94	113	97	98	87	71	186	193	145
AT1G76250	2	4	3	6	6	7	6	4	6	11	14	9
AT1G23750	11	14	14	28	29	31	16	30	27	19	29	18
AT1G15420	34	25	28	33	37	48	117	96	102	238	277	185
AT1G18975	0	0	0	0	0	0	0	0	0	0	0	0
AT1G76120	3	0	0	2	0	1	1	1	0	6	3	1
AT1G78920	116	115	107	182	170	222	344	249	195	455	496	307
AT1G26660	5	2	2	6	7	17	16	12	27	22	33	23
AT1G20140	33	26	31	29	31	40	70	47	41	80	81	70
AT1G15270	233	259	320	549	453	478	566	520	450	842	1068	700
AT1G28580	43	71	61	95	90	93	129	111	98	220	307	184
AT1G34190	43	23	44	64	71	89	82	78	76	157	201	115
AT1G14370	10	11	14	17	17	32	27	26	15	46	60	18
AT1G24800	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50000	3	3	5	9	5	5	6	13	14	18	32	14
AT1G69230	0	2	3	3	0	3	2	7	0	3	5	3
AT1G30610	26	30	17	60	29	62	95	97	72	175	170	158
AT1G34817	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14390	3	9	5	15	6	13	15	14	4	23	25	19
AT1G17110	5	12	12	23	31	35	27	39	33	63	65	34
AT1G49000	6	1	0	3	1	6	1	0	2	0	1	8
AT1G60460	0	1	2	3	3	4	4	0	0	1	3	0
AT1G80010	16	21	30	36	36	32	53	43	37	78	69	76
AT1G18220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30270	16	35	17	45	29	33	41	57	39	71	62	63
AT1G70320	270	325	359	462	431	540	679	649	592	1185	1364	802
AT1G61670	19	46	29	65	58	62	44	60	46	90	122	62
AT1G67940	4	5	17	23	17	37	37	23	27	53	66	41
AT1G41880	65	86	81	114	158	120	313	276	256	539	649	416
AT1G77740	46	35	45	62	74	88	106	106	104	203	239	150
AT1G62000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08760	19	19	11	43	34	54	53	35	44	76	73	55
AT1G59724	0	0	0	0	0	0	0	2	0	0	0	0
AT1G35420	48	78	92	156	140	183	168	159	137	295	387	219
AT1G35750	0	0	0	0	0	0	0	1	0	0	0	0
AT1G06100	0	0	0	0	0	0	0	1	0	0	0	0
AT1G31240	0	0	0	0	0	2	1	5	3	5	7	1
AT1G19330	8	10	7	26	22	14	7	23	13	19	12	7
AT1G07000	6	17	16	12	25	20	29	32	23	41	53	32
AT1G60140	113	131	113	203	225	211	186	167	166	282	325	219
AT1G78620	53	89	76	111	83	113	155	119	119	183	213	132
AT1G24600	7	5	6	11	11	26	2	1	2	3	9	7
AT1G14260	0	2	1	2	2	2	4	5	3	1	5	3
AT1G01190	0	2	2	2	2	1	4	3	5	9	9	4
AT1G59920	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07705	35	50	29	65	56	44	105	98	79	98	113	72
AT1G08520	179	291	309	482	490	547	826	765	665	1235	1558	1038
AT1G30810	20	15	10	25	30	29	33	33	20	34	55	40
AT1G06390	33	57	55	102	114	103	113	108	108	181	250	165
AT1G70580	39	77	61	107	114	132	122	129	78	125	148	97
AT1G25550	96	122	105	299	281	270	203	204	131	394	519	316
AT1G51530	0	0	0	0	0	1	0	0	0	0	1	0
AT1G55390	2	0	1	0	1	0	0	2	0	3	5	1
AT1G47420	249	332	293	531	505	569	719	675	603	986	1284	703
AT1G34403	0	0	0	0	0	0	0	0	0	0	0	0
AT1G22000	1	0	0	0	0	0	0	1	0	1	1	0
AT1G53875	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09510	1	0	0	0	0	0	0	0	0	0	0	0
AT1G46840	0	0	1	0	0	0	0	1	1	0	0	0
AT1G77780	0	0	0	0	0	0	1	0	0	0	3	0
AT1G02490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G22020	29	28	26	59	64	70	66	46	49	102	137	100
AT1G66650	1	0	1	1	1	0	1	1	0	1	0	7
AT1G73260	193	238	273	661	635	671	83	46	43	87	104	76
