Geneid	ABA_Col_1	ABA_Col_2	ABA_Col_3	ABA_g7g8_1	ABA_g7g8_2	ABA_g7g8_3	Mock_Col_1	Mock_Col_2	Mock_Col_3	Mock_g7g8_1	Mock_g7g8_2	Mock_g7g8_3
AT1G30814	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78930	2	6	6	3	2	2	5	8	5	1	11	6
AT1G71695	58	168	103	191	139	141	123	147	169	93	153	117
AT1G58983	0	0	0	0	0	0	0	0	0	0	0	0
AT1G12980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G45223	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56250	0	0	0	1	3	0	6	2	1	4	5	8
AT1G69810	6	26	10	17	13	8	7	16	18	10	23	13
AT1G72450	7	13	2	26	32	18	39	29	26	20	36	41
AT1G76280	51	64	51	62	45	55	103	103	60	53	76	42
AT1G65630	0	0	0	0	0	0	0	0	0	0	3	0
AT1G71390	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56233	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15210	8	10	6	29	18	25	22	28	28	3	27	16
AT1G15250	13	23	14	22	18	17	50	46	43	23	45	40
AT1G79700	1	7	3	13	12	6	3	3	7	1	8	4
AT1G73360	6	9	7	5	4	12	7	11	11	1	4	8
AT1G16360	0	3	0	1	2	2	2	2	6	4	1	2
AT1G10225	2	0	3	2	2	5	0	2	1	0	0	0
AT1G26670	12	40	19	39	48	40	27	25	36	17	52	33
AT1G52200	0	0	5	6	7	2	10	8	9	3	5	13
AT1G57800	0	2	2	1	0	0	0	0	2	0	0	0
AT1G69460	56	117	86	102	128	103	122	104	86	80	104	95
AT1G04310	12	28	18	30	23	35	15	8	12	20	10	9
AT1G08080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75550	16	15	12	12	2	11	31	18	18	11	15	9
AT1G71890	3	2	1	3	5	3	5	10	9	13	8	7
AT1G05430	9	15	21	31	37	29	50	40	30	18	31	22
AT1G80870	4	6	3	6	12	5	14	24	8	10	8	6
AT1G75310	6	11	8	23	17	12	10	17	8	7	19	4
AT1G02010	36	20	41	38	30	21	29	37	13	12	30	33
AT1G47900	2	17	10	16	9	20	18	13	20	8	16	13
AT1G14315	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26760	0	0	2	0	0	0	0	0	0	0	0	0
AT1G05250	0	0	0	1	0	0	0	1	0	1	1	0
AT1G67260	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24575	3	9	3	6	4	11	6	6	6	8	2	0
AT1G12790	15	4	5	7	5	15	3	5	18	0	5	7
AT1G04850	44	83	48	78	94	70	66	63	72	66	45	65
AT1G31760	0	6	2	0	0	1	4	5	2	0	4	2
AT1G33250	10	21	18	32	42	33	14	18	39	41	61	28
AT1G74000	5	15	24	15	9	18	4	14	8	8	7	7
AT1G55580	1	3	0	1	3	2	5	1	0	1	6	1
AT1G53903	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19715	11	31	10	43	37	27	44	28	30	26	22	19
AT1G69430	0	11	1	3	4	4	0	0	3	0	2	4
AT1G53340	0	0	2	2	0	1	2	1	1	0	1	0
AT1G29890	27	37	24	44	17	27	21	26	27	32	26	22
AT1G80290	0	8	6	6	2	3	10	6	14	5	5	2
AT1G56540	0	0	0	0	0	0	0	1	1	0	1	0
AT1G48650	37	95	81	109	61	93	158	125	135	82	168	107
AT1G22670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07030	9	14	8	25	13	9	12	8	17	7	13	19
AT1G10120	14	35	27	31	22	28	16	13	17	12	19	22
AT1G43650	14	9	13	14	13	7	10	20	19	7	8	7
AT1G09960	14	26	12	17	8	24	10	15	17	18	19	12
AT1G53625	1	0	0	0	0	0	0	0	0	0	0	0
AT1G63360	8	4	9	3	2	9	12	13	10	10	12	4
AT1G33330	2	8	10	18	25	19	29	16	29	4	24	26
AT1G63430	14	32	29	33	24	39	27	30	39	22	40	27
AT1G80720	6	12	8	12	11	11	24	25	19	10	16	18
AT1G69770	17	21	8	25	11	24	29	34	31	6	31	29
AT1G08460	38	43	39	48	55	54	42	51	42	32	32	52
AT1G78710	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08610	0	6	4	12	8	6	13	23	24	5	22	11
AT1G17540	0	0	0	0	0	0	1	0	0	0	1	0
AT1G27380	0	0	0	0	0	1	0	6	0	0	0	4
AT1G58643	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48953	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51440	0	0	0	0	0	0	0	0	4	0	0	0
AT1G25210	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21610	95	114	83	92	119	103	109	87	70	60	78	68
AT1G79710	12	18	12	25	21	32	15	23	26	5	15	16
AT1G80840	8	15	12	8	7	5	5	7	7	16	23	17
AT1G49490	0	0	1	1	0	1	6	3	1	2	4	1
AT1G23645	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09795	33	71	44	51	51	55	56	70	60	36	61	73
AT1G48690	0	0	6	5	0	4	8	4	10	8	2	3
AT1G49570	3	4	1	4	2	12	11	25	29	16	18	15
AT1G68470	0	0	0	2	4	0	0	0	1	0	8	1
AT1G75580	9	27	17	23	7	11	27	32	43	9	13	2
AT1G72980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G59970	3	8	5	8	11	6	21	15	19	9	17	13
AT1G30640	15	17	16	23	23	30	13	14	14	11	11	4
AT1G26440	0	12	6	16	10	7	1	4	6	5	4	7
AT1G22070	53	70	66	83	58	48	58	58	87	52	65	58
AT1G26700	0	0	2	0	3	0	0	0	1	3	3	0
AT1G73603	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55650	0	0	0	0	0	0	1	0	0	0	0	0
AT1G78180	4	12	4	9	7	7	11	9	11	7	7	2
AT1G55928	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29880	31	91	71	85	75	93	154	145	148	94	124	130
AT1G53645	17	27	41	19	30	38	69	76	50	42	53	47
AT1G06240	8	26	14	23	19	22	12	47	33	13	13	31
AT1G72330	22	34	25	26	33	17	45	49	50	27	33	33
AT1G20840	58	57	62	35	55	57	65	64	60	72	49	35
AT1G45050	12	10	21	9	17	13	18	10	9	4	25	17
AT1G52500	49	79	58	90	114	66	117	120	90	73	73	93
AT1G10430	17	49	36	44	35	34	34	35	52	36	52	31
AT1G05670	7	12	11	27	14	19	33	35	16	18	25	18
AT1G64110	10	20	30	20	17	21	4	3	1	0	3	6
AT1G65220	8	66	35	76	61	57	36	46	71	40	88	50
AT1G13635	3	2	0	1	8	1	5	5	0	0	2	3
AT1G54950	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55730	23	15	7	21	30	25	16	15	14	10	19	16
AT1G07310	37	68	46	71	84	95	61	54	64	25	63	63
AT1G77230	86	61	91	76	105	78	130	146	122	85	126	102
AT1G52400	59	132	94	159	162	143	50	55	27	17	33	64
AT1G16430	3	5	4	1	1	1	3	15	9	1	2	1
AT1G27752	3	11	2	20	9	13	9	8	12	2	4	13
AT1G14880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11190	0	5	1	1	3	5	8	3	0	0	2	4
AT1G26650	26	30	19	19	26	31	42	48	31	23	33	43
AT1G34640	6	1	5	3	3	10	10	15	3	0	10	9
AT1G50310	0	0	0	3	0	0	0	0	0	0	0	0
AT1G49430	12	17	11	26	11	24	15	19	10	10	14	13
AT1G74240	0	2	5	2	1	3	13	10	3	1	6	2
AT1G01760	1	7	4	4	2	3	5	7	2	3	4	2
AT1G61160	0	0	0	0	0	0	0	0	0	0	0	0
AT1G47480	4	11	5	9	13	9	13	9	14	8	11	14
AT1G65820	8	25	16	41	24	31	21	31	36	31	31	34
AT1G22900	4	2	6	1	1	2	13	5	12	3	15	8
AT1G52080	2	4	0	4	5	3	0	6	5	0	5	3
AT1G35180	2	9	4	2	5	2	4	7	4	0	6	2
AT1G30070	10	14	17	15	21	25	21	14	21	10	17	10
AT1G35210	1	7	4	2	0	2	10	7	8	2	10	7
AT1G10410	29	51	29	48	31	36	47	48	37	17	41	32
AT1G73740	2	13	6	22	14	12	8	7	11	10	9	10
AT1G53350	0	1	2	5	4	6	3	1	0	0	0	5
AT1G34110	7	12	3	12	3	6	10	6	5	8	7	16
AT1G17240	1	0	0	0	0	1	0	0	1	0	2	2
AT1G61730	6	41	15	32	44	44	74	62	56	13	71	23
AT1G29260	23	26	23	31	29	19	42	39	43	22	31	20
AT1G33890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08040	6	24	17	21	20	19	14	15	12	9	22	13
AT1G63522	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08810	1	7	9	11	14	13	14	17	17	11	22	21
AT1G09210	93	154	146	135	141	148	175	185	175	110	179	152
AT1G70080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10522	13	21	19	12	18	12	33	54	42	14	42	60
AT1G04570	0	0	0	0	0	0	1	1	0	0	0	0
AT1G01830	5	7	7	23	15	19	7	7	7	8	20	12
AT1G12340	0	0	0	0	0	3	0	0	0	1	0	0
AT1G67590	64	80	80	74	80	56	95	110	70	79	83	94
AT1G69080	0	0	1	2	9	2	0	0	4	2	0	0
AT1G73300	0	1	0	0	0	0	0	1	4	0	0	1
AT1G05760	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30530	16	38	17	30	39	16	59	66	87	18	50	23
AT1G12480	1	0	0	2	0	2	0	0	2	0	0	0
AT1G76850	49	73	69	64	55	72	70	62	43	51	51	49
AT1G73570	11	7	13	13	14	20	17	14	10	4	15	5
AT1G67340	10	30	14	20	15	16	28	29	25	22	20	15
AT1G80315	266	269	202	400	402	260	182	158	174	143	185	237
AT1G43666	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08630	1	3	2	3	0	4	0	3	0	0	0	0
AT1G66150	34	65	53	82	110	94	69	80	73	74	110	60
AT1G04640	4	17	11	18	23	13	34	24	17	6	21	24
AT1G56500	85	114	121	143	150	140	121	182	138	98	205	170
AT1G77120	86	192	120	213	218	180	47	48	60	39	53	47
AT1G17147	2	7	2	10	9	11	11	6	11	9	18	7
AT1G08005	0	1	1	0	0	1	3	3	1	0	0	1
AT1G24380	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60787	0	0	0	1	0	0	1	0	0	0	1	1
AT1G26796	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68500	30	42	24	73	50	60	17	22	17	12	12	12
AT1G15500	103	135	144	180	141	125	251	266	272	153	261	171
AT1G77760	84	219	148	394	354	401	430	445	437	263	628	505
AT1G24062	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53510	81	85	84	92	71	68	80	89	92	81	82	87
AT1G51410	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50020	16	36	27	48	54	55	33	50	27	12	54	46
AT1G22370	6	3	2	19	1	11	1	0	2	3	3	3
AT1G17270	1	2	3	2	2	1	5	8	3	6	5	5
AT1G75230	4	8	6	9	11	8	5	8	8	5	4	5
AT1G29150	37	103	76	132	112	87	119	139	148	74	118	93
AT1G17140	6	29	15	10	25	13	30	28	19	23	21	21
AT1G08380	850	1670	1263	2237	2069	2076	1725	1775	1495	1277	2190	2239
AT1G43560	35	103	52	76	73	66	81	143	120	83	106	90
AT1G07700	41	57	51	51	53	79	54	64	48	60	64	53
AT1G33750	18	17	18	15	13	12	17	14	13	11	11	15
AT1G61270	0	0	0	1	0	0	0	0	0	0	0	0
AT1G14750	2	1	4	4	0	1	5	3	0	0	0	1
AT1G05900	9	37	36	30	48	22	27	30	27	18	36	42
AT1G44120	1	0	0	0	3	0	0	0	0	0	0	0
AT1G52990	0	1	3	5	3	1	1	1	0	0	0	2
AT1G37130	182	625	366	864	778	845	874	830	792	410	938	727
AT1G48175	19	17	16	20	6	20	13	27	16	15	26	19
AT1G72140	3	12	6	12	8	7	14	27	24	4	20	15
AT1G66465	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14420	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01710	15	29	18	26	19	39	15	25	35	18	31	21
AT1G44000	46	135	63	88	66	87	106	125	130	80	160	119
AT1G73960	180	187	182	180	190	147	282	304	280	158	261	194
AT1G11360	32	44	26	42	35	44	42	45	47	29	45	32
AT1G04490	4	2	2	1	2	0	6	0	3	1	2	0
AT1G78476	5	11	2	9	5	22	8	8	7	1	7	10
AT1G15310	7	20	10	13	16	15	6	10	8	16	7	9
AT1G13300	17	9	8	2	3	12	12	5	9	8	5	13
AT1G55530	17	31	10	51	32	27	34	20	32	15	30	22
AT1G74458	1	14	14	19	31	14	18	14	20	3	17	6
AT1G32120	0	1	0	2	2	3	4	2	5	0	3	2
AT1G31480	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17500	6	34	24	62	36	35	50	46	51	29	61	42
AT1G50780	0	0	0	0	0	0	0	2	0	0	0	0
AT1G21150	4	6	0	1	1	2	5	5	3	1	3	5
AT1G78110	10	11	8	22	13	10	11	7	12	11	3	5
AT1G80080	5	23	15	34	21	24	27	37	27	15	25	14
AT1G23260	33	36	41	47	53	49	36	48	47	14	43	48
AT1G09790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60270	20	42	41	43	51	39	37	38	32	30	42	49
AT1G25400	15	30	12	10	19	18	33	37	36	35	51	48
AT1G77980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G42470	3	11	10	6	10	21	9	3	5	10	13	9
AT1G34170	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56150	10	13	14	26	23	19	15	26	25	12	17	10
AT1G75520	0	3	6	3	5	1	0	5	1	2	0	1
AT1G53890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73370	6	6	5	11	5	9	5	5	6	1	4	10
AT1G01230	6	22	14	40	21	26	22	13	22	24	30	29
AT1G70700	77	52	59	41	40	71	55	65	62	72	72	65
AT1G02380	2	0	0	0	1	3	1	5	7	1	3	5
AT1G48870	0	0	1	0	0	0	0	0	2	0	1	0
AT1G69280	2	0	0	1	0	2	0	0	1	0	2	1
AT1G12430	16	26	30	32	43	45	33	38	42	30	44	26
AT1G56320	6	12	6	16	20	20	5	10	1	0	4	4
AT1G36310	8	20	19	28	18	15	18	33	31	15	25	30
AT1G44830	1	5	2	5	5	4	10	10	8	4	1	2
AT1G01300	42	89	84	100	112	87	172	134	154	72	161	71
AT1G48050	6	17	14	14	21	18	16	20	23	4	15	11
AT1G30670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G22180	1	12	3	8	8	4	4	5	9	4	5	4
AT1G17450	23	21	9	35	22	13	29	21	16	23	15	15
AT1G61630	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28590	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79670	0	7	1	5	5	5	1	12	9	3	9	13
AT1G68170	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60080	8	5	2	6	10	11	11	25	19	10	25	8
AT1G51240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07130	17	26	10	10	6	21	30	24	38	20	19	19
AT1G64355	111	124	113	140	108	132	132	138	152	95	162	127
AT1G04820	219	499	324	508	367	433	574	594	640	331	606	496
AT1G71866	9	7	17	9	5	5	10	5	3	5	15	7
AT1G33050	36	42	55	94	93	62	46	44	48	56	64	61
AT1G77810	8	13	10	23	9	18	12	26	25	9	21	13
AT1G16210	10	40	12	39	17	33	25	34	39	17	41	31
AT1G34580	7	6	1	16	8	1	15	7	3	2	3	6
AT1G02050	3	7	0	1	0	4	3	5	1	2	8	6
AT1G66500	0	4	1	1	1	1	1	0	5	5	2	0
AT1G04030	204	294	287	320	309	249	546	601	527	497	597	546
AT1G32480	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29370	35	58	39	66	49	44	62	59	69	25	57	43
AT1G18880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50740	3	7	11	9	1	4	5	9	10	14	12	9
AT1G02580	0	1	0	0	0	0	0	0	0	0	0	0
AT1G58220	5	9	0	7	10	7	6	3	9	0	12	3
AT1G07350	156	207	219	299	241	206	235	268	235	168	266	288
AT1G06950	78	165	109	119	105	118	209	161	185	104	171	142
AT1G19200	3	1	3	4	8	6	5	5	1	0	0	1
AT1G52140	16	18	15	32	22	16	16	34	15	11	23	5
AT1G18550	4	3	3	7	2	5	2	6	5	2	3	3
AT1G77510	62	76	56	74	53	47	72	95	86	59	62	43
AT1G15950	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67850	4	13	9	4	8	14	5	6	5	4	14	3
AT1G69620	92	180	157	222	192	180	290	293	296	176	340	273
AT1G49110	0	0	0	0	0	0	0	0	0	0	0	0
AT1G57860	29	52	34	68	62	65	126	136	107	47	123	132
AT1G63160	1	8	6	9	4	11	15	18	9	12	21	13
AT1G71050	0	8	3	2	14	6	3	3	5	7	3	3
AT1G28510	21	29	30	29	23	25	26	45	48	26	20	25
AT1G48240	8	18	11	12	13	8	27	29	28	14	20	37
AT1G71140	3	3	0	2	3	4	4	5	2	0	1	5
AT1G66960	0	0	0	0	0	0	0	0	0	0	0	0
AT1G36370	41	61	43	80	66	74	86	66	75	91	126	88
AT1G58242	0	0	0	0	0	0	0	0	0	0	0	0
AT1G63370	0	0	0	0	0	1	0	1	0	0	1	0
AT1G56110	72	158	84	139	149	140	342	333	356	146	293	202
AT1G14510	36	85	74	101	82	103	125	112	151	72	116	99
AT1G19010	4	8	6	10	7	7	2	11	9	3	9	4
AT1G54250	1	7	9	10	15	2	14	15	17	8	21	26
AT1G55170	10	17	14	13	27	15	17	16	18	6	13	28
AT1G70230	20	38	17	36	21	31	54	32	40	16	33	23
AT1G52830	0	0	0	0	0	0	0	0	3	0	2	0
AT1G45015	0	0	0	3	3	0	5	7	12	0	3	3
AT1G23160	0	0	0	1	0	0	0	1	1	0	0	1
AT1G67510	5	9	2	4	1	9	5	8	0	2	2	1
AT1G08230	1	0	5	3	3	7	5	0	1	2	0	2
AT1G67780	0	3	2	3	1	0	0	2	1	0	3	1
AT1G76830	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04280	13	34	18	38	11	28	18	31	19	9	29	26
AT1G55020	37	90	52	82	82	88	91	127	85	46	94	76
AT1G48970	8	9	2	11	7	9	6	13	13	11	12	4
AT1G79420	2	9	9	2	4	5	3	3	7	4	7	5
AT1G70350	0	0	0	0	1	0	1	1	2	1	0	1
AT1G28306	0	0	0	0	0	0	0	0	0	0	0	0
AT1G12450	18	21	12	10	10	11	7	16	15	17	20	17
AT1G57660	60	153	87	141	120	136	234	283	281	147	202	235
AT1G19086	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05870	77	152	106	138	119	125	95	99	96	50	83	95
AT1G07540	1	1	0	0	0	0	0	0	0	0	0	0
AT1G78820	68	105	52	69	79	95	98	89	131	79	108	109
AT1G03790	47	106	70	86	76	59	12	3	17	13	20	10
AT1G02220	3	7	5	6	3	13	7	12	8	2	11	9
AT1G74420	1	6	0	1	0	3	0	0	4	3	6	1
AT1G56680	0	0	1	0	0	2	11	6	5	3	9	2
AT1G58848	0	0	0	0	0	0	0	0	0	0	0	0
AT1G22140	14	39	34	39	37	33	49	55	56	33	45	61
AT1G75210	35	36	64	64	57	67	58	75	53	33	61	89
AT1G30330	25	39	30	42	31	39	32	50	53	20	40	27
AT1G77200	4	2	5	5	5	5	9	6	5	7	11	0
AT1G30360	227	299	322	300	280	307	242	244	286	199	293	155
AT1G75280	70	93	78	71	92	74	59	64	63	49	52	47
AT1G55680	146	250	163	295	289	211	193	240	210	172	207	191
AT1G34000	33	150	106	117	115	133	126	163	157	67	140	126
AT1G04410	617	1242	1011	1460	1152	1304	1328	1427	1411	838	1488	1224
AT1G21650	1	5	6	1	3	7	1	0	1	1	1	0
AT1G28520	39	52	74	101	115	99	59	65	56	47	75	40
AT1G05220	0	1	3	2	1	2	0	0	2	3	3	0
AT1G63245	6	4	5	4	4	3	1	7	3	4	2	0
AT1G66180	147	243	205	271	271	291	273	274	254	305	395	348
AT1G07790	33	109	58	78	60	47	127	128	135	65	105	94
AT1G07720	30	114	61	132	120	81	71	76	79	27	69	39
AT1G16420	0	1	0	0	0	0	0	2	0	0	0	0
AT1G72740	5	24	20	23	7	17	14	12	28	12	19	1
AT1G05060	3	12	4	12	11	16	15	19	11	3	13	5
AT1G55960	41	44	34	48	63	43	67	51	70	35	70	57
AT1G32060	925	1478	1112	1578	1466	1306	1586	1621	1586	1127	1845	1435
AT1G77700	1	7	4	6	8	7	8	4	10	0	0	6
AT1G75510	18	32	16	17	31	38	35	18	31	24	40	25
AT1G54090	35	47	24	48	51	37	44	48	49	51	35	19
AT1G26520	2	3	2	1	8	2	9	14	11	8	8	7
AT1G15240	97	126	131	146	158	142	98	134	132	82	155	124
AT1G07980	17	30	10	27	16	6	21	17	26	23	15	8
AT1G53090	24	18	11	11	9	19	19	23	20	16	19	12
AT1G08540	29	79	54	79	47	50	84	71	64	60	63	65
AT1G12460	5	6	3	4	3	14	8	8	5	9	11	11
AT1G06250	1	0	0	2	0	1	0	0	2	0	2	2
AT1G52827	10	28	11	49	43	41	11	13	14	6	16	20
AT1G47690	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49590	67	73	81	59	64	70	64	77	62	46	72	61
AT1G06280	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78420	11	33	14	20	27	17	35	24	17	8	30	9
AT1G08465	3	7	10	6	6	4	5	3	6	5	8	1
AT1G32970	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28815	26	34	12	11	11	24	17	15	16	4	6	11
AT1G01260	0	3	1	11	11	7	7	18	5	2	13	11
AT1G26815	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16730	4	4	4	4	17	3	3	7	4	9	9	1
AT1G08700	8	19	17	19	15	11	16	18	27	10	17	22
AT1G66590	5	7	2	10	11	5	15	18	4	5	15	10
AT1G09550	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16370	0	5	1	4	7	2	5	3	3	0	9	2
AT1G80730	0	0	0	0	1	0	2	0	0	0	0	0
AT1G11420	1	0	0	3	1	0	3	2	9	1	3	3
AT1G61210	23	19	34	40	27	30	39	40	39	20	30	49
AT1G57980	4	3	0	6	7	3	5	5	5	1	3	4
AT1G15140	63	122	81	136	130	106	174	207	204	99	185	216
AT1G04810	14	28	15	27	37	18	34	31	29	24	33	17
AT1G67070	0	5	5	6	3	1	4	1	3	0	3	0
AT1G04550	45	61	59	67	55	59	83	88	81	45	75	50
AT1G27450	173	308	232	282	255	267	395	386	440	184	346	308
AT1G33055	31	57	52	215	185	134	38	31	27	76	106	79
AT1G69400	4	4	4	8	5	1	12	5	8	5	6	5
AT1G51920	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56000	37	27	46	56	52	43	51	57	64	23	49	47
AT1G42540	92	103	93	135	176	136	145	129	157	97	163	153
AT1G08100	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29465	3	4	1	6	7	11	22	13	28	6	10	3
AT1G75960	1	0	0	0	0	1	4	3	6	2	0	0
AT1G63420	19	35	31	39	17	48	21	26	17	14	31	17
AT1G29470	89	209	156	207	163	189	264	279	265	145	274	265
AT1G48310	26	63	38	115	99	97	68	81	69	22	90	54
AT1G32930	0	3	5	8	10	7	6	6	4	1	2	4
AT1G63880	80	61	67	98	79	82	102	136	97	94	103	81
AT1G04630	23	46	38	49	24	29	54	69	54	33	48	40
AT1G27150	11	20	26	29	22	21	6	18	20	12	18	8
AT1G79110	5	27	20	38	22	7	29	56	23	16	23	16
AT1G68490	158	187	171	141	148	150	171	186	142	156	161	82
AT1G06040	237	351	345	441	398	364	406	494	474	303	471	387
AT1G18970	0	2	1	0	0	0	3	0	4	1	2	3
AT1G72430	56	68	65	219	160	172	121	117	122	122	200	86
AT1G03040	47	91	78	104	77	115	80	127	105	58	122	84
AT1G28250	10	28	15	25	40	19	32	19	18	25	37	14
AT1G66630	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10530	20	11	11	19	16	11	7	4	10	5	8	5
AT1G24090	3	3	1	9	7	2	5	5	10	11	13	6
AT1G09640	275	404	333	496	444	436	630	658	664	392	588	543
AT1G14080	0	3	1	2	1	3	3	3	2	2	2	2
AT1G78760	0	0	0	0	0	0	0	0	0	0	0	0
AT1G44542	0	0	0	0	0	0	0	2	0	0	0	0
AT1G49350	3	13	10	21	14	10	8	18	12	1	12	6
AT1G47240	8	19	14	16	24	23	16	24	18	21	19	22
AT1G28430	0	0	0	0	0	0	0	0	0	0	0	0
AT1G66610	0	0	0	0	0	0	0	1	0	0	0	0
AT1G16022	1	1	0	0	1	3	1	1	0	0	4	1
AT1G13370	2	0	0	1	1	0	0	0	1	0	0	1
AT1G21370	15	28	22	16	27	24	15	17	27	19	12	7
AT1G21590	45	74	59	71	49	62	72	47	58	41	41	59
AT1G60870	36	121	65	131	117	118	140	140	155	65	179	108
AT1G69870	21	49	39	67	41	38	33	56	51	28	46	34
AT1G18610	13	13	18	22	17	14	27	17	12	17	17	13
AT1G13890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24260	2	0	0	0	0	1	1	2	0	0	1	1
AT1G64140	55	100	82	96	89	90	123	129	131	62	105	114
AT1G02290	6	18	9	11	4	4	13	13	11	4	9	6
AT1G26740	0	6	2	8	4	7	13	15	21	5	5	6
AT1G20460	18	40	24	16	24	44	21	30	32	15	42	22
AT1G11500	0	3	0	0	0	0	0	1	2	0	0	0
AT1G75040	0	0	0	0	0	0	1	2	2	1	0	0
AT1G07985	34	70	36	78	64	51	16	14	6	7	18	16
AT1G07040	12	46	22	32	44	35	20	16	14	8	22	7
AT1G71170	9	13	5	36	13	17	22	25	35	9	16	17
AT1G63470	36	26	31	36	37	30	53	60	60	41	51	37
AT1G13640	19	38	34	32	33	30	38	54	35	18	44	45
AT1G35516	78	158	113	188	150	177	128	179	114	100	173	112
AT1G22210	0	0	0	0	0	0	0	0	0	0	0	0
AT1G33230	22	21	30	45	25	30	37	37	42	18	33	52
AT1G18050	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79340	101	270	168	275	217	198	207	226	217	162	225	162
AT1G57680	77	97	81	119	112	114	113	123	100	85	132	106
AT1G29140	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55110	7	6	6	8	5	2	11	10	3	4	12	3
AT1G67775	0	0	0	0	0	0	0	0	0	0	0	0
AT1G57730	0	0	0	0	0	0	0	0	0	0	0	0
AT1G64550	32	71	50	86	79	73	89	112	110	48	76	93
AT1G68710	23	25	27	20	11	14	21	17	30	16	28	30
AT1G79270	215	265	201	244	247	231	252	254	278	221	234	153
AT1G65610	6	19	8	8	6	8	9	10	10	1	9	10
AT1G53880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G64380	3	10	11	8	21	5	8	7	11	2	12	2
AT1G07220	2	4	1	1	4	3	1	2	1	0	3	3
AT1G14130	9	3	7	6	3	3	8	6	9	4	17	5
AT1G55040	0	0	1	3	1	0	10	4	3	0	2	2
AT1G35630	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53860	0	0	0	1	0	5	0	0	1	1	0	0
AT1G71010	20	28	20	44	24	23	51	60	41	27	50	22
AT1G56240	0	2	0	1	0	0	1	2	4	2	4	1
AT1G20630	16	53	32	37	45	40	28	34	32	23	37	19
AT1G54217	6	10	2	5	5	11	2	9	10	3	8	4
AT1G44920	52	151	108	157	99	103	155	132	132	72	153	156
AT1G63970	11	33	25	77	48	39	52	59	59	17	60	49
AT1G26945	14	14	11	26	11	13	33	45	43	57	67	36
AT1G67870	67	264	216	303	262	262	256	262	263	125	303	273
AT1G62850	30	47	35	44	41	29	20	25	13	17	31	27
AT1G50520	1	4	0	10	2	4	1	6	0	2	1	7
AT1G31500	52	58	40	62	51	67	70	72	74	45	79	53
AT1G15820	1034	2681	1677	3824	3398	2977	2948	3152	3061	1692	4276	3595
