log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT1G53340	-0.51352817938831	0.68883671709471	-0.806269083009084	0.603077228313174	-0.51352817938831	0.68883671709471	0.896172554465006
AT1G29890	0.0110330727613577	0.953996769224442	0.0140759343386434	0.943994424407752	0.0110330727613577	0.953996769224442	0.994785037384601
AT1G80290	0.214472231601928	0.685695502394202	0.108340007427822	0.873611921195325	0.108340007427822	0.873611921195325	0.970253801854334
AT1G56540	-0.222565871773142	0.825633238127605	-0.415475502801932	0.711802357977885	-0.222565871773142	0.825633238127605	0.952369581920336
AT1G48650	0.139161996270447	0.366247182400662	0.141519783037942	0.454004397280471	0.141519783037942	0.454004397280471	0.751924570481428
AT1G07030	1.16132913435039	0.0001035998426239	1.17200500471044	0.00773038496773815	1.17200500471044	0.00773038496773815	0.0632258856736343
AT1G10120	0.230279788192309	0.344388675348637	0.235081495139549	0.466983796783008	0.235081495139549	0.466983796783008	0.759395142704715
AT1G43650	-0.195693514959735	0.634169241300885	-0.186017791390008	0.640259135843653	-0.186017791390008	0.640259135843653	0.867679867422527
AT1G09960	-0.310548136795183	0.274795597439196	-0.304569792780232	0.306805592387882	-0.304569792780232	0.306805592387882	0.626116779630544
AT1G53625	-0.165476853820163	0.823728600321308	0.088727300171815	0.90687375267962	0.088727300171815	0.90687375267962	0.980721629462757
AT1G63360	0.476740831619126	0.095620205575339	0.483142434167866	0.210973041257751	0.483142434167866	0.210973041257751	0.521676550002269
AT1G33330	0.399418383414788	0.252659703856124	0.413196408732782	0.418889914019562	0.413196408732782	0.418889914019562	0.725060503069984
AT1G63430	-0.0151578013312301	0.940517653035881	-0.0109031211053399	0.972080173328921	-0.0109031211053399	0.972080173328921	0.998928853989509
AT1G80720	-2.11286756151994	0.000148297339983373	-2.09968697328426	0.000440353348100917	-2.09968697328426	0.000440353348100917	0.00683213800508168
AT1G69770	0.0216961248466934	0.922601967515896	0.0248964440955639	0.923727887984336	0.0248964440955639	0.923727887984336	0.9867370758823
AT1G08460	0.361604139466138	0.209420592539522	0.369243909862667	0.348999088916894	0.369243909862667	0.348999088916894	0.664924270376349
AT1G08610	0.0341439624415329	0.944974524814682	0.0534637561732918	0.90803598340997	0.0341439624415329	0.944974524814682	0.992576341453562
AT1G27380	-1.55307243309074	0.188133816795872	-1.51291337666175	0.200538694875842	-1.51291337666175	0.200538694875842	0.508108123283362
AT1G51440	-1.51089622680819	0.266288444686203	-1.44880704849969	0.26017005915894	-1.51089622680819	0.266288444686203	0.583803955854501
AT1G21610	-0.272403342626441	0.233848469981636	-0.268294299220226	0.320189648653585	-0.268294299220226	0.320189648653585	0.639267527693789
AT1G79710	-0.288495377456185	0.421531830772864	-0.278715919410441	0.571789558304015	-0.278715919410441	0.571789558304015	0.827933404084308
AT1G80840	1.90213670014742	2.8567866204037e-09	1.91475231597323	1.31685227994404e-05	1.91475231597323	1.31685227994404e-05	0.000354932841078668
AT1G49490	-0.388269655487222	0.298318206028875	-0.379674773271224	0.287165127184874	-0.388269655487222	0.298318206028875	0.618516200711242
AT1G09795	0.485625315372517	0.00353566695984416	0.487908393860615	0.00364861504916506	0.487908393860615	0.00364861504916506	0.0364957672946268
AT1G48690	-0.245187628953566	0.840469969113669	-0.194271592744414	0.901602649779828	-0.194271592744414	0.901602649779828	0.978937415860164
AT1G49570	-0.221852187905986	0.532931177267324	-0.212474480285016	0.546852600150571	-0.212474480285016	0.546852600150571	0.813016382344048
AT1G68470	0.342236185308084	0.543313403587961	0.360924240953555	0.546051600911902	0.360924240953555	0.546051600911902	0.812207347127329
AT1G75580	0.889731819944164	0.0755747815552596	0.91229385100292	0.1294439164443	0.91229385100292	0.1294439164443	0.400897041958742
AT1G59970	-0.0425025713120135	0.86846517905586	-0.0379947232346436	0.895701099603829	-0.0379947232346436	0.895701099603829	0.976171350301698
AT1G30640	-0.428590086095974	0.0893768463049485	-0.424092145734307	0.134074291301892	-0.424092145734307	0.134074291301892	0.408028817554676
AT1G26440	0.368901774889605	0.358544159750629	0.388507886196457	0.503989311757522	0.388507886196457	0.503989311757522	0.786705922227622
AT1G22070	0.322859528103356	0.275444925819606	0.331852388771916	0.42851143733592	0.331852388771916	0.42851143733592	0.732763096430297
AT1G78180	-0.259242223523142	0.236998245969325	-0.256570374004854	0.327058999152961	-0.256570374004854	0.327058999152961	0.644310377538599
AT1G29880	-0.397435844156977	8.46158157579783e-06	-0.396811820502203	8.08790962296619e-07	-0.397435844156977	8.46158157579783e-06	0.000243270470304188
AT1G53645	-0.798762110990499	5.38000210945035e-06	-0.796720766365196	2.24068471411977e-05	-0.796720766365196	2.24068471411977e-05	0.000551452560965273
AT1G06240	0.368413510083296	0.290376446965706	0.377106878524124	0.430082974981897	0.377106878524124	0.430082974981897	0.733553263753432
AT1G72330	-0.293690031110535	0.36358668467778	-0.286899519361496	0.439283384121833	-0.286899519361496	0.439283384121833	0.740475461624869
AT1G20840	-0.157230677086297	0.180566461319795	-0.15581473874215	0.245787958236212	-0.15581473874215	0.245787958236212	0.562109980418479
AT1G45050	0.118624250629005	0.754327634321645	0.128916443313562	0.746025996330682	0.118624250629005	0.754327634321645	0.923562192621836
AT1G52500	-0.966653095482011	0.0107634338410098	-0.959467215052182	0.0311625397223133	-0.959467215052182	0.0311625397223133	0.168033302424238
AT1G10430	0.326866542268178	0.110861841464134	0.330335815256614	0.135442382684673	0.330335815256614	0.135442382684673	0.410241829685325
AT1G05670	-1.27013502327489	0.131904303671539	-1.26747947438537	0.25525825693024	-1.26747947438537	0.25525825693024	0.572562613329343
AT1G64110	-0.0820894044505835	0.621314388173943	-0.080339997266448	0.663032332223363	-0.080339997266448	0.663032332223363	0.880285369713008
AT1G65220	0.130936330710229	0.365782409668355	0.132877287191443	0.414826209010115	0.132877287191443	0.414826209010115	0.722250821682419
AT1G13635	-0.846430795779192	0.330890513774339	-1.01192912762326	0.347107522971279	-1.01192912762326	0.347107522971279	0.663413099151895
AT1G55730	0.341966439968109	0.294446910886348	0.352551716682913	0.417034974243404	0.352551716682913	0.417034974243404	0.7238056003212
AT1G07310	-0.289041188609914	0.0317607840609076	-0.287397041940529	0.044916484017165	-0.287397041940529	0.044916484017165	0.212223676351022
AT1G77230	-0.629226178793717	0.390925318525511	-0.596062664097225	0.490141142294781	-0.596062664097225	0.490141142294781	0.775656571754996
AT1G52400	-0.82879377375394	2.10201726775457e-14	-0.828216227434707	4.93024372940823e-16	-0.82879377375394	2.10201726775457e-14	3.24274615086529e-12
AT1G16430	-1.36608079949176	0.113774447483178	-1.52794286192439	0.145137664512107	-1.52794286192439	0.145137664512107	0.425716302716125
AT1G27752	-0.354354598071656	0.0522878606815412	-0.352218839555705	0.104787795606672	-0.352218839555705	0.104787795606672	0.357038682283463
AT1G11190	-0.490113341767697	0.270569288377837	-0.47274427878137	0.342296340910046	-0.47274427878137	0.342296340910046	0.658328914328818
AT1G26650	-0.278788914177486	0.330305997658275	-0.273089299210807	0.445071143148359	-0.273089299210807	0.445071143148359	0.745517738456932
AT1G34640	-0.254972620287715	0.376911790224732	-0.252080160643193	0.16720847937751	-0.254972620287715	0.376911790224732	0.690537918269217
AT1G49430	-0.15682438976221	0.270172968133023	-0.155495243378452	0.146374313775323	-0.15682438976221	0.270172968133023	0.588174858917407
AT1G74240	0.478641887046868	0.390592715863611	0.504114400476197	0.420021085497576	0.504114400476197	0.420021085497576	0.725954055591555
AT1G01760	-0.846916207422911	0.340190532260959	-1.0068326064222	0.366684439130237	-1.0068326064222	0.366684439130237	0.681518068419374
AT1G47480	-0.350438928919517	0.170458333750809	-0.347333051535704	0.166657015422622	-0.350438928919517	0.170458333750809	0.465790161711061
AT1G65820	0.283730778127672	0.137292821563455	0.284561351499473	0.0103775218329044	0.283730778127672	0.137292821563455	0.412920429885058
AT1G22900	-0.154818002777071	0.722480972558267	-0.140909698471552	0.759840547554567	-0.140909698471552	0.759840547554567	0.925890983165162
AT1G52080	0.411653351512301	0.248080305212581	0.421379621360531	0.356756176675603	0.421379621360531	0.356756176675603	0.672562358528137
AT1G35180	1.12200377765849	0.00297921551337835	1.13093152138523	0.00235842044953469	1.12200377765849	0.00297921551337835	0.0312669327247534
AT1G30070	-0.237276028120649	0.413666158690632	-0.231418772441025	0.445421617629876	-0.231418772441025	0.445421617629876	0.745621065375688
AT1G35210	0.622017680009865	0.567083138359493	0.305906393965515	0.823152858779561	0.305906393965515	0.823152858779561	0.951774436117014
AT1G10410	0.35364307811311	0.0452981051265475	0.356314667763971	0.0953971000580562	0.356314667763971	0.0953971000580562	0.339426209188377
AT1G73740	1.11059759716386	2.08641103842392e-05	1.11790307372387	0.00100093523273707	1.11790307372387	0.00100093523273707	0.0133657607608628
AT1G53350	0.322128827359929	0.445070704983333	0.340495431576239	0.565128949936678	0.340495431576239	0.565128949936678	0.824076141778054
AT1G34110	-0.8304315480346	0.0080397297036316	-0.826912856671866	0.0447538812552046	-0.826912856671866	0.0447538812552046	0.211670552024225
AT1G61730	-0.105447139951731	0.566765579688614	-0.103017708577841	0.634668191984535	-0.103017708577841	0.634668191984535	0.865394433954193
AT1G29260	0.80930129758336	7.04102552069516e-05	0.814018129697553	0.00220191934678217	0.814018129697553	0.00220191934678217	0.0248995349256208
AT1G08040	0.162020974680486	0.515791998669578	0.167162230794772	0.549786836908343	0.167162230794772	0.549786836908343	0.814868893576103
AT1G08810	-0.306960091308281	0.359009535165727	-0.299036813718948	0.470089823781251	-0.299036813718948	0.470089823781251	0.761023326187973
AT1G09210	-0.0797819632434447	0.384712788084946	-0.0791008998806452	0.244378379404952	-0.0797819632434447	0.384712788084946	0.696823706940803
AT1G10522	0.216487919298245	0.519594802644117	0.222461439684003	0.488383436182377	0.216487919298245	0.519594802644117	0.797034064686509
AT1G04570	-0.718682976963759	0.570387624851825	-1.09618678002501	0.47649506438111	-0.718682976963759	0.570387624851825	0.827259144878071
AT1G01830	-0.109129790700155	0.674732944955022	-0.102744126045749	0.775610439214107	-0.102744126045749	0.775610439214107	0.933300024357136
AT1G67590	0.52411334679539	0.00590202388273767	0.527377665906782	0.027305554388384	0.527377665906782	0.027305554388384	0.154291761134105
AT1G69080	-0.614807726187834	0.475191445135009	-0.605997817193778	0.558967814531954	-0.605997817193778	0.558967814531954	0.820930018442936
AT1G30530	0.208465612087351	0.104044097841307	0.20958358716584	0.129854814428445	0.20958358716584	0.129854814428445	0.401455078843602
AT1G12480	-1.79777162947931	0.63157653402626	-1.98634976902222	0.512113308127513	-1.79777162947931	0.63157653402626	0.864346536830024
AT1G76850	0.143428104113945	0.391288352640402	0.146157729008389	0.491529461440848	0.146157729008389	0.491529461440848	0.776325248113875
AT1G73570	-0.0969976890715358	0.948978290902198	-0.506929467211918	0.667585528466004	-0.0969976890715358	0.948978290902198	0.993391112743085
AT1G67340	-0.0913823903479485	0.749204504022863	-0.0870496212410403	0.811206661101071	-0.0870496212410403	0.811206661101071	0.946366209307889
AT1G08630	0.395592918279282	0.302134602296274	0.405794094635144	0.271197913497021	0.395592918279282	0.302134602296274	0.621272997187246
AT1G66150	-0.488673107724573	5.72617696034135e-06	-0.487624775298727	2.76297784317191e-05	-0.487624775298727	2.76297784317191e-05	0.000661128683154943
AT1G04640	-0.357299914232368	0.176881642536503	-0.352031866559574	0.279883901913621	-0.352031866559574	0.279883901913621	0.598562231093989
AT1G56500	0.201992921570568	0.0930063858783621	0.203219063588936	0.0863791552231705	0.201992921570568	0.0930063858783621	0.334241699250364
AT1G77120	-0.0319140396821218	0.697247468521092	-0.031407099956841	0.55587721991481	-0.0319140396821218	0.697247468521092	0.899039869202754
AT1G50590	-1.2024915461559	0.0262537489553183	-1.18917677709525	0.0303858518397488	-1.18917677709525	0.0303858518397488	0.164835242256903
AT1G17147	-0.830875149653956	0.175644266229674	-0.798122075265923	0.304906764108735	-0.798122075265923	0.304906764108735	0.62341254356861
AT1G68500	-0.264413632460299	0.25890257057734	-0.259685811452872	0.308407752005395	-0.259685811452872	0.308407752005395	0.628089343731908
AT1G15500	-0.323442560639624	0.0021470883432256	-0.322399993732073	0.00819354805886022	-0.322399993732073	0.00819354805886022	0.0663561990682342
AT1G77760	-0.186263094087926	0.0224307297254427	-0.18585975333523	4.67003769724906e-05	-0.186263094087926	0.0224307297254427	0.135808263095174
AT1G53510	-0.37882244538605	0.107074565952347	-0.375352281121178	0.234346318660585	-0.375352281121178	0.234346318660585	0.548927358644201
AT1G50020	0.384675951983009	0.0498478604291397	0.387280058308928	0.0776208010643882	0.387280058308928	0.0776208010643882	0.298571802188682
AT1G22370	0.155376597486176	0.499697215561778	0.160404695808396	0.574626575884882	0.160404695808396	0.574626575884882	0.829544984587312
AT1G17270	-0.427032366236595	0.318867031542168	-0.412170534318323	0.469986824823252	-0.412170534318323	0.469986824823252	0.760921501793618
AT1G75230	-0.452475384199442	0.0705046098578023	-0.448665858335695	0.0848673314665932	-0.448665858335695	0.0848673314665932	0.315508937025589
AT1G29150	0.19306056327988	0.0746334458194904	0.193905092427076	0.0816185136185002	0.193905092427076	0.0816185136185002	0.308078634555608
AT1G17140	0.675002738441403	1.42883127290567e-05	0.677304353009008	0.000133858407891612	0.677304353009008	0.000133858407891612	0.00253489350273786
AT1G08380	-0.0277832976429125	0.702215512862034	-0.0276727369933516	0.194327190963877	-0.0277832976429125	0.702215512862034	0.901557518521015
AT1G43560	0.637840109642182	0.00205189838188675	0.640798855453248	0.00750688639190128	0.640798855453248	0.00750688639190128	0.061878005771645
AT1G07700	0.767161361728391	0.00336508061991373	0.775586925991776	0.0456616075439046	0.775586925991776	0.0456616075439046	0.214335184126557
AT1G33750	-0.695266914175548	0.00466987360287576	-0.691288600370515	0.0156058396207638	-0.691288600370515	0.0156058396207638	0.105568915081638
AT1G14750	-0.352863792914375	0.614736805965115	-0.317321378756743	0.700036401117807	-0.317321378756743	0.700036401117807	0.900094617566012
AT1G05900	-0.578109167290224	0.0810052870444622	-0.570213909177149	0.129957262791833	-0.570213909177149	0.129957262791833	0.401455078843602
AT1G52990	-0.20209505401305	0.882902418644825	-0.542059529651056	0.723221294048147	-0.20209505401305	0.882902418644825	0.972780716753089
AT1G37130	0.244233511447955	0.000974758949351961	0.244564688660014	4.75676132181818e-08	0.244233511447955	0.000974758949351961	0.0131013257569693
AT1G48175	0.567506654783835	0.225636026613146	0.587319408892549	0.316202019633223	0.587319408892549	0.316202019633223	0.636445897939811
AT1G72140	-0.592925273877148	0.00167746284263567	-0.59049406933229	0.000757171066744456	-0.592925273877148	0.00167746284263567	0.0201966100501344
AT1G01710	0.2278357207766	0.290708775272992	0.232556471982526	0.311470890056231	0.232556471982526	0.311470890056231	0.631022863422698
AT1G44000	1.23638198336652	8.32768004705003e-11	1.24139438171512	2.23965858947429e-06	1.24139438171512	2.23965858947429e-06	7.79041017955129e-05
AT1G73960	-0.15036706868013	0.484483767039105	-0.146952985935614	0.589885249031408	-0.146952985935614	0.589885249031408	0.838683695517082
AT1G11360	-0.219096473322823	0.264035659439625	-0.216246823120092	0.339249182035399	-0.216246823120092	0.339249182035399	0.655458021496965
AT1G04490	1.42128050210867	0.287643307668493	1.02114739465777	0.524478247530161	1.02114739465777	0.524478247530161	0.80006505249374
AT1G15310	-0.241381892326245	0.379042186503991	-0.234787389304767	0.487731342202661	-0.234787389304767	0.487731342202661	0.774300283583602
AT1G13300	-0.714209026666226	0.0105427695070522	-0.708871435462162	0.0178372238799	-0.708871435462162	0.0178372238799	0.116279445663964
AT1G55530	0.260636130440078	0.186220750801167	0.263879138453383	0.270280907088518	0.263879138453383	0.270280907088518	0.588237103803702
AT1G74458	-0.68386131126928	0.434033280268196	-0.68111484923578	0.488278640231242	-0.68111484923578	0.488278640231242	0.774513789774457
AT1G32120	0.235494218783669	0.602941365460388	0.248212509308626	0.689299403085727	0.248212509308626	0.689299403085727	0.896187600797642
AT1G31480	-0.326807188451615	0.231824403432733	-0.322247745384401	0.215791854044771	-0.326807188451615	0.231824403432733	0.546099464444757
AT1G17500	-0.0909480772216251	0.627930939939843	-0.0876223306077053	0.723916740186704	-0.0876223306077053	0.723916740186704	0.911017385929348
AT1G21150	0.698966796608003	0.249701064626341	0.714915650805997	0.324981686058477	0.714915650805997	0.324981686058477	0.642815333363869
AT1G78110	-0.0404886299846225	0.896756721586019	-0.0320797871639895	0.936545364470067	-0.0320797871639895	0.936545364470067	0.990911623417863
AT1G80080	0.279031164776134	0.123659723381413	0.281703612745849	0.120654736657584	0.279031164776134	0.123659723381413	0.391073875193719
AT1G23260	0.13828036936603	0.542986227953229	0.141298704551252	0.500501006564876	0.13828036936603	0.542986227953229	0.810124522362991
AT1G60270	0.15100403125486	0.82082894715829	-0.0761389427761472	0.959581181700726	-0.0761389427761472	0.959581181700726	0.995900723227658
AT1G25400	0.328120875014538	0.284113276930867	0.334272977029115	0.320841342879859	0.334272977029115	0.320841342879859	0.639387449143367
AT1G42470	-0.680892023544145	0.00154494691332011	-0.677796968367651	0.00244100926255834	-0.677796968367651	0.00244100926255834	0.0270641149150001
AT1G56150	-1.7460557337313	7.04706825418687e-05	-1.73540840251427	0.000634307140097663	-1.73540840251427	0.000634307140097663	0.00924068671104587
AT1G75520	0.18802037927578	0.803696968247267	0.21904347759439	0.826456467264552	0.21904347759439	0.826456467264552	0.95241519595457
AT1G73370	-0.167888671488146	0.444091646252055	-0.164272608585724	0.468262222050787	-0.164272608585724	0.468262222050787	0.760270014838169
AT1G01230	-0.821938977846656	0.00250050800594706	-0.816016868152507	0.00485904663990779	-0.816016868152507	0.00485904663990779	0.0452186306818495
AT1G70700	-0.0469211143702242	0.818617807884185	-0.0424687285980934	0.877280206148437	-0.0424687285980934	0.877280206148437	0.971374024074924
AT1G02380	2.07908121161285	0.00178459068893582	1.55016764362993	0.116187778330522	1.55016764362993	0.116187778330522	0.377662123879373
AT1G48870	-2.0524111297327	0.0626503001881774	-2.25405158346381	0.0770230259357438	-2.25405158346381	0.0770230259357438	0.296994902891839
AT1G12430	0.37293816555326	0.0622574423928828	0.376441155464392	0.130238020263655	0.376441155464392	0.130238020263655	0.402001180881737
AT1G56320	-0.478270141809293	0.0629497051898937	-0.474702783400518	0.118073707018978	-0.474702783400518	0.118073707018978	0.380640263453126
AT1G36310	-0.215328082446143	0.398286417885048	-0.211676430810828	0.529357039750604	-0.211676430810828	0.529357039750604	0.802522734225975
AT1G44830	0.197696098135625	0.747416899474042	0.220117250818952	0.764715096180652	0.220117250818952	0.764715096180652	0.928683213091372
AT1G01300	-0.218689405353311	0.0551960522200027	-0.217751088860427	0.0138867781599232	-0.218689405353311	0.0551960522200027	0.242553286446167
AT1G48050	0.498196299054907	0.0118169738543006	0.502137503792003	0.029982169472432	0.502137503792003	0.029982169472432	0.163292670992939
AT1G22180	0.0916060605556348	0.788928748928488	0.100972940489364	0.779917839643242	0.0916060605556348	0.788928748928488	0.93861201397693
AT1G17450	-0.269699129277545	0.220196686503509	-0.265810496909256	0.299573717830651	-0.265810496909256	0.299573717830651	0.619284376929578
AT1G79670	-0.0994774671462952	0.769837552422045	-0.0903675222725795	0.858887749756701	-0.0903675222725795	0.858887749756701	0.9641717477154
AT1G60080	0.210039540507167	0.588864130979616	0.217318397257849	0.585015733412311	0.210039540507167	0.588864130979616	0.837796872260494
AT1G64355	0.695507544912658	0.000623393405627064	0.699845402652003	0.00689054762236541	0.699845402652003	0.00689054762236541	0.0578787698691384
AT1G04820	0.0260548430885079	0.791629252665979	0.0268549843908468	0.748701426687835	0.0260548430885079	0.791629252665979	0.939624964748267
AT1G33050	-0.103262084335209	0.722474626660704	-0.0947876948940714	0.837127404087062	-0.0947876948940714	0.837127404087062	0.957191952549419
AT1G77810	0.0562219190509801	0.883787265421572	0.0685506477722955	0.871980846832519	0.0562219190509801	0.883787265421572	0.973125013716378
AT1G16210	0.147608683831262	0.231367754023478	0.14884671229256	0.182888985954791	0.147608683831262	0.231367754023478	0.545366848769627
AT1G34580	-0.98781954686393	0.171271256048075	-0.957717458409444	0.344861935613016	-0.957717458409444	0.344861935613016	0.660785138670805
AT1G66500	-0.590992203047531	0.148504362981073	-0.576193761740295	0.255609695220431	-0.576193761740295	0.255609695220431	0.573038039556672
AT1G04030	-1.00493624189154	0.106492159771555	-1.00053482382443	0.194445303353177	-1.00053482382443	0.194445303353177	0.500488284200561
AT1G29370	-0.859116420246119	0.0317708108914603	-0.854649615060639	0.110690225282704	-0.854649615060639	0.110690225282704	0.367321970048846
AT1G18880	0.317097554629403	0.20262664617207	0.321490342861086	0.197606927658825	0.317097554629403	0.20262664617207	0.51080651137439
AT1G50740	-0.12724513257468	0.772211390076594	-0.114462137201689	0.816715491749538	-0.114462137201689	0.816715491749538	0.948826085590368
AT1G58220	0.0427665813962008	0.942290631146574	0.0635611206549456	0.903267051559402	0.0427665813962008	0.942290631146574	0.992001940595294
AT1G07350	0.122408229148623	0.628368515415095	0.128741189981727	0.698390424818652	0.128741189981727	0.698390424818652	0.899407622388508
AT1G06950	-0.127788830441484	0.134290222547052	-0.127137619950085	0.0727088124081354	-0.127788830441484	0.134290222547052	0.408358489235627
AT1G19200	0.772394852022011	0.102263396669763	0.792841095138668	0.176000640775419	0.792841095138668	0.176000640775419	0.47463184278783
AT1G52140	-0.385186011283751	0.157458023525986	-0.380406296263575	0.193099945916553	-0.380406296263575	0.193099945916553	0.498920407647955
AT1G18550	0	0.99572827872162	0.00928502283509758	0.977346826992225	0	0.99572827872162	0.999928003617219
AT1G77510	0.251542714775472	0.0661306454846185	0.25306183575226	0.0702603490045151	0.25306183575226	0.0702603490045151	0.280612528385745
AT1G15950	0.211761592860136	0.245888486519784	0.213347473248643	0.107908173066082	0.211761592860136	0.245888486519784	0.562190628871698
AT1G67850	-0.0869699527519243	0.817563002980072	-0.0794462611569839	0.860152509949089	-0.0794462611569839	0.860152509949089	0.964854124644502
AT1G69620	-1.11543397562987	1.43701476216762e-17	-1.1149121968201	1.77713724205909e-95	-1.11543397562987	1.43701476216762e-17	3.17062268745706e-15
AT1G57860	-0.406515561637526	0.116771522960153	-0.401843010080897	0.266972626879043	-0.401843010080897	0.266972626879043	0.58476343010849
AT1G63160	-1.3011584893736	0.00400522220322692	-1.29015873903743	0.0132570206428394	-1.29015873903743	0.0132570206428394	0.0941084798720081
AT1G71050	-0.548598306402762	0.277813187162774	-0.53510494383262	0.300213917351141	-0.53510494383262	0.300213917351141	0.619986953907779
AT1G28510	0.300580489487299	0.39580883967538	0.309859551112597	0.471956988351964	0.309859551112597	0.471956988351964	0.76275983066369
AT1G48240	0.0275898018958447	0.950976218347647	0.0415086014195856	0.924070300700338	0.0275898018958447	0.950976218347647	0.993852597117129
AT1G71140	-0.514402889539749	0.113503431852834	-0.507886222164287	0.177327887481086	-0.507886222164287	0.177327887481086	0.476870275645353
AT1G36370	0.311097323258212	0.0163941897694924	0.312475889869678	0.0143030262418252	0.311097323258212	0.0163941897694924	0.109553788920211
AT1G56110	-0.310784625671927	0.00229357952605803	-0.310031513117689	0.00306437077104773	-0.310031513117689	0.00306437077104773	0.0318960150195451
AT1G14510	0.367751835743852	0.0421828233702573	0.369786181017165	0.0200680766052892	0.367751835743852	0.0421828233702573	0.20334941541567
